s,x,y,kappa,altitude (m),altitude_smooth,gradient_rad,gradient_deg
3151.56127,241.5881251,-444.3989735,-0.002730003,12.688,12.5404787287054,-0.023219781090772888,-1.3303954577189616
3152.561131,241.0915374,-443.5311384,-0.002601662,12.657,12.516684767814143,-0.02434760415568295,-1.3950149593758172
3153.560992,240.5962401,-442.6625762,-0.002476266,12.625,12.491780665815837,-0.025436453568012853,-1.4574014352276206
3154.560853,240.1022523,-441.7932738,-0.002354148,12.592,12.465807958883738,-0.026481336003433983,-1.5172687888646021
3155.560714,239.6095931,-440.9232179,-0.002235633,12.558,12.438812973646476,-0.02747764562328596,-1.574353125170404
3156.560574,239.1182604,-440.0524086,-0.002121028,12.524,12.410846500852161,-0.02842101780134796,-1.6284043694834205
3157.560435,238.6281866,-439.1808865,-0.002010626,12.488,12.381963559898175,-0.029307674101059573,-1.6792060333355825
3158.560296,238.1392914,-438.3087,-0.001904697,12.452,12.35222251439791,-0.03013434778423103,-1.7265709464158419
3159.560157,237.6514946,-437.4358977,-0.001803491,12.414,12.321684994675657,-0.030897905487230103,-1.7703195802123923
3160.560018,237.1647176,-436.5625268,-0.001707241,12.376,12.290415623176665,-0.03159562629222063,-1.81029603761682
3161.559879,236.678923,-435.6886108,-0.001616183,12.337,12.258481492602275,-0.032225216030503996,-1.846368872445203
3162.559739,236.1941171,-434.8141471,-0.001530566,12.296,12.225951865963767,-0.03278463265327735,-1.878421083919578
3163.5596,235.7103077,-433.9391323,-0.00145068,12.255,12.192897875397852,-0.03327214751939896,-1.9063536281982318
3164.559461,235.2275029,-433.063563,-0.001376882,12.213,12.159392257479285,-0.03368635876486788,-1.930086184390458
3165.559322,234.7457082,-432.1874372,-0.001309597,12.17,12.125509030450182,-0.034026085567889455,-1.9495510963910667
3166.559183,234.2649132,-431.3107619,-0.001249273,12.126,12.091323274056396,-0.03429043309740373,-1.9646970941569448
3167.559043,233.785102,-430.4335474,-0.001196311,12.081,12.056910842488962,-0.034478703649917536,-1.9754842022225818
3168.558904,233.3062588,-429.555804,-0.001150946,12.035,12.02234815204354,-0.034590457220916915,-1.9818872101863618
3169.558765,232.8283675,-428.677542,-0.001113116,11.989,11.987711943171051,-0.034625508582187665,-1.9838955052533642
3170.558626,232.3514128,-427.7987714,-0.001082388,11.941,11.953079075729045,-0.034583818840614455,-1.9815068590122282
3171.558487,231.8753798,-426.9195012,-0.001057963,11.893,11.91852633466135,-0.03446559746855681,-1.9747332733450793
3172.558347,231.400254,-426.0397406,-0.00103875,11.843,11.884130193591545,-0.03427121047786256,-1.9635957191860498
3173.558208,230.9260205,-425.1594987,-0.00102352,11.793,11.849966631785088,-0.03400126299408758,-1.9481288676755673
3174.558069,230.452665,-424.2787844,-0.001011095,11.741,11.81611090588789,-0.03365660548225945,-1.928381446870335
3175.55793,229.9801748,-423.3976056,-0.001000477,11.703,11.78263735263955,-0.03323826786690039,-1.9044124670986937
3176.557791,229.5085387,-422.5159693,-0.000990929,11.669,11.74961912227034,-0.032747558044531895,-1.8762968653113647
3177.557651,229.0377452,-421.6338827,-0.000981984,11.635,11.717127953962573,-0.03218598679778801,-1.8441212029770404
3178.557512,228.5677831,-420.7513528,-0.000973383,11.602,11.685233894000051,-0.03155537053494353,-1.8079895526237393
3179.557373,228.0986408,-419.8683868,-0.000964973,11.568,11.654005032525829,-0.030857854899018104,-1.7680248505408285
3180.557234,227.6303061,-418.9849922,-0.000956637,11.534,11.62350716923107,-0.030095856122964833,-1.7243655366788417
3181.557095,227.1627667,-418.1011766,-0.000948257,11.501,11.593803509775361,-0.029272135100581544,-1.677169798600078
3182.556956,226.6960101,-417.2169477,-0.000939692,11.467,11.564954311902063,-0.028389828576822762,-1.6266173585518406
3183.556816,226.2300232,-416.3323134,-0.000930803,11.434,11.537016516125561,-0.027452365974053032,-1.572904707961786
