s,x,y,kappa,altitude (m),altitude_smooth,gradient_rad,gradient_deg
1899.820923,179.5121863,184.183965,0.010575729,0.443,2.1274377100963298,0.003683485234453042,0.21104815783291583
1900.820829,179.0747458,183.2844779,0.0106286,0.348,2.1311708943287,0.0037834017189341167,0.2167729506974658
1901.820734,178.6339955,182.3865695,0.010701002,0.252,2.1350038345721334,0.0038829982557124867,0.2224794119089859
1902.82064,178.1855113,181.4927066,0.010791621,0.155,2.1389361959810596,0.003982241032129052,0.22816560414481554
1903.820546,177.7384678,180.5983711,0.010900061,0.058,2.142967610072286,0.004081103835460448,0.23383002552653645
1904.820452,177.3030215,179.6985384,0.011027594,-0.041,2.1470976817154694,0.004179556724075023,0.23947096052502317
1905.820357,176.8833803,178.7910911,0.011176148,-0.142,2.1513259822542223,0.004277562643293894,0.24508628606356458
1906.820263,176.4735507,177.8788976,0.011346871,-0.244,2.1556520507174244,0.004375082630314985,0.2506737697380436
1907.820169,176.0665923,176.9652912,0.011539462,-0.347,2.1600753808244835,0.00447207903793146,0.25623125452239826
1908.820075,175.6605164,176.0513752,0.01175232,-0.451,2.164595427663503,0.004568528664143864,0.26175741103998335
1909.81998,175.2620844,175.1343127,0.011982809,-0.556,2.169211638263268,0.004664405789641199,0.2672507656828268
1910.819886,174.8789009,174.2108875,0.012227699,-0.663,2.1739234253189466,0.004759679478574365,0.2727095459573395
1911.819792,174.5148616,173.2795778,0.012484404,-0.771,2.1787301742801626,0.004854324947815079,0.27813233189486763
1912.819698,174.1677179,172.3416691,0.012752608,-0.881,2.183631238854769,0.004948310637051393,0.28351731522273654
1913.819603,173.8346395,171.3987078,0.013034588,-0.992,2.1886259410922033,0.005041601785097345,0.28886250427169974
1914.819509,173.5125646,170.4520771,0.013333105,-1.019,2.1937135749857988,0.0051341685506740625,0.2941661892624225
1915.819415,173.1980871,169.5029179,0.013648251,-1.04,2.1988934031857172,0.005225984160091799,0.2994268361754804
1916.819321,172.8878782,168.5523188,0.0139761,-1.062,2.204164655963979,0.005317019348249673,0.30464276824410597
1917.819226,172.5823281,167.6002064,0.014310535,-1.084,2.2095265371677777,0.00540723960134922,0.30981200797331204
1918.819132,172.2864561,166.6450613,0.014646487,-1.107,2.214978218588446,0.0054966145695792695,0.3149328164470097
1919.819038,172.0055411,165.6852969,0.014981649,-1.131,2.2205188436463024,0.005585120832940201,0.32000385179806445
1920.818944,171.7440455,164.7199504,0.015315529,-1.155,2.2261475263887305,0.005672728082112622,0.32502337743039517
1921.818849,171.5055462,163.748735,0.015647425,-1.18,2.2318633493533215,0.005759401602756021,0.3299894043588019
1922.818755,171.2934437,162.7714321,0.015975304,-1.205,2.2376653684192744,0.005845113546047669,0.334900336963278
1923.818661,171.1081738,161.7885817,0.016295859,-1.23,2.243552610686951,0.005929840472291521,0.33975483224816694
