x_meter_interp,y_meter_interp,cumulative_distance,x_wall_left,y_wall_left,x_wall_right,y_wall_right
-257.28431951512226,112.50177012249719,472.868475241809,-257.332507604134,117.50153790791256,-257.23613142611055,107.50200233708182
-256.28465884580766,112.50860594379454,473.8681971767811,-256.2850013246458,117.50860593206536,-256.2843163669695,107.5086059555237
-255.28495935478193,112.50190707020647,474.8679191117532,-255.25145567063873,117.50179481926132,-255.31846303892513,107.50201932115162
-254.28525986375624,112.4952081966184,475.86764104672534,-254.2517561796131,117.49509594567326,-254.31876354789938,107.49532044756356
-253.28556037273054,112.48850932303036,476.86736298169745,-253.2520566885874,117.4883970720852,-253.31906405687369,107.48862157397551
-252.28586088170482,112.48181044944229,477.86708491666957,-252.25235719756162,117.48169819849714,-252.31936456584802,107.48192270038744
-251.28616139067913,112.47511157585423,478.8668068516417,-251.25265770653598,117.47499932490908,-251.31966507482227,107.47522382679938
-250.28646189965343,112.46841270226618,479.8665287866138,-250.1675985729583,117.46699965355221,-250.40532522634857,107.46982575098015
-249.28784606946613,112.4275928652306,480.8662507215859,-249.0438118474569,117.42163404432478,-249.53188029147535,107.43355168613641
-248.2897361817908,112.37084254021701,481.86597265655803,-248.00590563337352,117.36278006183977,-248.57356673020809,107.37890501859425
-247.29162629411553,112.31409221520343,482.8656945915301,-247.0077957456983,117.30602973682619,-247.57545684253276,107.32215469358067
-246.2935164064402,112.25734189018986,483.8654165265022,-246.00968585802298,117.24927941181262,-246.57734695485743,107.2654043685671
-245.2954065187649,112.20059156517628,484.8651384614743,-245.01157597034765,117.19252908679904,-245.57923706718216,107.20865404355352
-244.29729663108958,112.1438412401627,485.86486039644643,-244.01346608267232,117.13577876178546,-244.58112717950684,107.15190371853994
-243.29918674341425,112.08709091514912,486.86458233141855,-242.88484194824855,117.06989317800473,-243.71353153857996,107.1042886522935
-242.30553510217734,111.97821636099218,487.86430426639066,-241.74922565406243,116.94717196533581,-242.86184455029226,107.00926075664854
-241.3122853247086,111.86464335881904,488.8640262013628,-240.74426236652317,116.83227357039621,-241.88030828289402,106.89701314724186
-240.31903554723982,111.7510703566459,489.8637481363349,-239.75101258905443,116.71870056822307,-240.88705850542522,106.78344014506872
-239.32578576977104,111.63749735447276,490.863470071307,-238.75776281158568,116.60512756604993,-239.8938087279564,106.66986714289558
-238.33253599230227,111.52392435229963,491.8631920062791,-237.7645130341169,116.4915545638768,-238.90055895048764,106.55629414072246
-237.3392862148335,111.41035135012649,492.86291394125124,-236.77126325664807,116.37798156170366,-237.90730917301892,106.44272113854932
-236.34603643736475,111.29677834795335,493.86263587622335,-235.77801347917932,116.26440855953052,-236.91405939555017,106.32914813637618
-235.35278665989597,111.18320534578021,494.86235781119547,-234.32187129031374,116.07577251453314,-236.3837020294782,106.29063817702728
-234.39925638769094,110.88657131242759,495.8620797461676,-232.885679342726,115.65197628251725,-235.91283343265587,106.12116634233793
-233.4482529080728,110.57829168446209,496.8618016811397,-231.90642604011427,115.33463165435923,-234.9900797760313,105.82195171456495
-232.49724942845464,110.2700120564966,497.8615236161118,-230.95542256049612,115.02635202639374,-234.03907629641316,105.51367208659946
-231.54624594883649,109.96173242853109,498.8612455510839,-230.00441908087794,114.71807239842823,-233.08807281679503,105.20539245863395
-230.5952424692183,109.65345280056559,499.86096748605604,-228.9114428622362,114.36140552797556,-232.2790420762004,104.94550007315561
-229.66732676238576,109.2897368561717,500.86068942102816,-227.60685661691926,113.84544347311284,-231.72779690785225,104.73403023923056
-228.77863791500587,108.83183284897476,501.86041135600027,-226.48848106649322,113.27651299598315,-231.06879476351853,104.38715270196636
-227.88994906762605,108.37392884177784,502.8601332909723,-225.59979221911343,112.81860898878625,-230.18010591613867,103.92924869476943
-227.00126022024617,107.91602483458091,503.85985522594444,-224.71110337173354,112.36070498158932,-229.2914170687588,103.4713446875725
-226.11257137286628,107.45812082738396,504.85957716091656,-223.5572410484545,111.75582799902114,-228.66790169727807,103.1604136557468
-225.30226397277977,106.90583580614627,505.8592990958887,-221.8728890199856,110.54443271060656,-228.73163892557395,103.26723890168599
-224.6889441666499,106.11635321439826,506.8590210308608,-220.74043326511583,109.18380519616859,-228.63745506818395,103.04890123262793
-224.07562436051998,105.32687062265023,507.8587429658329,-220.12711345898595,108.3943226044206,-228.02413526205402,102.25941864087987
-223.46230455439007,104.5373880309022,508.858464900805,-219.26340181795297,107.25201798909926,-227.66120729082718,101.82275807270516
-223.00096409582696,103.66462052018812,509.85818683577713,-218.42285930323234,105.674833570594,-227.57906888842157,101.65440746978224
-222.66555142576232,102.72284438541696,510.85790877074925,-217.95536101267797,104.4003741981143,-227.37574183884666,101.04531457271962
-222.33013875569767,101.7810682506458,511.85763070572136,-217.61994834261336,103.4585980633432,-227.040329168782,100.1035384379484
-221.99472608563303,100.83929211587471,512.8573526406934,-217.2785924945386,102.50004012534232,-226.71085967672747,99.1785441064071
-221.6662568019261,99.8957997060776,513.8570745756656,-216.80806016673367,101.0781386819238,-226.52445343711852,98.71346073023139
-221.52427244380505,98.90621171640046,514.8567965106377,-216.57495626367745,99.61633096633474,-226.47358862393264,98.19609246646618
-221.382288085684,97.91662372672322,515.8565184456098,-216.4329719055564,98.62674297665743,-226.3316042658116,97.20650447678901
-221.24030372756297,96.92703573704607,516.8562403805819,-216.29098754743538,97.63715498698028,-226.18961990769057,96.21691648711186
-221.09831936944192,95.93744774736882,517.855962315554,-216.12126176405246,96.41588018004342,-226.07537697483139,95.45901531469423
-221.04937452558704,94.94082917602145,518.8556842505261,-216.05143155863632,95.08423802898314,-226.04731749253776,94.79742032305977
-221.04103822007187,93.94114199831292,519.8554061854983,-216.04121205472737,93.98283511928756,-226.04086438541637,93.89944887733827
-221.03270191455672,92.94145482060449,520.8551281204703,-216.03287574921222,92.98314794157913,-226.03252807990123,92.89976169962985
-221.02436560904155,91.94176764289595,521.8548500554425,-216.02453944369705,91.98346076387067,-226.02419177438605,91.90007452192124
-221.01602930352638,90.94208046518753,522.8545719904146,-216.01620313818188,90.98377358616224,-226.01585546887088,90.90038734421282
-221.0076929980112,89.94239328747899,523.8542939253867,-216.0078668326667,89.9840864084537,-226.0075191633557,89.90070016650428
-220.99935669249604,88.94270610977057,524.8540158603588,-215.99953052715153,88.98439923074528,-225.99918285784054,88.90101298879586
-220.99102038698086,87.94301893206203,525.853737795331,-215.99119422163636,87.98471205303674,-225.99084655232537,87.90132581108732
-220.9826840814657,86.94333175435361,526.853459730303,-215.9828579161212,86.98502487532832,-225.9825102468102,86.9016386333789
-220.97434777595052,85.94364457664507,527.8531816652752,-215.97452161060602,85.98533769761978,-225.97417394129502,85.90195145567036
-220.96601147043535,84.94395739893665,528.8529036002473,-215.96618530509085,84.98565051991129,-225.96583763577985,84.902264277962
-220.9576751649202,83.94427022122811,529.8526255352194,-215.9578489995757,83.98596334220275,-225.9575013302647,83.90257710025347
-220.94933885940503,82.94458304351969,530.8523474701915,-215.94951269406053,82.9862761644944,-225.94916502474953,82.90288992254497
-220.94100255388986,81.94489586581126,531.8520694051635,-215.94117638854536,81.98658898678597,-225.94082871923436,81.90320274483655
-220.9326662483747,80.94520868810272,532.8517913401357,-215.9328400830302,80.98690180907744,-225.9324924137192,80.90351556712801
-220.92432994285952,79.94552151039431,533.8515132751078,-215.92437337251047,79.92468177375092,-225.92428651320856,79.96636124703771
-220.94099870079378,78.94605193612949,534.85123521008,-215.94212329789616,78.84001087660471,-225.9398741036914,79.05209299565428
-220.96673173197374,77.94666124257138,535.850957145052,-215.96838839970482,77.81796029944027,-225.96507506424265,78.07536218570249
-220.9924647631537,76.94727054901315,536.8506790800242,-215.99412143088477,76.81856960588205,-225.9908080954226,77.07597149214426
-221.01819779433364,75.94787985545504,537.8504010149962,-216.01985446206473,75.81917891232393,-226.01654112660256,76.07658079858615
-221.0439308255136,74.94848916189682,538.8501229499684,-216.04558749324468,74.81978821876571,-226.04227415778251,75.07719010502792
-221.06966385669355,73.9490984683387,539.8498448849405,-216.07132052442464,73.8203975252076,-226.06800718896247,74.07779941146981
-221.0953968878735,72.94970777478048,540.8495668199126,-216.0970535556046,72.82100683164937,-226.09374022014242,73.07840871791159
-221.12112991905346,71.95031708122237,541.8492887548847,-216.12278658678454,71.82161613809126,-226.11947325132238,72.07901802435347
-221.1468629502334,70.95092638766414,542.8490106898569,-216.1485196179645,70.82222544453303,-226.14520628250233,71.07962733079525
-221.17259598141337,69.95153569410603,543.8487326248289,-216.17425264914445,69.82283475097499,-226.17093931368228,70.08023663723706
-221.1983290125933,68.9521450005478,544.8484545598011,-216.19998568032437,68.82344405741676,-226.1966723448622,69.08084594367884
-221.22406204377324,67.95275430698969,545.8481764947732,-216.22571871150433,67.82405336385858,-226.22240537604216,68.0814552501208
-221.2497950749532,66.95336361343146,546.8478984297453,-216.25145174268428,66.82466267030036,-226.24813840722211,67.08206455656257
-221.27552810613315,65.95397291987335,547.8476203647174,-216.27708823937252,65.82907737000052,-226.2739679728938,66.07886846974618
-221.29973932857027,64.95454661275092,548.8473422996896,-216.3010203052906,64.84137361994006,-226.29845835184994,65.06771960556178
-221.32078460414067,63.95504621573227,549.8470642346616,-216.32189260200315,63.84979056996619,-226.3196766062782,64.06030186149835
-221.34182987971107,62.955545818713496,550.8467861696338,-216.34293787757355,62.85029017294742,-226.3407218818486,63.060801464479574
-221.36287515528147,61.95604542169484,551.8465081046058,-216.36398315314395,61.85078977592875,-226.361767157419,62.061301067460924
-221.38392043085187,60.95654502467618,552.8462300395779,-216.38502842871435,60.8512893789101,-226.3828124329894,61.06180067044226
-221.40496570642227,59.95704462765742,553.8459519745501,-216.40607370428475,59.85178898189141,-226.4038577085598,60.062300273423425
-221.42601098199265,58.95754423063876,554.8456739095221,-216.4269963598246,58.85828292221473,-226.42502560416068,59.05680553906279
-221.44465907607994,57.95800050389727,555.8453958444943,-216.4453709045388,57.873633579757005,-226.44394724762108,58.04236742803753
-221.45974824237,56.9583924485451,556.8451177794664,-216.4603177988432,56.88292563241243,-226.45917868589683,57.033859264677766
-221.47483740866008,55.95878439319281,557.8448397144385,-216.47540696513326,55.88331757706014,-226.4742678521869,56.034251209325475
-221.48992657495015,54.95917633784063,558.8445616494106,-216.49049613142333,54.883709521707964,-226.48935701847697,55.0346431539733
-221.50501574124021,53.95956828248835,559.8442835843828,-216.5055852977134,53.88410146635575,-226.50444618476703,54.035035098620945
-221.52010490753025,52.95996022713617,560.8440055193548,-216.52067446400343,52.884493411003575,-226.51953535105707,53.03542704326877
-221.53519407382032,51.96035217178388,561.843727454327,-216.5357636302935,51.884885355651214,-226.53462451734714,52.03581898791655
-221.5502832401104,50.96074411643171,562.843449389299,-216.55130009680946,51.061578302068895,-226.54926638341132,50.85990993079453
-221.49490993905468,49.96321489771987,563.8431713242712,-216.50539447810436,50.28684348875881,-226.484425400005,49.63958630668093
-221.42091593641734,48.9662350409334,564.8428932592433,-216.43463014078586,49.33630795845613,-226.40720173204883,48.596162123410664
-221.34692193378004,47.96925518414681,565.8426151942155,-216.36063613814855,48.33932810166947,-226.33320772941153,47.59918226662415
-221.27292793114273,46.972275327360336,566.8423371291875,-216.29497196453212,47.441268285181486,-226.25088389775334,46.503282369539185
-221.15945454448317,45.97945044714019,567.8420590641597,-216.19829137671547,46.6014311725531,-226.12061771225086,45.35746972172728
-221.02427356114012,44.98891016577516,568.8417809991317,-216.0701945982098,45.66500308028559,-225.97835252407043,44.31281725126473
-220.88909257779704,43.998369884410025,569.8415029341039,-215.93501361486673,44.67446279892045,-225.84317154072735,43.3222769698996
-220.753911594454,43.007829603044996,570.841224869076,-215.79983263152366,43.683922517555324,-225.70799055738433,42.33173668853467
-220.61873061111098,42.017289321679975,571.840946804048,-215.70598447413852,42.94730297408626,-225.53147674808343,41.08727566927369
-220.38369704475863,41.052191538849854,572.8406687390202,-215.60896472557442,42.53608212785489,-225.15842936394284,39.56830094984482
-220.02838889533686,40.11773979252007,573.8403906739923,-215.35483061057295,41.89477467088192,-224.70194718010077,38.340704914158216
-219.6730807459151,39.18328804619018,574.8401126089644,-214.99952246115114,40.960322924551974,-224.34663903067903,37.40625316782838
-219.31777259649334,38.24883629986039,575.8398345439365,-214.64421431172943,40.025871178222246,-223.99133088125726,36.47180142149854
-218.96246444707154,37.3143845535305,576.8395564789087,-214.38564624093206,39.3275251616228,-223.53928265321102,35.3012439454382
-218.51515630832856,36.42411088055761,577.8392784138807,-214.12451323442053,38.81623407921262,-222.90579938223658,34.031987681902606
-218.00803087869252,35.56256126162612,578.8390003488529,-213.6990846167729,38.09889367514941,-222.31697714061215,33.02622884810283
-217.50090544905655,34.70101164269473,579.838722283825,-213.19195918713692,37.23734405621802,-221.80985171097618,32.16467922917144
-216.9937800194205,33.83946202376324,580.8384442187971,-212.68483375750088,36.375794437286515,-221.30272628134014,31.30312961023996
-216.48665458978454,32.97791240483184,581.8381661537692,-212.2973811955489,35.70737909785986,-220.67592798402018,30.24844571180383
-215.90459846803762,32.167751097099135,582.8378880887414,-211.91409266033415,35.18036846388916,-219.8951042757411,29.15513373030911
-215.28357400296295,31.3843147173956,583.8376100237134,-211.36530257018987,34.49030070885054,-219.20184543573603,28.278328725940664
-214.66254953788817,30.600878337691977,584.8373319586856,-210.74427810511511,33.70686432914697,-218.58082097066122,27.49489234623699
-214.04152507281347,29.817441957988446,585.8370538936576,-210.1232536400404,32.923427949443386,-217.95979650558655,26.711455966533503
-213.42050060773872,29.034005578284823,586.8367758286298,-209.50222917496563,32.13999156973976,-217.3387720405118,25.928019586829887
-212.79947614266402,28.25056919858129,587.8364977636019,-208.92525331590645,31.41132820373031,-216.6736989694216,25.089810193432267
-212.1572465805665,27.48560293825713,588.836219698574,-208.43354786120605,30.822378005209266,-215.88094529992694,24.148827871304995
-211.46643530250478,26.762952451945086,589.8359416335461,-207.85217787235126,30.217969561682757,-215.0806927326583,23.307935342207415
-210.7756240244431,26.040301965633045,590.8356635685182,-207.16136659428958,29.49531907537073,-214.3898814545966,22.58528485589536
-210.0848127463813,25.317651479320922,591.8353855034903,-206.47055531622777,28.772668589058608,-213.6990701765348,21.862634369583237
-209.3940014683196,24.59500099300888,592.8351074384624,-205.7797440381661,28.050018102746566,-213.00825889847312,21.139983883271196
-208.7031901902578,23.87235050669676,593.8348293734346,-205.08893276010429,27.327367616434444,-212.31744762041131,20.417333396959073
-208.0123789121961,23.149700020384717,594.8345513084066,-204.3981214820426,26.604717130122403,-211.62663634234963,19.694682910647032
-207.3215676341343,22.427049534072594,595.8342732433788,-203.70731020398082,25.882066643810315,-210.9358250642878,18.972032424334873
-206.6307563560726,21.704399047760553,596.8339951783508,-203.01649892591908,25.159416157498235,-210.2450137862261,18.24938193802287
-205.93994507801082,20.981748561448427,597.833717113323,-202.33924958324369,24.450897153533194,-209.54064057277796,17.51259996936366
-205.243782873245,20.26483281460085,598.8334390482951,-201.8470920949324,23.933959653036126,-208.6404736515576,16.595705976165576
-204.47508494806348,19.6256556505171,599.8331609832672,-201.27831021639003,23.47021431373633,-207.67185967973694,15.781096987297866
-203.70638702288207,18.986478486433423,600.8328829182393,-200.5096122912086,22.831037149652655,-206.90316175455553,15.14191982321419
-202.93768909770054,18.347301322349672,601.8326048532115,-199.74091436602708,22.191859985568904,-206.134463829374,14.502742659130439
-202.16899117251913,17.708124158265996,602.8323267881835,-198.97221644084567,21.552682821485234,-205.36576590419259,13.863565495046759
-201.4002932473376,17.068946994182248,603.8320487231557,-198.20351851566414,20.913505657401487,-204.59706797901106,13.224388330963011
-200.6315953221562,16.42976983009857,604.8317706581278,-197.43482059048273,20.274328493317803,-203.82837005382964,12.585211166879338
-199.86289739697466,15.79059266601482,605.8314925930999,-196.6661226653012,19.635151329234052,-203.05967212864812,11.946034002795587
-199.09419947179325,15.151415501931144,606.831214528072,-195.95336448922797,19.04180823432902,-202.23503445435853,11.261022769533266
-198.30777846745463,14.53509681460358,607.8309364630442,-195.30159249076078,18.530449849509157,-201.31396444414847,10.539743779698002
-197.4972662127852,13.94985000145981,608.8306583980162,-194.5702182373893,18.00353846380256,-200.4243141881811,9.89616153911706
-196.68675395811564,13.364603188315971,609.8303803329884,-193.75970598271974,17.41829165065872,-199.61380193351155,9.310914725973223
-195.87624170344623,12.7793563751722,610.8301022679605,-192.9491937280503,16.833044837514933,-198.80328967884216,8.725667912829469
-195.06572944877678,12.19410956202843,611.8298242029325,-192.13868147338087,16.24779802437118,-197.9927774241727,8.140421099685682
-194.25521719410725,11.608862748884592,612.8295461379047,-191.32816921871134,15.662551211227342,-197.18226516950315,7.555174286541843
-193.4447049394378,11.023615935740821,613.8292680728767,-190.5176569640419,15.077304398083568,-196.3717529148337,6.969927473398075
-192.63419268476827,10.438369122596981,614.8289900078489,-189.8221918150148,14.572695078361198,-195.44619355452173,6.3040431668327646
-191.79553097629963,9.9019146793961,615.828711942821,-189.42052398877564,14.301839884352688,-194.17053796382362,5.501989474439512
-190.883174225611,9.493198265806692,616.8284338777931,-188.8390237509053,14.05625084459214,-192.92732470031666,4.930145687021243
-189.97081747492248,9.084481852217332,617.8281558127652,-187.9266670002168,13.64753443100278,-192.01496794962816,4.521429273431883
-189.05846072423384,8.675765438627923,618.8278777477374,-187.01431024952817,13.238818017413372,-191.1026111989395,4.112712859842475
-188.14610397354534,8.267049025038563,619.8275996827094,-186.10195349883963,12.830101603824001,-190.19025444825104,3.703996446253126
-187.23374722285672,7.858332611449155,620.8273216176816,-185.18959674815105,12.421385190234604,-189.2778976975624,3.2952800326637064
-186.3213904721682,7.449616197859794,621.8270435526537,-184.27723999746252,12.012668776645242,-188.36554094687386,2.8865636190743453
-185.40903372147957,7.040899784270387,622.8267654876258,-183.3648832467739,11.603952363055836,-187.45318419618525,2.477847205484938
-184.49667697079104,6.632183370681025,623.8264874225979,-182.7266368653905,11.308395301857121,-186.26671707619158,1.9559714395049275
-183.54719097283458,6.3361549216435264,624.8262093575701,-182.26807015912217,11.16977157420584,-184.826311786547,1.5025382690812137
-182.57057129819268,6.122477692237515,625.8259312925421,-181.50188798770805,11.006934261999561,-183.6392546086773,1.2380211224754705
-181.59395162355065,5.90880046283148,626.8256532275143,-180.525268313066,10.793257032593523,-182.6626349340353,1.024343893069438
-180.61733194890877,5.695123233425469,627.8253751624864,-179.5486486384241,10.57957980318751,-181.68601525939343,0.8106666636634268
-179.64071227426675,5.481446004019434,628.8250970974585,-178.57202896378212,10.36590257378148,-180.70939558475138,0.5969894342573889
-178.66409259962484,5.2677687746134225,629.8248190324306,-177.5954092891402,10.152225344375466,-179.73277591010947,0.38331220485137774
-177.68747292498293,5.054091545207411,630.8245409674026,-176.6187896144983,9.938548114969457,-178.75615623546756,0.16963497544536654
-176.7108532503409,4.840414315801375,631.8242629023748,-175.81706258514808,9.759879555724732,-177.60464391553373,-0.07905092412198123
-175.7235632007156,4.697279555850029,632.8239848373469,-175.15290756531147,9.664608027552047,-176.29421883611974,-0.270048915851989
-174.7274377757255,4.612555976175764,633.823706772319,-174.30370205126815,9.5945684245563,-175.15117350018284,-0.36945647220477174
-173.73131235073552,4.527832396501509,634.8234287072911,-173.30757662627818,9.509844844882045,-174.15504807519287,-0.45418005187902644
-172.73518692574544,4.443108816827244,635.8231506422633,-172.3114512012881,9.425121265207778,-173.15892265020278,-0.5389036315532918
-171.73906150075547,4.358385237152989,636.8228725772353,-171.31532577629812,9.340397685533524,-172.1627972252128,-0.6236272112275465
-170.74293607576539,4.273661657478724,637.8225945122075,-170.39469790453504,9.261519932941063,-171.09117424699573,-0.7141966179836157
-169.74556162495165,4.2192047086056945,638.8223164471796,-169.615174614937,9.21750434224306,-169.8759486349663,-0.7790949250316723
-168.74584247607618,4.221564928136912,639.8220383821517,-168.75764685611753,9.22155099377868,-168.73403809603482,-0.7784211375048553
-167.74612332720085,4.223925147668128,640.8217603171238,-167.7579277072422,9.223911213309895,-167.7343189471595,-0.7760609179736395
-166.74640417832538,4.226285367199345,641.821482252096,-166.75820855836673,9.226271432841113,-166.73459979828402,-0.773700698442422
-165.74668502945005,4.228645586730562,642.821204187068,-165.7584894094914,9.228631652372329,-165.7348806494087,-0.7713404789112053
-164.74696588057458,4.231005806261779,643.8209261220402,-164.75877026061593,9.230991871903546,-164.73516150053322,-0.7689802593799886
-163.74724673169925,4.2333660257929955,644.8206480570122,-163.7590511117406,9.233352091434764,-163.7354423516579,-0.7666200398487719
-162.74752758282378,4.235726245324212,645.8203699919844,-162.75559036263985,9.23571974447815,-162.7394648030077,-0.7642672538297255
-161.74780674574973,4.236590238857453,646.8200919269565,-161.74970665645122,9.236589877891372,-161.74590683504823,-0.7634094001764673
-160.74808481621218,4.236485997920928,647.8198138619287,-160.74756346656045,9.236485970740382,-160.74860616586392,-0.763513974898526
-159.74836288667473,4.236381756984405,648.8195357969007,-159.747841537023,9.23638172980386,-159.74888423632646,-0.7636182158350495
-158.74864095713727,4.23627751604788,649.8192577318728,-158.74811960748553,9.236277488867334,-158.749162306789,-0.7637224567715739
-157.7489190275997,4.236173275111356,650.8189796668449,-157.74839767794796,9.236173247930811,-157.74944037725143,-0.7638266977080983
-156.74919709806224,4.2360690341748315,651.818701601817,-156.7486757484105,9.236069006994285,-156.74971844771397,-0.7639309386446227
-155.74947516852467,4.235964793238307,652.8184235367892,-155.74895381887293,9.235964766057762,-155.7499965181764,-0.7640351795811471
-154.7497532389872,4.235860552301783,653.8181454717612,-154.74923188933548,9.235860525121236,-154.75027458863894,-0.7641394205176715
-153.75003130944964,4.235756311365258,654.8178674067334,-153.7495099597979,9.235756284184713,-153.75055265910137,-0.7642436614541959
-152.75030937991218,4.235652070428735,655.8175893417055,-152.7897310930312,9.235496660866998,-152.71088766679316,-0.7641925200095283
-151.75083692009682,4.251519134841205,656.8173112766776,-151.8688672862598,9.250125823976031,-151.63280655393382,-0.7470875542936213
-150.75160595225927,4.282846761287265,657.8170332116497,-150.90828765219084,9.280391242820826,-150.5949242523277,-0.7146977202462956
-149.75237498442164,4.31417438773333,658.8167551466219,-149.9090566843532,9.31171886926689,-149.59569328449007,-0.6833700938002307
-148.7531440165841,4.345502014179392,659.8164770815939,-148.90982571651566,9.343046495712953,-148.59646231665252,-0.6520424673541694
-147.75391304874645,4.376829640625456,660.8161990165661,-147.91059474867802,9.374374122159017,-147.5972313488149,-0.6207148409081054
-146.75468208090894,4.408157267071517,661.8159209515381,-146.9113637808405,9.405701748605079,-146.59800038097737,-0.589387214462044
-145.75545111307127,4.439484893517582,662.8156428865103,-145.91213281300284,9.437029375051143,-145.5987694131397,-0.5580595880159791
-144.75622014523375,4.470812519963642,663.8153648214824,-144.91290184516532,9.468357001497203,-144.5995384453022,-0.5267319615699186
-143.7569891773961,4.502140146409707,664.8150867564545,-143.91367087732766,9.499684627943267,-143.60030747746453,-0.49540433512385373
-142.75775820955857,4.533467772855769,665.8148086914266,-142.91443990949014,9.53101225438933,-142.601076509627,-0.4640767086777924
-141.7585272417209,4.5647953993018335,666.8145306263988,-141.91520894165248,9.562339880835395,-141.60184554178934,-0.4327490822317275
-140.7592962738834,4.596123025747894,667.8142525613708,-140.91597797381496,9.593667507281456,-140.60261457395183,-0.401421455785667
-139.76006530604573,4.627450652193959,668.813974496343,-139.9167470059773,9.62499513372752,-139.60338360611416,-0.3700938293396021
-138.7608343382082,4.65877827864002,669.8136964313151,-138.91751603813978,9.65632276017358,-138.60415263827664,-0.33876620289354076
-137.76160337037066,4.690105905086081,670.8134183662871,-137.91828507030223,9.68765038661964,-137.6049216704391,-0.3074385764474803
-136.76237240253303,4.721433531532146,671.8131403012593,-136.9190541024646,9.718978013065707,-136.60569070260146,-0.2761109500014154
-135.76314143469548,4.752761157978207,672.8128622362314,-135.91982313462705,9.750305639511769,-135.60645973476392,-0.24478332355535404
-134.76391046685785,4.784088784424272,673.8125841712035,-134.92059216678942,9.781633265957833,-134.60722876692628,-0.21345569710928913
-133.7646794990203,4.815416410870332,674.8123061061756,-133.92136119895187,9.812960892403893,-133.60799779908874,-0.18212807066322867
-132.76544853118267,4.846744037316397,675.8120280411478,-132.92213023111424,9.844288518849957,-132.6087668312511,-0.15080044421716376
-131.76621756334515,4.878071663762459,676.8117499761198,-131.92289926327672,9.87561614529602,-131.60953586341358,-0.11947281777110241
-130.7669865955075,4.909399290208523,677.811471911092,-130.92366829543906,9.906943771742084,-130.61030489557592,-0.0881451913250384
-129.76775562766997,4.940726916654584,678.811193846064,-129.92443732760154,9.938271398188146,-129.6110739277384,-0.056817564878977045
-128.7685246598323,4.972054543100649,679.8109157810362,-128.92520635976388,9.96959902463421,-128.61184295990074,-0.02548993843291214
-127.76929369199478,5.003382169546709,680.8106377160083,-127.92597539192634,10.00092665108027,-127.61261199206321,0.005837688013148323
-126.77006272415713,5.034709795992774,681.8103596509804,-126.92674442408871,10.032254277526334,-126.61338102422555,0.03716531445921323
-125.77083175631961,5.066037422438836,682.8100815859525,-125.92751345625118,10.063581903972397,-125.61415005638804,0.06849294090527458
-124.77160078848195,5.0973650488849,683.8098035209247,-124.92828248841352,10.09490953041846,-124.61491908855038,0.0998205673513386
-123.77236982064443,5.128692675330961,684.8095254558967,-123.92905152057601,10.126237156864523,-123.61568812071285,0.13114819379739995
-122.77313885280678,5.160020301777026,685.8092473908689,-122.92982055273836,10.157564783310587,-122.6164571528752,0.16247582024346485
-121.77390788496925,5.191347928223087,686.808969325841,-121.93058958490082,10.188892409756647,-121.61722618503768,0.1938034466895262
-120.7746769171316,5.222675554669151,687.8086912608131,-120.93135861706317,10.220220036202711,-120.61799521720003,0.22513107313559022
-119.77544594929407,5.254003181115213,688.8084131957852,-119.93212764922565,10.251547662648774,-119.61876424936248,0.2564586995816516
-118.77621498145653,5.285330807561274,689.8081351307573,-118.93289668138812,10.282875289094836,-118.61953328152495,0.2877863260277129
-117.77698401361889,5.316658434007339,690.8078570657294,-117.93366571355045,10.3142029155409,-117.62030231368732,0.31911395247377783
-116.77775304578135,5.347986060453399,691.8075790007015,-116.93443474571292,10.34553054198696,-116.62107134584978,0.3504415789198383
-115.7785220779437,5.379313686899464,692.8073009356737,-115.93520377787529,10.376858168433024,-115.62184037801212,0.3817692053659032
-114.77929111010619,5.410641313345526,693.8070228706457,-114.93597281003775,10.408185794879087,-114.62260941017462,0.41309683181196455
-113.78006014226852,5.44196893979159,694.8067448056179,-113.93674184220009,10.43951342132515,-113.62337844233696,0.44442445825802857
-112.780829174431,5.473296566237651,695.8064667405899,-112.93751087436259,10.470841047771213,-112.62414747449942,0.4757520847040899
-111.78159820659334,5.504624192683716,696.8061886755621,-111.93827990652491,10.502168674217277,-111.62491650666178,0.5070797111501548
-110.78236723875582,5.535951819129776,697.8059106105342,-110.93904893868739,10.533496300663337,-110.62568553882426,0.5384073375962153
-109.78313627091816,5.567279445575841,698.8056325455063,-109.93981797084975,10.564823927109401,-109.62645457098658,0.5697349640422802
-108.78390530308064,5.5986070720219026,699.8053544804784,-108.94058700301223,10.596151553555464,-108.62722360314906,0.6010625904883415
-107.784674335243,5.629934698467967,700.8050764154506,-107.94135603517456,10.627479180001528,-107.62799263531143,0.6323902169344056
-106.78544336740546,5.661262324914028,701.8047983504226,-106.94212506733705,10.65880680644759,-106.62876166747388,0.6637178433804669
-105.78621239956782,5.692589951360093,702.8045202853948,-105.94289409949938,10.690134432893654,-105.62953069963625,0.6950454698265318
-104.78698143173028,5.723917577806153,703.8042422203669,-104.94366313166185,10.721462059339714,-104.63029973179871,0.7263730962725923
-103.78775046389264,5.755245204252218,704.803964155339,-103.94443216382422,10.752789685785778,-103.63106876396105,0.7577007227186572
-102.7885194960551,5.7865728306982795,705.8036860903111,-102.94520119598667,10.78411731223184,-102.63183779612353,0.7890283491647185
