x_meter_interp,y_meter_interp,cumulative_distance
-119.75112551485867,-7.184003101758744,119.96663219665345
-120.74955844237883,-7.234753830895273,120.96635413162555
-121.747991369899,-7.285504560031803,121.96607606659767
-122.74642429741917,-7.3362552891683315,122.96579800156978
-123.74485722493934,-7.387006018304861,123.9655199365419
-124.74329015245951,-7.437756747441391,124.96524187151401
-125.74172307997966,-7.48850747657792,125.96496380648611
-126.74015600749983,-7.539258205714449,126.96468574145823
-127.73858893502,-7.590008934850979,127.96440767643034
-128.7370218625402,-7.640759663987509,128.96412961140246
-129.73545479006034,-7.691510393124038,129.96385154637457
-130.73388771758053,-7.742261122260568,130.96357348134669
-131.73232064510069,-7.793011851397097,131.9632954163188
-132.73075357262084,-7.8437625805336255,132.9630173512909
-133.729186500141,-7.894513309670154,133.962739286263
-134.72761942766118,-7.945264038806684,134.96246122123512
-135.72605235518137,-7.996014767943214,135.96218315620723
-136.72448528270152,-8.046765497079743,136.96190509117935
-137.7229182102217,-8.097516226216273,137.96162702615146
-138.72135113774186,-8.148266955352803,138.96134896112358
-139.71978406526205,-8.199017684489332,139.9610708960957
-140.7182169927822,-8.249768413625862,140.9607928310678
-141.7166499203024,-8.300519142762392,141.96051476603992
-142.71508284782252,-8.35126987189892,142.960236701012
-143.7135157753427,-8.40202060103545,143.95995863598412
-144.71194870286286,-8.452771330171979,144.95968057095624
-145.71038163038304,-8.503522059308509,145.95940250592835
-146.70881455790322,-8.554272788445036,146.95912444090047
-147.70724748542338,-8.605023517581568,147.95884637587258
-148.70568041294354,-8.655774246718096,148.9585683108447
-149.70411334046372,-8.706524975854625,149.9582902458168
-150.7025462679839,-8.757275704991155,150.95801218078893
-151.70097919550406,-8.808026434127685,151.95773411576104
-152.69941212302422,-8.858777163264213,152.95745605073313
-153.69784505054437,-8.909527892400742,153.95717798570524
-154.69627797806456,-8.960278621537272,154.95689992067736
-155.6947109055847,-9.011029350673802,155.95662185564947
-156.6931438331049,-9.061780079810331,156.9563437906216
-157.69157676062508,-9.112530808946861,157.9560657255937
-158.689962172102,-9.164093318991888,158.95578766056582
-159.68749786066599,-9.230172796180955,159.95550959553793
-160.68503354922998,-9.296252273370023,160.95523153051005
-161.68256923779396,-9.36233175055909,161.95495346548216
-162.6801049263579,-9.428411227748155,162.95467540045425
-163.67764061492187,-9.494490704937222,163.95439733542636
-164.67517630348587,-9.56057018212629,164.95411927039848
-165.67271199204984,-9.626649659315357,165.9538412053706
-166.6702476806138,-9.692729136504424,166.9535631403427
-167.66778336917778,-9.75880861369349,167.95328507531482
-168.66531905774178,-9.824888090882558,168.95300701028694
-169.66285474630575,-9.890967568071625,169.95272894525905
-170.66039043486973,-9.957047045260692,170.95245088023117
-171.6579261234337,-10.02312652244976,171.95217281520328
-172.65546181199767,-10.089205999638825,172.95189475017537
-173.65299750056164,-10.155285476827892,173.95161668514748
-174.6505331891256,-10.221364954016959,174.9513386201196
-175.64806887768958,-10.287444431206026,175.95106055509171
-176.64560456625355,-10.353523908395093,176.95078249006383
-177.64314025481755,-10.41960338558416,177.95050442503594
-178.64067594338152,-10.485682862773228,178.95022636000806
-179.6382116319455,-10.551762339962295,179.94994829498017
-180.63574732050947,-10.617841817151362,180.9496702299523
-181.63328300907347,-10.68392129434043,181.9493921649244
-182.6308186976374,-10.750000771529495,182.9491140998965
-183.62835438620138,-10.816080248718562,183.9488360348686
-184.62589007476535,-10.882159725907629,184.94855796984072
-185.62342576332935,-10.948239203096696,185.94827990481284
-186.62096145189332,-11.014318680285763,186.94800183978495
-187.6184971404573,-11.08039815747483,187.94772377475707
-188.61603282902126,-11.146477634663897,188.94744570972918
-189.61356851758524,-11.212557111852963,189.9471676447013
-190.61110420614924,-11.27863658904203,190.9468895796734
-191.60863989471318,-11.344716066231097,191.9466115146455
-192.60617558327715,-11.410795543420164,192.9463334496176
-193.60371127184112,-11.476875020609231,193.94605538458973
-194.60124696040512,-11.542954497798299,194.94577731956184
-195.5987826489691,-11.609033974987366,195.94549925453396
-196.59631833753306,-11.675113452176433,196.94522118950607
-197.59385402609706,-11.7411929293655,197.9449431244782
-198.59138971466103,-11.807272406554565,198.9446650594503
-199.588925403225,-11.873351883743632,199.94438699442242
-200.58646109178898,-11.9394313609327,200.94410892939453
-201.58399678035292,-12.005510838121765,201.94383086436662
-202.58153246891692,-12.071590315310832,202.94355279933873
-203.5790681574809,-12.1376697924999,203.94327473431085
-204.57660384604486,-12.203749269688966,204.94299666928296
-205.57413953460883,-12.269828746878034,205.94271860425508
-206.5716752231728,-12.3359082240671,206.9424405392272
-207.5692109117368,-12.401987701256168,207.9421624741993
-208.56674660030077,-12.468067178445235,208.94188440917142
-209.56428228886475,-12.534146655634302,209.94160634414354
-210.56181797742875,-12.60022613282337,210.94132827911565
-211.5593536659927,-12.666305610012435,211.94105021408774
-212.55688935455666,-12.732385087201502,212.94077214905985
-213.55442504312063,-12.798464564390569,213.94049408403197
-214.55200458133086,-12.863864206761466,214.94021601900408
-215.5497635425348,-12.926482116353053,215.9399379539762
-216.54752250373875,-12.989100025944639,216.9396598889483
-217.5452814649427,-13.051717935536226,217.93938182392043
-218.54304042614663,-13.114335845127812,218.93910375889254
-219.54079938735057,-13.1769537547194,219.93882569386466
-220.53855834855452,-13.239571664310985,220.93854762883677
-221.53631730975843,-13.30218957390257,221.93826956380886
-222.53407627096237,-13.364807483494156,222.93799149878097
-223.53183523216632,-13.427425393085743,223.9377134337531
-224.52959419337023,-13.490043302677329,224.9374353687252
-225.52735315457417,-13.552661212268916,225.93715730369732
-226.52511211577811,-13.615279121860501,226.93687923866943
-227.52287107698206,-13.677897031452089,227.93660117364155
-228.520630038186,-13.740514941043674,228.93632310861366
-229.51838899938994,-13.803132850635262,229.93604504358578
-230.51614796059388,-13.865750760226847,230.9357669785579
-231.5139069217978,-13.928368669818433,231.93548891352998
-232.51166588300174,-13.99098657941002,232.9352108485021
-233.50942484420568,-14.053604489001605,233.9349327834742
-234.50718380540962,-14.116222398593191,234.93465471844632
-235.50494276661357,-14.178840308184778,235.93437665341844
-236.5027017278175,-14.241458217776366,236.93409858839055
-237.50046068902145,-14.304076127367951,237.93382052336267
-238.4982196502254,-14.366694036959537,238.93354245833478
-239.49597861142934,-14.429311946551124,239.9332643933069
-240.49373757263328,-14.491929856142711,240.93298632827901
-241.4914965338372,-14.554547765734295,241.9327082632511
-242.48925549504114,-14.617165675325882,242.93243019822322
-243.48701445624508,-14.679783584917468,243.93215213319533
-244.48477341744902,-14.742401494509055,244.93187406816745
-245.48253237865296,-14.80501940410064,245.93159600313956
-246.4802913398569,-14.867637313692228,246.93131793811168
-247.47805030106085,-14.930255223283813,247.9310398730838
-248.4758092622648,-14.9928731328754,248.9307618080559
-249.47356822346873,-15.055491042466986,249.93048374302802
-250.47132718467267,-15.118108952058574,250.93020567800014
-251.4690861458766,-15.180726861650157,251.92992761297222
-252.46684510708053,-15.243344771241745,252.92964954794434
-253.46460406828447,-15.30596268083333,253.92937148291645
-254.46236302948842,-15.368580590424918,254.92909341788857
-255.46012199069236,-15.431198500016503,255.92881535286068
-256.4578809518963,-15.49381640960809,256.9285372878328
-257.45563991310024,-15.556434319199676,257.9282592228049
-258.4533988743042,-15.619052228791263,258.927981157777
-259.4511578355081,-15.681670138382849,259.92770309274914
-260.44891679671207,-15.744288047974436,260.92742502772126
-261.4464340603578,-15.810311698128135,261.92714696269337
-262.4430362908497,-15.889229005754045,262.9268688976655
-263.43963852134164,-15.968146313379954,263.9265908326376
-264.4362407518335,-16.04706362100586,264.9263127676097
-265.4328429823254,-16.12598092863177,265.9260347025818
-266.4294452128173,-16.204898236257677,266.9257566375539
-267.42604744330924,-16.283815543883588,267.925478572526
-268.4226496738011,-16.362732851509495,268.9252005074981
-269.41925190429305,-16.441650159135406,269.92492244247023
-270.415854134785,-16.520567466761314,270.92464437744235
-271.4124563652769,-16.599484774387225,271.92436631241446
-272.4090585957688,-16.678402082013132,272.9240882473866
-273.4056608262607,-16.757319389639044,273.9238101823587
-274.40226305675264,-16.83623669726495,274.9235321173308
-275.3988652872446,-16.915154004890862,275.9232540523029
-276.39546751773645,-16.99407131251677,276.92297598727504
-277.3920697482284,-17.07298862014268,277.92269792224715
-278.38903468875947,-17.14647094183661,278.92241985721927
-279.3872856885598,-17.200682459634873,279.9221417921914
-280.38553668836016,-17.25489397743313,280.9218637271635
-281.38378768816057,-17.30910549523139,281.9215856621356
-282.3820386879609,-17.363317013029647,282.9213075971077
-283.38028968776126,-17.41752853082791,283.92102953207984
-284.3785406875616,-17.471740048626167,284.92075146705196
-285.3767916873619,-17.52595156642442,285.920473402024
-286.37504268716225,-17.580163084222683,286.92019533699613
-287.3732936869626,-17.63437460202094,287.91991727196825
-288.37154468676295,-17.6885861198192,288.91963920694036
-289.3697956865633,-17.74279763761746,289.9193611419125
-290.36804668636364,-17.79700915541572,290.9190830768846
-291.36631169016306,-17.850745977898573,291.9188050118567
-292.3660224335971,-17.85547638242685,292.9185269468288
-293.3657331770311,-17.86020678695513,293.91824888180093
-294.3654439204651,-17.864937191483406,294.91797081677305
-295.3651546638991,-17.869667596011688,295.91769275174516
-296.3648654073331,-17.874398000539966,296.9174146867173
-297.3645761507671,-17.879128405068244,297.9171366216894
-298.36428689420114,-17.88385880959652,298.9168585566615
-299.3639976376352,-17.888589214124803,299.9165804916336
-300.36121766501464,-17.83841689947967,300.91630242660574
-301.3563935875331,-17.743186492025316,301.91602436157785
-302.35156951005155,-17.64795608457096,302.91574629654997
-303.34674543257,-17.55272567711661,303.9154682315221
-304.3419213550885,-17.457495269662253,304.9151901664942
-305.3370972776069,-17.362264862207905,305.91491210146626
-306.33227320012537,-17.26703445475355,306.9146340364384
-307.3274491226438,-17.171804047299194,307.9143559714105
-308.3075732934035,-17.003011012855495,308.9140779063826
-309.2601743812133,-16.699704048266753,309.9137998413547
-310.21277546902303,-16.396397083678007,310.91352177632683
-311.1653765568328,-16.09309011908926,311.91324371129895
-312.11797764464256,-15.789783154500515,312.91296564627106
-313.06397433122885,-15.474305958769245,313.9126875812432
-313.8374537720538,-14.840923371476565,314.9124095162153
-314.61093321287865,-14.207540784183887,315.9121314511874
-315.3844126537036,-13.574158196891208,316.9118533861595
-316.1578920945285,-12.94077560959853,317.91157532113164
-316.8872504006741,-12.266830745382693,318.91129725610375
-317.4535026377342,-11.442936121484225,319.91101919107587
-318.01975487479433,-10.619041497585757,320.910741126048
-318.5860071118544,-9.795146873687289,321.9104630610201
-319.1522593489146,-8.97125224978882,322.9101849959922
-319.7185115859747,-8.147357625890352,323.9099069309643
-320.13494720759024,-7.271477276165779,324.9096288659364
-320.2007303083964,-6.273921999044401,325.9093508009085
-320.26651340920256,-5.27636672192302,326.9090727358806
-320.3322965100087,-4.278811444801642,327.9087946708527
-320.3980796108149,-3.2812561676802625,328.90851660582484
-320.46386271162106,-2.283700890558884,329.90823854079696
-320.4753175661388,-1.2852903493855772,330.9079604757691
-320.4409673690257,-0.28615872080870197,331.9076824107412
-320.40661717191267,0.7129729077681732,332.9074043457133
-320.3722669747996,1.7121045363450484,333.9071262806854
-320.3379167776865,2.7112361649219237,334.90684821565753
-320.30356658057343,3.710367793498799,335.90657015062965
-320.1724632296276,4.700339357188119,336.90629208560176
-320.01869901893133,5.688165513337733,337.9060140205739
-319.864934808235,6.675991669487347,338.905735955546
-319.7111705975386,7.663817825636962,339.9054578905181
-319.5574063868423,8.651643981786577,340.9051798254902
-319.4036421761459,9.639470137936192,341.90490176046234
-319.24987796544957,10.627296294085806,342.90462369543445
-319.0961137547533,11.615122450235422,343.90434563040657
-318.9423495440569,12.60294860638498,344.9040675653786
-318.7885853333606,13.590774762534593,345.90378950035074
-318.5885493958142,14.570212409167583,346.90351143532286
-318.38576266235026,15.5491513694687,347.90323337029497
-318.1829759288863,16.528090329769817,348.9029553052671
-317.98018919542244,17.507029290070932,349.9026772402392
-317.7774024619585,18.48596825037205,350.9023991752113
-317.5746157284946,19.464907210673168,351.90212111018343
-317.3702707567126,20.443517660149645,352.90184304515554
-317.1605998428939,21.421005284195488,353.90156498012766
-316.9509289290751,22.39849290824133,354.9012869150998
-316.74125801525634,23.375980532287173,355.9010088500719
-316.53158710143754,24.353468156333015,356.900730785044
-316.32191618761874,25.330955780378858,357.9004527200161
-316.1122452738,26.3084434044247,358.90017465498823
-315.9025743599812,27.285931028470543,359.89989658996035
-315.6929034461624,28.263418652516386,360.89961852493246
-315.48323253234366,29.240906276562228,361.8993404599046
-315.27356161852487,30.21839390060807,362.8990623948767
-315.06389070470607,31.195881524653913,363.8987843298488
-314.8189878619292,32.16490744289798,364.89850626482087
-314.56186646189053,33.130998811716964,365.898228199793
-314.30474506185186,34.09709018053596,366.8979501347651
-314.0476236618132,35.063181549354944,367.8976720697372
-313.7905022617746,36.02927291817393,368.8973940047093
-313.5333808617359,36.995364286992924,369.89711593968144
-313.27625946169724,37.96145565581191,370.89683787465356
-313.01913806165857,38.927547024630904,371.89655980962567
-312.76201666161995,39.89363839344989,372.8962817445978
-312.5048952615813,40.85972976226888,373.8960036795699
-312.2477738615426,41.82582113108787,374.895725614542
-311.99065246150394,42.79191249990686,375.89544754951413
-311.66724147919786,43.73736974968471,376.89516948448625
-311.3306295512664,44.67871790910218,377.89489141945836
-310.99401762333497,45.620066068519655,378.8946133544305
-310.6574056954035,46.56141422793713,379.8943352894026
-310.3207937674721,47.50276238735461,380.8940572243747
-309.98418183954067,48.44411054677208,381.8937791593468
-309.6475699116092,49.38545870618955,382.89350109431894
-309.3109579836778,50.326806865606976,383.893223029291
-308.9743460557463,51.26815502502445,384.8929449642631
-308.6377341278149,52.20950318444192,385.8926668992352
-308.3011221998835,53.1508513438594,386.89238883420734
-307.964510271952,54.09219950327687,387.89211076917945
-307.6278983440206,55.033547662694346,388.89183270415157
-307.2912864160891,55.97489582211182,389.8915546391237
-306.9546744881577,56.91624398152929,390.8912765740958
-306.61806256022624,57.85759214094677,391.8909985090679
-306.2814506322948,58.798940300364244,392.89072044404
-305.94483870436335,59.74028845978172,393.89044237901214
-305.60822677643193,60.681636619199196,394.89016431398426
-305.2716148485005,61.62298477861667,395.8898862489564
-304.93500292056905,62.56433293803414,396.8896081839285
-304.59839099263763,63.505681097451614,397.8893301189006
-304.24676127441836,64.44102467028817,398.8890520538727
-303.84157452187816,65.3549544503207,399.88877398884483
-303.43638776933795,66.26888423035325,400.88849592381695
-303.0312010167978,67.18281401038578,401.88821785878906
-302.6260142642576,68.09674379041833,402.8879397937612
-302.2208275117174,69.0106735704508,403.88766172873324
-301.81564075917726,69.92460335048335,404.88738366370535
-301.41045400663705,70.83853313051588,405.88710559867746
-301.00526725409685,71.75246291054843,406.8868275336496
-300.60008050155665,72.66639269058096,407.8865494686217
-300.19489374901644,73.5803224706135,408.8862714035938
-299.7897069964763,74.49425225064604,409.8859933385659
-299.3845202439361,75.40818203067857,410.88571527353804
-298.9793334913959,76.32211181071112,411.88543720851015
-298.5741467388557,77.23604159074365,412.88515914348227
-298.1689599863155,78.14997137077619,413.8848810784544
-297.76377323377534,79.06390115080873,414.8846030134265
-297.35858648123514,79.97783093084126,415.8843249483986
-296.95339972869493,80.89176071087381,416.88404688337073
-296.54821297615473,81.80569049090634,417.88376881834284
-296.1430262236145,82.71962027093889,418.88349075331496
-295.7378394710744,83.63355005097142,419.8832126882871
-295.3326527185342,84.54747983100395,420.8829346232592
-294.927465965994,85.4614096110365,421.8826565582313
-294.52227921345377,86.37533939106903,422.8823784932034
-294.1170924609136,87.28926917110152,423.8821004281755
-293.7119057083734,88.20319895113406,424.8818223631476
-293.3067189558332,89.11712873116659,425.8815442981197
-292.901532203293,90.03105851119913,426.8812662330918
-292.49634545075287,90.94498829123168,427.88098816806394
-292.09115869821267,91.85891807126421,428.88071010303605
-291.68597194567246,92.77284785129675,429.88043203800817
-291.28078519313226,93.68677763132929,430.8801539729803
-290.87559844059206,94.60070741136182,431.8798759079524
-290.4704116880519,95.51463719139437,432.8795978429245
-290.0652249355117,96.4285669714269,433.8793197778966
-289.57015630612364,97.29450216291116,434.87904171286874
-289.0360672134381,98.13960144011992,435.87876364784086
-288.5019781207526,98.98470071732868,436.87848558281297
-287.96788902806713,99.82979999453744,437.8782075177851
-287.4337999353816,100.6748992717462,438.8779294527572
-286.8997108426961,101.51999854895496,439.8776513877293
-286.36562175001063,102.36509782616372,440.87737332270143
-285.6761550115686,103.08286965043112,441.87709525767355
-284.95248523232567,103.77261307945012,442.87681719264566
-284.2288154530828,104.4623565084691,443.8765391276177
-283.5051456738399,105.1520999374881,444.87626106258983
-282.78147589459695,105.8418433665071,445.87598299756195
-282.057806115354,106.53158679552612,446.87570493253406
-281.2665473062068,107.13818286908972,447.8754268675062
-280.44353212712355,107.70571257074674,448.8751488024783
-279.62051694804023,108.27324227240378,449.8748707374504
-278.797501768957,108.84077197406081,450.8745926724225
-277.85804756954934,109.1812760551405,451.87431460739464
-276.9169357791809,109.51854826759494,452.87403654236675
-275.97582398881246,109.85582048004936,453.87375847733887
-275.034712198444,110.1930926925038,454.873480412311
-274.0936004080756,110.53036490495822,455.8732023472831
-273.12400951710646,110.77160736069747,456.8729242822552
-272.1511839512518,111.00194269381865,457.8726462172273
-271.17835838539725,111.23227802693982,458.87236815219944
-270.2055328195426,111.462613360061,459.87209008717156
-269.232707253688,111.69294869318216,460.8718120221437
-268.2407247511624,111.80846996567512,461.8715339571158
-267.2494306960806,111.93800777337482,462.87125589208785
-266.25813664099866,112.06754558107454,463.87097782705996
-265.2668425859168,112.19708338877425,464.8706997620321
-264.27554853083484,112.32662119647397,465.8704216970042
-263.2821871937585,112.42716843961558,466.8701436319763
-262.28254258065243,112.43960205342918,467.8698655669484
-261.28289796754643,112.45203566724278,468.86958750192053
-260.2832533544404,112.46446928105638,469.86930943689265
-259.2836087413343,112.47690289487,470.86903137186476
-258.28396412822826,112.48933650868359,471.8687533068369
-257.28431951512226,112.50177012249719,472.868475241809
-256.28465884580766,112.50860594379454,473.8681971767811
-255.28495935478193,112.50190707020647,474.8679191117532
-254.28525986375624,112.4952081966184,475.86764104672534
-253.28556037273054,112.48850932303036,476.86736298169745
-252.28586088170482,112.48181044944229,477.86708491666957
-251.28616139067913,112.47511157585423,478.8668068516417
-250.28646189965343,112.46841270226618,479.8665287866138
-249.28784606946613,112.4275928652306,480.8662507215859
-248.2897361817908,112.37084254021701,481.86597265655803
-247.29162629411553,112.31409221520343,482.8656945915301
-246.2935164064402,112.25734189018986,483.8654165265022
-245.2954065187649,112.20059156517628,484.8651384614743
-244.29729663108958,112.1438412401627,485.86486039644643
-243.29918674341425,112.08709091514912,486.86458233141855
-242.30553510217734,111.97821636099218,487.86430426639066
-241.3122853247086,111.86464335881904,488.8640262013628
-240.31903554723982,111.7510703566459,489.8637481363349
-239.32578576977104,111.63749735447276,490.863470071307
-238.33253599230227,111.52392435229963,491.8631920062791
-237.3392862148335,111.41035135012649,492.86291394125124
-236.34603643736475,111.29677834795335,493.86263587622335
-235.35278665989597,111.18320534578021,494.86235781119547
-234.39925638769094,110.88657131242759,495.8620797461676
-233.4482529080728,110.57829168446209,496.8618016811397
-232.49724942845464,110.2700120564966,497.8615236161118
-231.54624594883649,109.96173242853109,498.8612455510839
-230.5952424692183,109.65345280056559,499.86096748605604
-229.66732676238576,109.2897368561717,500.86068942102816
-228.77863791500587,108.83183284897476,501.86041135600027
-227.88994906762605,108.37392884177784,502.8601332909723
-227.00126022024617,107.91602483458091,503.85985522594444
-226.11257137286628,107.45812082738396,504.85957716091656
-225.30226397277977,106.90583580614627,505.8592990958887
-224.6889441666499,106.11635321439826,506.8590210308608
-224.07562436051998,105.32687062265023,507.8587429658329
-223.46230455439007,104.5373880309022,508.858464900805
-223.00096409582696,103.66462052018812,509.85818683577713
-222.66555142576232,102.72284438541696,510.85790877074925
-222.33013875569767,101.7810682506458,511.85763070572136
-221.99472608563303,100.83929211587471,512.8573526406934
-221.6662568019261,99.8957997060776,513.8570745756656
-221.52427244380505,98.90621171640046,514.8567965106377
-221.382288085684,97.91662372672322,515.8565184456098
-221.24030372756297,96.92703573704607,516.8562403805819
-221.09831936944192,95.93744774736882,517.855962315554
-221.04937452558704,94.94082917602145,518.8556842505261
-221.04103822007187,93.94114199831292,519.8554061854983
-221.03270191455672,92.94145482060449,520.8551281204703
-221.02436560904155,91.94176764289595,521.8548500554425
-221.01602930352638,90.94208046518753,522.8545719904146
-221.0076929980112,89.94239328747899,523.8542939253867
-220.99935669249604,88.94270610977057,524.8540158603588
-220.99102038698086,87.94301893206203,525.853737795331
-220.9826840814657,86.94333175435361,526.853459730303
-220.97434777595052,85.94364457664507,527.8531816652752
-220.96601147043535,84.94395739893665,528.8529036002473
-220.9576751649202,83.94427022122811,529.8526255352194
-220.94933885940503,82.94458304351969,530.8523474701915
-220.94100255388986,81.94489586581126,531.8520694051635
-220.9326662483747,80.94520868810272,532.8517913401357
-220.92432994285952,79.94552151039431,533.8515132751078
-220.94099870079378,78.94605193612949,534.85123521008
-220.96673173197374,77.94666124257138,535.850957145052
-220.9924647631537,76.94727054901315,536.8506790800242
-221.01819779433364,75.94787985545504,537.8504010149962
-221.0439308255136,74.94848916189682,538.8501229499684
-221.06966385669355,73.9490984683387,539.8498448849405
-221.0953968878735,72.94970777478048,540.8495668199126
-221.12112991905346,71.95031708122237,541.8492887548847
