s,x,y,kappa,heading,track_width_left,track_width_right,normal_x,normal_y
529.0,-220.96478214415845,84.79686608952319,-0.009011684291030202,4.7099976307041995,4.99971244399938,4.999712443999437,0.9999971407247153,-0.0023913474013139884
530.0,-220.95645652378212,83.7969009694483,-0.007790599482659992,4.709049330172434,4.999657924794123,4.9996579247941515,0.9999944233734129,-0.0033396440042600195
531.0,-220.94806927385133,82.79693531326565,-0.0066773487670798316,4.70866012830251,4.9996402491520335,4.99964024915209,0.99999304783913,-0.0037288434409823846
532.0,-220.93991250241103,81.7969716627354,-0.005679909379900707,4.7081215217381756,4.999585925756488,4.99958592575663,0.9999908944121687,-0.004267445693933052
533.0,-220.9308937728733,80.79700051113794,-0.004797534791820799,4.706789584355952,4.999584879949473,4.999584879949501,0.999984323423016,-0.005599366768919703
534.0,-220.92518057682108,79.79705812552888,-0.004024885274310946,4.704033526637841,4.9999703397571205,4.999970339757149,0.9999650933994225,-0.008355356526460465
535.0,-220.9446945175389,78.79733527593007,-0.003351667655070561,4.700861649394157,4.999710741924936,4.999710741924992,0.9999335610558194,-0.011527075701501733
536.0,-220.97060391908107,77.79766808203034,-0.0027715689545218993,4.697769378379838,4.999678508423309,4.9996785084233375,0.9998931355220002,-0.014619081229096045
537.0,-220.99629870778583,76.79799902049001,-0.0022734175917019203,4.694843826590399,4.9998350094930215,4.999835009493078,0.9998460877374935,-0.01754425364694832
538.0,-221.02205107706675,75.79833046003469,-0.0018447317060823034,4.6921859654691325,4.999922519304144,4.999922519304144,0.9997959260355692,-0.020201640593742697
539.0,-221.04778799814412,74.7986617651535,-0.0014653943280689558,4.689877417117448,4.999974081859483,4.9999740818594836,0.9997466254601318,-0.02250966194946232
540.0,-221.0735290615521,73.79899310628238,-0.0011219346010180558,4.687981585942045,4.999995492796252,4.999995492796281,0.999702154334775,-0.024404971182313568
541.0,-221.09926902256245,72.79932443796001,-0.0008058097456024836,4.686512816896932,4.999999967853541,4.999999967853542,0.9996652307616523,-0.025873275908794943
542.0,-221.12500924575968,71.79965577138745,-0.0005047809333266217,4.685479126497018,4.999996593043865,4.999996593043921,0.9996379517304732,-0.026906606253935178
543.0,-221.15074952420363,70.79998710728464,-0.00020742562615686232,4.6849239738721185,4.999992588000242,4.9999925880002705,0.9996228604167275,-0.02746155371204934
544.0,-221.17648931815327,69.80031843152734,9.501267802900995e-05,4.684849911404574,4.999991934973565,4.999991934973565,0.9996208238047085,-0.027535588172321438
545.0,-221.2022309985222,68.80064980000314,0.0004165137753615919,4.685228475093277,4.999994982478033,4.999994982478062,0.9996311761502263,-0.02715716606192749
546.0,-221.2279656042702,67.80098100288691,0.0007688890675481124,4.685980995404835,4.999998845303252,4.999998845303309,0.9996513294283973,-0.026404915679433035
547.0,-221.2537266721552,66.80131282507746,0.0011699474855565168,4.687033016059701,4.9999999599779885,4.999999959977931,0.9996785547592251,-0.025353247415410184
548.0,-221.27938339028793,65.80164220514659,0.0016296566890780279,4.688099566431901,4.999999027347486,4.999999027347515,0.9997050266875983,-0.02428702566285779
549.0,-221.3031113812876,64.80192644931955,0.002155816087553699,4.688186990554815,4.999991215597849,4.999991215597878,0.999707146139151,-0.024199627235025053
550.0,-221.3239617385717,63.80214334915136,0.0027530055534875867,4.687499856953919,4.999961698788493,4.999961698788464,0.9996902817563096,-0.024886553839179086
551.0,-221.34506592544926,62.80236619506779,0.003425203310426831,4.686803309248915,4.999949120155275,4.999949120155274,0.9996727045715407,-0.02558287971713159
552.0,-221.36610583720557,61.80258751462712,0.004171192892960101,4.686484773381485,4.999940946696211,4.999940946696182,0.999664504790952,-0.025901310025958173
553.0,-221.3871486924656,60.80280898602385,0.0049801962887555725,4.68636242785245,4.999938480267107,4.999938480267079,0.9996613283997786,-0.026023614314498258
554.0,-221.40824423632444,59.803031380236355,0.005843705906115323,4.686735257221721,4.999945978790947,4.999945978790862,0.9996709612899346,-0.02565090941191676
555.0,-221.42911684098902,58.80324976421875,0.006759256532320478,4.688083958703197,4.999940376652863,4.999940376652835,0.9997046475005261,-0.024302628784739516
556.0,-221.4471622252114,57.803416997062236,0.007722316506469507,4.6907710384893475,4.999934185449259,4.999934185449202,0.9997663413940625,-0.021616258129723905
557.0,-221.46203832023082,56.803527118346736,0.008726434697670689,4.694856300785089,4.999984009756934,4.999984009756934,0.9998463065101384,-0.017531781370824985
558.0,-221.47719993100776,55.8036417506449,0.009762725651870365,4.699123897517907,4.9999916477098045,4.999991647709834,0.9999120200783767,-0.01326469384418371
559.0,-221.4922377444598,54.80375657459496,0.010824904519357073,4.703132615331188,4.9999133093992905,4.999913309399347,0.999957160158877,-0.009256232872721181
560.0,-221.50748527039417,53.80386610484237,0.01190841895990703,4.708266192324322,4.999710438678715,4.9997104386788,0.9999915013213424,-0.0041227763809445275
561.0,-221.52201651586364,52.803996658710666,0.013009413150990645,4.715428917671495,4.999107738525772,4.999107738525743,0.9999953793942045,0.00303993260468696
562.0,-221.53920804363247,51.804048265997494,0.014122491371561255,4.725080904511558,4.998477890488745,4.998477890488745,0.9999194586121546,0.012691583383311012
563.0,-221.5461858827668,50.804403161474006,0.015239741910230978,4.736466721205877,4.9998113953637855,4.999811395363702,0.9997101452021904,0.02407541442666493
564.0,-221.48334814717873,49.80681043069219,0.01635421623221142,4.749842615248832,4.997727767091899,4.99772776709187,0.9992986946046081,0.03744487897598711
565.0,-221.40906367155068,48.80958301567962,0.017457927751064393,4.766050207374307,4.998933822367697,4.998933822367698,0.9985605818123816,0.05363547753602583
566.0,-221.336125220685,47.81221265652275,0.01853983521629192,4.785540979966667,5.0000321904382705,5.000032190438241,0.9973255854117082,0.07308677502252571
567.0,-221.25791374828103,46.81539562462876,0.01958725041797915,4.808355359533205,4.999878748476841,4.999878748476643,0.9953987599408665,0.09581914583310239
568.0,-221.1387193942552,45.82289961398326,0.020585083062021288,4.833480622958065,4.999959064945635,4.999959064945692,0.9926773613810121,0.12079592791825129
569.0,-221.00282774798453,44.83213122875655,0.021514698218331886,4.860828644039949,4.9996411666912195,4.999641166691275,0.9890030479355496,0.1478951357354022
570.0,-220.86724451707653,43.84144144770199,0.02235446005110884,4.890676713303702,4.995084517932361,4.995084517932334,0.9841487968385076,0.1773447086363665
571.0,-220.73416249080222,42.85007309229154,0.023087385368984744,4.923005639592019,4.987844582224737,4.987844582224769,0.9779021800584896,0.20906297194111934
