s,x,y,kappa,altitude (m)
0,0.010603343,-0.175611333,0.000247831,1.171
0.999905749,-0.987430888,-0.236760172,0.000229022,1.141
1.999811498,-1.985464804,-0.297914162,0.000210214,1.111
2.999717247,-2.983498608,-0.359069962,0.000191406,1.082
3.999622996,-3.981532507,-0.42022423,0.000172598,1.052
4.999528744,-4.979566704,-0.481373623,0.00015379,1.023
5.999434493,-5.977601404,-0.5425148,0.000134982,0.995
6.999340242,-6.975636834,-0.603644074,0.000116175,0.966
7.999245991,-7.973673285,-0.664756667,9.74E-05,0.938
8.99915174,-8.971711063,-0.725847585,7.86E-05,0.91
9.999057489,-9.969750451,-0.786912196,5.98E-05,0.882
10.99896324,-10.96779167,-0.847946901,4.09E-05,0.855
11.99886899,-11.96583492,-0.908948284,2.21E-05,0.827
12.99877474,-12.96388028,-0.969915204,3.33E-06,0.8
13.99868048,-13.96192747,-1.030852282,-1.55E-05,0.774
14.99858623,-14.95997614,-1.091765035,-3.43E-05,0.747
15.99849198,-15.95802605,-1.152657386,-5.31E-05,0.721
16.99839773,-16.95607719,-1.213529651,-7.19E-05,0.695
17.99830348,-17.95412956,-1.274381621,-9.07E-05,0.669
18.99820923,-18.95218339,-1.335209736,-0.000109506,0.644
19.99811498,-19.95023931,-1.3960036,-0.000128313,0.619
20.99802073,-20.948298,-1.456751909,-0.00014719,0.594
21.99792648,-21.94636061,-1.517435934,-0.000166011,0.656
22.99783222,-22.94442908,-1.578023319,-0.000184724,0.742
23.99773797,-23.94250547,-1.638480272,-0.000203336,0.828
24.99764372,-24.9405917,-1.698774597,-0.00022189,0.915
25.99754947,-25.93868952,-1.75887674,-0.000240452,1.001
26.99745522,-26.93680066,-1.818757399,-0.000259091,1.088
27.99736097,-27.93492681,-1.878387553,-0.000277864,1.175
28.99726672,-28.93306959,-1.937738599,-0.0002968,1.262
29.99717247,-29.93123061,-1.996782118,-0.000315893,1.348
30.99707822,-30.92941109,-2.055495952,-0.000335093,1.436
31.99698396,-31.92761171,-2.113866359,-0.000354125,1.523
32.99688971,-32.92583314,-2.171879986,-0.000372822,1.61
33.99679546,-33.92407643,-2.229516526,-0.000391008,1.697
34.99670121,-34.92234305,-2.286747223,-0.000408507,1.785
35.99660696,-35.92063453,-2.343542941,-0.000425148,1.873
36.99651271,-36.91895212,-2.399878019,-0.000440772,1.96
37.99641846,-37.91729682,-2.45573062,-0.000455234,2.048
38.99632421,-38.91566963,-2.511078986,-0.000468411,2.136
39.99622996,-39.91407161,-2.565898781,-0.0004802,2.224
40.9961357,-40.91250392,-2.62016311,-0.00049052,2.312
41.99604145,-41.91096769,-2.673845493,-0.000499312,2.4
42.9959472,-42.90946347,-2.726929454,-0.000506537,2.489
43.99585295,-43.90799129,-2.7794075,-0.000512172,2.577
44.9957587,-44.90655118,-2.831272114,-0.00051621,2.665
45.99566445,-45.90514341,-2.882510281,-0.000518654,2.754
46.9955702,-46.90376845,-2.933104519,-0.000519515,2.842
47.99547595,-47.90242675,-2.983038134,-0.000518813,2.931
48.9953817,-48.90111807,-3.032307181,-0.000516577,3.02
49.99528744,-49.89984169,-3.080917059,-0.000512843,3.108
50.99519319,-50.89859689,-3.128873785,-0.000507656,3.197
51.99509894,-51.89738272,-3.176188218,-0.000501064,3.286
52.99500469,-52.89619809,-3.222874425,-0.000493126,3.396
53.99491044,-53.89504184,-3.268948766,-0.000483901,3.506
54.99481619,-54.89391181,-3.314451077,-0.000473459,3.616
55.99472194,-55.89280527,-3.359435211,-0.000461869,3.726
56.99462769,-56.89171957,-3.40395345,-0.000449206,3.837
57.99453344,-57.89065292,-3.4480419,-0.000435542,3.948
58.99443918,-58.88960393,-3.491727961,-0.000420952,4.059
59.99434493,-59.88857129,-3.535038346,-0.000405509,4.17
60.99425068,-60.88755392,-3.577994886,-0.00038929,4.281
61.99415643,-61.88655089,-3.620617048,-0.000372373,4.392
62.99406218,-62.88556138,-3.662921271,-0.000354836,4.503
63.99396793,-63.88458549,-3.704902471,-0.000336759,4.615
64.99387368,-64.88362371,-3.746546189,-0.000318223,4.727
65.99377943,-65.88267637,-3.787841731,-0.000299304,4.839
66.99368518,-66.88174283,-3.828802508,-0.000280079,4.951
67.99359092,-67.88082204,-3.869451349,-0.000260616,5.063
68.99349667,-68.87991297,-3.909810671,-0.000240974,5.175
69.99340242,-69.87901474,-3.949900459,-0.000221196,5.288
70.99330817,-70.87812653,-3.989739847,-0.000201308,5.4
71.99321392,-71.87724742,-4.029350127,-0.000181319,5.513
72.99311967,-72.8763761,-4.068763433,-0.000161223,5.626
73.99302542,-73.87551114,-4.108015288,-0.000140998,5.739
74.99293117,-74.87465132,-4.147135996,-0.000120611,5.852
75.99283692,-75.87379634,-4.186132491,-0.000100016,5.965
76.99274266,-76.87294619,-4.225005178,-7.92E-05,6.079
77.99264841,-77.87210064,-4.263759625,-5.80E-05,6.193
78.99255416,-78.87125865,-4.302422001,-3.66E-05,6.306
79.99245991,-79.87041901,-4.341023614,-1.47E-05,6.42
80.99236566,-80.86958059,-4.379593703,7.42E-06,6.535
81.99227141,-81.86874253,-4.418154145,2.99E-05,6.649
82.99217716,-82.86790407,-4.456725174,5.28E-05,6.735
83.99208291,-83.86706423,-4.49533212,7.59E-05,6.715
84.99198866,-84.86622139,-4.534016514,9.92E-05,6.696
85.9918944,-85.86537381,-4.572823088,0.000122398,6.676
86.99180015,-86.86452017,-4.611785518,0.000145569,6.656
87.9917059,-87.86366035,-4.650906004,0.00016888,6.635
88.99161165,-88.86279448,-4.690181197,0.000192826,6.614
89.9915174,-89.86192233,-4.729615569,0.000218057,6.593
90.99142315,-90.86104292,-4.769233526,0.000245208,6.572
91.9913289,-91.86015511,-4.809062597,0.00027477,6.55
92.99123465,-92.85925785,-4.849127836,0.000306992,6.528
93.9911404,-93.85835033,-4.88944862,0.000341814,6.506
94.99104614,-94.85743174,-4.930043629,0.000378848,6.483
95.99095189,-95.85650064,-4.970945579,0.000417493,6.46
96.99085764,-96.85555436,-5.012216085,0.000457124,6.437
97.99076339,-97.85459006,-5.05392015,0.000497244,6.413
98.99066914,-98.85360558,-5.096105393,0.00053749,6.389
99.99057489,-99.85260005,-5.138787201,0.000577561,6.365
100.9904806,-100.8515727,-5.181977527,0.000617151,6.34
101.9903864,-101.8505226,-5.225693258,0.00065595,6.315
102.9902921,-102.8494481,-5.269959529,0.000693655,6.29
103.9901979,-103.8483477,-5.314801902,0.000729993,6.264
104.9901036,-104.847221,-5.360226254,0.000764712,6.238
105.9900094,-105.8460691,-5.406208754,0.000797585,6.212
106.9899151,-106.844893,-5.452724048,0.0008284,6.185
107.9898209,-107.8436914,-5.499787484,0.000856962,6.158
108.9897266,-108.8424596,-5.547469873,0.0008831,6.131
109.9896324,-109.8411927,-5.59584297,0.000906666,6.103
110.9895381,-110.8398932,-5.644873487,0.000927545,6.074
111.9894439,-111.8385724,-5.694398767,0.000945653,6.046
112.9893496,-112.8372404,-5.744277261,0.000960941,6.017
113.9892554,-113.8358576,-5.795182699,0.000973395,6.008
114.9891611,-114.8343293,-5.848694852,0.000983033,6.025
115.9890669,-115.8325619,-5.90636662,0.000989909,6.042
116.9889726,-116.8305604,-5.968070654,0.000994113,6.059
117.9888784,-117.828427,-6.032013416,0.000995762,6.076
118.9887841,-118.8262643,-6.096394149,0.000995,6.092
119.9886899,-119.8241065,-6.160611155,0.000991994,6.109
120.9885956,-120.8219265,-6.225125954,0.000986929,6.124
121.9885014,-121.8196966,-6.290416331,0.000980006,6.14
122.9884071,-122.8174075,-6.356632545,0.000971431,6.155
123.9883129,-123.815065,-6.423662288,0.000961413,6.17
124.9882186,-124.812675,-6.49139267,0.000950171,6.185
125.9881244,-125.810238,-6.559803983,0.000937956,6.199
126.9880301,-126.8077504,-6.628944043,0.000925059,6.214
127.9879359,-127.8052089,-6.698857309,0.00091179,6.227
128.9878416,-128.8026141,-6.769530414,0.000898469,6.241
129.9877474,-129.7999689,-6.840912129,0.000885369,6.254
130.9876531,-130.7972763,-6.912954473,0.000872619,6.267
131.9875589,-131.7945361,-6.985649903,0.000860033,6.279
132.9874646,-132.7917468,-7.059014787,0.000847071,6.291
133.9873704,-133.788907,-7.133064633,0.000832974,6.303
134.9872761,-134.7860157,-7.207804315,0.000817071,6.315
135.9871818,-135.7830725,-7.28323303,0.000799058,6.326
136.9870876,-136.7800769,-7.359353796,0.000779082,6.336
137.9869933,-137.7770254,-7.436200679,0.000757625,6.347
138.9868991,-138.7739139,-7.513822665,0.000735281,6.357
139.9868048,-139.7707383,-7.592264112,0.000712565,6.366
140.9867106,-140.767497,-7.671535808,0.00068978,6.376
141.9866163,-141.7641897,-7.751634024,0.000666938,6.385
142.9865221,-142.7608156,-7.832558468,0.000643825,6.393
143.9864278,-143.7573723,-7.914330923,0.000620176,6.401
144.9863336,-144.7538565,-7.99698176,0.000595904,6.377
145.9862393,-145.7502652,-8.080539115,0.000571207,6.333
146.9861451,-146.7465962,-8.165018454,0.000546517,6.289
147.9860508,-147.7428475,-8.250430818,0.000522305,6.245
148.9859566,-148.7390174,-8.33678493,0.000498936,6.201
149.9858623,-149.7351056,-8.424077895,0.00047664,6.158
150.9857681,-150.7311122,-8.512303174,0.00045558,6.114
151.9856738,-151.7270351,-8.601475234,0.000435925,6.071
152.9855796,-152.7228624,-8.691703033,0.000417849,6.028
153.9854853,-153.7185795,-8.783122081,0.000401528,5.984
154.9853911,-154.7141835,-8.875751008,0.000387117,5.941
155.9852968,-155.7097182,-8.969137063,0.000374752,5.899
156.9852026,-156.7052392,-9.06270868,0.000364558,5.856
157.9851083,-157.7008118,-9.155764711,0.00035665,5.813
158.9850141,-158.6965366,-9.247134859,0.000351134,5.771
159.9849198,-159.6925219,-9.335542892,0.000348098,5.729
160.9848256,-160.688815,-9.420423157,0.00034761,5.688
161.9847313,-161.685265,-9.503511551,0.000349712,5.647
162.9846371,-162.6816812,-9.587008493,0.000354418,5.606
163.9845428,-163.6779283,-9.672472481,0.000361713,5.565
164.9844486,-164.6740308,-9.759606487,0.000371551,5.524
165.9843543,-165.6700424,-9.847780583,0.000383849,5.483
166.9842601,-166.6659999,-9.936557527,0.00039849,5.442
167.9841658,-167.6618973,-10.02599901,0.000415318,5.402
168.9840716,-168.6577218,-10.11624616,0.000434141,5.362
169.9839773,-169.6534662,-10.20737629,0.00045473,5.321
170.9838831,-170.6491362,-10.29931834,0.000476816,5.282
171.9837888,-171.6447395,-10.3919804,0.000500093,5.242
172.9836946,-172.6402808,-10.48530616,0.000524214,5.202
173.9836003,-173.6357577,-10.57931383,0.000548801,5.163
174.9835061,-174.6311673,-10.6740308,0.000573446,5.123
175.9834118,-175.6265079,-10.76947118,0.00059771,5.055
176.9833176,-176.62178,-10.86562393,0.000621088,4.977
177.9832233,-177.6169843,-10.9624754,0.000643004,4.9
178.9831291,-178.6121206,-11.06002411,0.000662815,4.823
179.9830348,-179.6071863,-11.1582894,0.000679839,4.746
180.9829405,-180.6021788,-11.25729233,0.000693402,4.671
181.9828463,-181.5970972,-11.35703778,0.000702962,4.596
182.982752,-182.591943,-11.45750568,0.000708324,4.521
183.9826578,-183.5867178,-11.55867416,0.000709769,4.447
184.9825635,-184.5814216,-11.66053731,0.000708036,4.374
185.9824693,-185.5760524,-11.76311157,0.000704124,4.302
186.982375,-186.5706077,-11.86641461,0.000699073,4.23
187.9822808,-187.5650867,-11.9704496,0.000693813,4.159
188.9821865,-188.5594905,-12.07520121,0.000689061,4.088
189.9820923,-189.5538204,-12.18065326,0.000685234,4.018
190.981998,-190.5480762,-12.28679989,0.000682428,3.949
191.9819038,-191.542257,-12.39364706,0.0006805,3.88
192.9818095,-192.5363616,-12.50120069,0.000679246,3.813
193.9817153,-193.5303909,-12.60944812,0.00067849,3.746
194.981621,-194.524348,-12.71835724,0.000678084,3.679
195.9815268,-195.5182359,-12.82789598,0.000677834,3.613
196.9814325,-196.5120554,-12.93805262,0.000677502,3.548
197.9813383,-197.5058054,-13.04883494,0.000676845,3.484
198.981244,-198.4994845,-13.16025101,0.000675658,3.421
199.9811498,-199.4930924,-13.2723004,0.000673778,3.358
200.9810555,-200.4866296,-13.38497526,0.000671063,3.296
201.9809613,-201.4800965,-13.49826828,0.000667374,3.234
202.980867,-202.4734922,-13.61218393,0.000662576,3.174
203.9807728,-203.4668147,-13.7267361,0.000656535,3.114
204.9806785,-204.4600621,-13.84193814,0.000649131,3.055
205.9805843,-205.4532335,-13.95779279,0.000640252,2.997
206.98049,-206.4463292,-14.07429513,0.000629798,2.887
207.9803958,-207.4393496,-14.19143602,0.000617681,2.765
208.9803015,-208.4323013,-14.309158,0.000603823,2.644
209.9802073,-209.4251947,-14.42737175,0.000588155,2.522
210.980113,-210.4180381,-14.54600596,0.000570629,2.401
211.9800188,-211.4108161,-14.66518538,0.000551207,2.279
212.9799245,-212.4034991,-14.78515248,0.000529874,2.158
213.9798303,-213.3960588,-14.90613808,0.000506625,2.036
214.979736,-214.388481,-15.02824835,0.000481477,1.915
215.9796418,-215.3807592,-15.1515209,0.000454461,1.794
216.9795475,-216.3728911,-15.27596238,0.000425626,1.673
217.9794533,-217.3649077,-15.40132107,0.000395043,1.552
218.979359,-218.3568568,-15.52721447,0.000362802,1.431
219.9792648,-219.3487821,-15.65329464,0.000329012,1.31
220.9791705,-220.3406927,-15.77948806,0.000293794,1.189
221.9790763,-221.3325819,-15.90584883,0.000257284,1.069
222.978982,-222.3244443,-16.03242032,0.000219631,0.948
223.9788877,-223.3162845,-16.15916663,0.000181004,0.827
224.9787935,-224.3081112,-16.28601819,0.000141586,0.706
225.9786992,-225.2999328,-16.41291029,0.000101558,0.585
226.978605,-226.2917534,-16.53980929,6.11E-05,0.464
227.9785107,-227.2835759,-16.66669353,2.02E-05,0.344
228.9784165,-228.2754035,-16.79353789,-2.08E-05,0.223
229.9783222,-229.267242,-16.92029715,-6.19E-05,0.102
230.978228,-230.259098,-17.04691904,-0.000102529,-0.019
231.9781337,-231.250978,-17.17335392,-0.000142468,-0.14
232.9780395,-232.2428863,-17.29956568,-0.000181557,-0.261
233.9779452,-233.234827,-17.42552254,-0.000219944,-0.382
234.977851,-234.2268043,-17.55119123,-0.000258089,-0.502
235.9777567,-235.2188232,-17.67653151,-0.000296741,-0.623
236.9776625,-236.2108888,-17.8015011,-0.000336857,-0.744
237.9775682,-237.2030057,-17.92606257,-0.000379428,-0.792
238.977474,-238.195176,-18.05019881,-0.000425241,-0.824
239.9773797,-239.1874009,-18.17389808,-0.0004747,-0.858
240.9772855,-240.1796819,-18.29714613,-0.000527801,-0.891
241.9771912,-241.1720218,-18.4199191,-0.000584216,-0.925
242.977097,-242.1644235,-18.54219086,-0.000643441,-0.96
243.9770027,-243.1568898,-18.66393795,-0.00070488,-0.995
244.9769085,-244.149422,-18.78514628,-0.000767953,-1.031
245.9768142,-245.1420214,-18.90580372,-0.000832246,-1.067
246.97672,-246.1346901,-19.02589056,-0.000897756,-1.104
247.9766257,-247.1274329,-19.14536318,-0.000965077,-1.141
248.9765315,-248.1202549,-19.26417333,-0.001035328,-1.179
249.9764372,-249.1131597,-19.38228775,-0.001109783,-1.218
250.976343,-250.1061463,-19.49971579,-0.001189414,-1.256
251.9762487,-251.0992125,-19.61647414,-0.001274719,-1.296
252.9761545,-252.0923626,-19.73252263,-0.001365887,-1.336
253.9760602,-253.085616,-19.84767507,-0.001463098,-1.376
254.975966,-254.0789948,-19.961723,-0.001566818,-1.417
255.9758717,-255.0724965,-20.07468354,-0.001678091,-1.459
256.9757775,-256.0660627,-20.18709912,-0.00179883,-1.501
257.9756832,-257.0596272,-20.29958183,-0.001931893,-1.543
258.975589,-258.0532118,-20.41191711,-0.002080899,-1.586
259.9754947,-259.0470243,-20.52214491,-0.002249743,-1.63
260.9754005,-260.0412945,-20.62809464,-0.002442081,-1.674
261.9753062,-261.036137,-20.72861123,-0.002660979,-1.718
262.975212,-262.0314598,-20.82435907,-0.002908721,-1.763
263.9751177,-263.0271497,-20.91619155,-0.003186707,-1.809
264.9750235,-264.0231093,-21.00495314,-0.00349529,-1.854
265.9749292,-265.0192645,-21.09147537,-0.003833687,-1.901
266.974835,-266.0155439,-21.17657809,-0.004200236,-1.947
267.9747407,-267.0119079,-21.26069362,-0.004593081,-1.994
268.9746464,-268.0083567,-21.34376633,-0.005011124,-1.985
269.9745522,-269.0048944,-21.42569818,-0.005454413,-1.968
270.9744579,-270.0015581,-21.50605815,-0.005923858,-1.951
271.9743637,-270.9984226,-21.5840364,-0.006420418,-1.934
272.9742694,-271.9955645,-21.65877595,-0.00694439,-1.918
273.9741752,-272.9930572,-21.72877752,-0.007494879,-1.902
274.9740809,-273.990971,-21.79188105,-0.008069259,-1.886
275.9739867,-274.9893702,-21.84603074,-0.008663218,-1.871
276.9738924,-275.9882026,-21.89192037,-0.009271724,-1.855
277.9737982,-276.9873073,-21.93281495,-0.009891313,-1.84
278.9737039,-277.986525,-21.97188447,-0.010521792,-1.824
279.9736097,-278.9858299,-22.00807662,-0.011165995,-1.809
280.9735154,-279.9853257,-22.03624345,-0.011826897,-1.794
281.9734212,-280.9851128,-22.05115875,-0.012504386,-1.778
282.9733269,-281.9850902,-22.04975923,-0.013194789,-1.762
283.9732327,-282.9849503,-22.03119503,-0.013895363,-1.746
284.9731384,-283.9843708,-21.99469791,-0.014607852,-1.728
285.9730442,-284.9829106,-21.93909943,-0.015334611,-1.71
286.9729499,-285.9800141,-21.8628458,-0.016071424,-1.691
287.9728557,-286.9751323,-21.76447121,-0.016809831,-1.67
288.9727614,-287.9679405,-21.6445713,-0.017542086,-1.649
289.9726672,-288.9583201,-21.50563913,-0.018262229,-1.626
290.9725729,-289.9461613,-21.35018742,-0.018964137,-1.601
291.9724787,-290.931371,-21.17944565,-0.019641067,-1.575
292.9723844,-291.9138743,-20.99329634,-0.020288178,-1.548
293.9722902,-292.8935773,-20.79150584,-0.020905501,-1.519
294.9721959,-293.8694499,-20.57136475,-0.021495517,-1.489
295.9721017,-294.8391403,-20.32666769,-0.022055529,-1.456
296.9720074,-295.8002097,-20.05099216,-0.022575118,-1.42
297.9719132,-296.7515274,-19.74258866,-0.023043399,-1.382
298.9718189,-297.6943629,-19.40828494,-0.023454606,-1.341
299.9717247,-298.6302427,-19.05582666,-0.023808414,-1.29
300.9716304,-299.5605018,-18.6909475,-0.024109253,-1.236
301.9715362,-300.4858988,-18.31332771,-0.024365626,-1.181
302.9714419,-301.4070841,-17.92151371,-0.024588367,-1.126
303.9713477,-302.3229545,-17.5121982,-0.024787207,-1.07
304.9712534,-303.223527,-17.07268693,-0.02496842,-1.012
305.9711592,-304.0960142,-16.58732137,-0.025134935,-0.952
306.9710649,-304.930205,-16.04373913,-0.025288342,-0.89
307.9709707,-305.7392925,-15.45951929,-0.025429831,-0.826
308.9708764,-306.5489447,-14.86820079,-0.025560306,-0.761
309.9707822,-307.3820862,-14.30025739,-0.025679893,-0.697
310.9706879,-308.2142401,-13.73289153,-0.025788092,-0.619
311.9705937,-308.9819295,-13.09947623,-0.025884396,-0.532
312.9704994,-309.633136,-12.34522401,-0.025969024,-0.438
313.9704051,-310.2385731,-11.5431814,-0.026043341,-0.34
314.9703109,-310.9351099,-10.83526557,-0.026109721,-0.249
315.9702166,-311.7362071,-10.23336971,-0.026170899,-0.165
316.9701224,-312.4960361,-9.58217555,-0.026229272,-0.077
317.9700281,-313.1632151,-8.834450373,-0.026286353,0.018
318.9699339,-313.7652575,-8.032182427,-0.026342555,0.115
319.9698396,-314.3330741,-7.209346961,-0.026397151,0.213
320.9697454,-314.8995935,-6.386186481,-0.026448502,0.312
321.9696511,-315.4952755,-5.582892673,-0.026494513,0.409
322.9695569,-316.1410967,-4.816683268,-0.026533178,0.504
323.9694626,-316.8025094,-4.063830286,-0.026563002,0.599
324.9693684,-317.4142723,-3.277800184,-0.026583214,0.695
325.9692741,-317.9308475,-2.426550058,-0.026593938,0.794
326.9691799,-318.3712649,-1.525530386,-0.026595853,0.896
327.9690856,-318.767538,-0.599741824,-0.026589215,0.999
328.9689914,-319.1467428,0.329591766,-0.026572273,1.101
329.9688971,-319.5104656,1.260743761,-0.02654069,1.203
330.9688029,-319.8520915,2.198260791,-0.026488674,1.306
331.9687086,-320.1659043,3.146141808,-0.026411708,1.408
332.9686144,-320.4537132,4.103794455,-0.026308131,1.51
333.9685201,-320.7210665,5.068345137,-0.026177464,1.612
334.9684259,-320.9731549,6.037031595,-0.026015903,1.714
335.9683316,-321.2085443,7.009293048,-0.025814985,1.816
336.9682374,-321.4202174,7.986424161,-0.025566143,1.918
337.9681431,-321.6010402,8.969754088,-0.02526567,2.019
338.9680489,-321.7468604,9.959406244,-0.024913074,2.12
339.9679546,-321.8578754,10.95374482,-0.02450904,2.22
340.9678604,-321.9346519,11.95099875,-0.024055744,2.319
341.9677661,-321.9803645,12.94981399,-0.023558095,2.418
342.9676719,-322.003062,13.94961575,-0.023023445,2.516
343.9675776,-322.0113152,14.94991462,-0.02245847,2.613
344.9674834,-322.0095072,15.95022199,-0.021866291,2.71
345.9673891,-321.99168,16.95005122,-0.021247616,2.806
346.9672949,-321.9503086,17.94891597,-0.02060493,2.902
347.9672006,-321.8801742,18.94633255,-0.019942639,2.996
348.9671064,-321.7833196,19.94182563,-0.019263022,3.09
349.9670121,-321.6632128,20.93492153,-0.018564611,3.182
350.9669179,-321.5224604,21.92514874,-0.017843258,3.274
351.9668236,-321.3610076,22.91204254,-0.01709381,3.364
352.9667294,-321.1782876,23.89513956,-0.016312583,3.454
353.9666351,-320.9742135,24.87406192,-0.015499289,3.542
354.9665409,-320.7500952,25.8486804,-0.014658272,3.629
355.9664466,-320.5074948,26.81891075,-0.013797374,3.716
356.9663524,-320.2476693,27.7846306,-0.012925878,3.801
357.9662581,-319.9710776,28.74561781,-0.012052621,3.885
358.9661638,-319.6780556,29.70163644,-0.011185968,3.968
359.9660696,-319.3711221,30.65324156,-0.010333945,4.051
360.9659753,-319.0581489,31.60292858,-0.009504283,4.133
361.9658811,-318.7478112,32.55348408,-0.008704022,4.215
362.9657868,-318.4450435,33.50648455,-0.007938969,4.297
363.9656926,-318.1436491,34.45990537,-0.007213187,4.38
364.9655983,-317.83537,35.4110551,-0.00652889,4.462
365.9655041,-317.5141795,36.35794966,-0.005886936,4.544
366.9654098,-317.1817958,37.30105995,-0.005287994,4.624
367.9653156,-316.8416154,38.24138904,-0.004733277,4.704
368.9652213,-316.4959038,39.17959534,-0.004224404,4.784
369.9651271,-316.1432779,40.1152259,-0.003762272,4.864
370.9650328,-315.7816225,41.04760486,-0.003346292,4.942
371.9649386,-315.4124484,41.97731052,-0.00297446,5.02
372.9648443,-315.0484234,42.90878008,-0.002644106,5.099
373.9647501,-314.7043539,43.84719057,-0.002352568,5.179
374.9646558,-314.3901832,44.7960241,-0.00209773,5.261
375.9645616,-314.0960726,45.75186861,-0.001878491,5.344
376.9644673,-313.807154,46.70955932,-0.001695214,5.427
377.9643731,-313.5108382,47.66472621,-0.001549467,5.509
378.9642788,-313.2062493,48.61708445,-0.001443139,5.53
379.9641846,-312.8962645,49.5676581,-0.001377175,5.549
380.9640903,-312.5832227,50.51727647,-0.001351047,5.567
381.9639961,-312.2669395,51.46585538,-0.001362725,5.584
382.9639018,-311.9464934,52.41304386,-0.001409316,5.599
383.9638076,-311.6211171,53.35854466,-0.001487783,5.612
384.9637133,-311.2906861,54.30228459,-0.001595989,5.624
385.9636191,-310.9552435,55.24424887,-0.001733234,5.634
386.9635248,-310.6148375,56.1844269,-0.001900272,5.643
387.9634306,-310.2695342,57.12282375,-0.002098666,5.65
388.9633363,-309.9194042,58.05944804,-0.002330083,5.656
389.9632421,-309.5643077,58.99421645,-0.002595626,5.659
390.9631478,-309.2034089,59.92674102,-0.002895251,5.661
391.9630536,-308.8357288,60.8565712,-0.003227208,5.661
392.9629593,-308.4613176,61.78369158,-0.003587826,5.659
393.9628651,-308.083274,62.70937613,-0.003971537,5.655
394.9627708,-307.7052588,63.63513649,-0.004371771,5.65
395.9626766,-307.3309354,64.56243976,-0.004782096,5.644
396.9625823,-306.9639759,65.49261886,-0.005197998,5.637
397.9624881,-306.6080537,66.42698157,-0.005617868,5.629
398.9623938,-306.2645535,67.36599503,-0.006043271,5.621
399.9622996,-305.9263869,68.30701433,-0.006478206,5.612
400.9622053,-305.5845053,69.24667457,-0.006928091,5.601
401.9621111,-305.231555,70.18222142,-0.007398524,5.588
402.9620168,-304.8671849,71.1134234,-0.007894104,5.572
403.9619225,-304.4928527,72.04070047,-0.008417058,5.555
404.9618283,-304.109571,72.96429961,-0.008966385,5.535
405.961734,-303.7167024,73.88382553,-0.009536977,5.512
406.9616398,-303.3132265,74.79873396,-0.010120191,5.487
407.9615455,-302.8982652,75.7085192,-0.010705512,5.46
408.9614513,-302.4714115,76.61280324,-0.011284582,5.429
409.961357,-302.032356,77.51123446,-0.011853505,5.396
410.9612628,-301.5807655,78.40343749,-0.012411058,5.36
411.9611685,-301.1162367,79.28896668,-0.012953137,5.269
412.9610743,-300.6383533,80.16736344,-0.013470614,5.166
413.96098,-300.146729,81.03816275,-0.013952122,5.062
414.9608858,-299.6410572,81.90088235,-0.014386949,4.957
415.9607915,-299.1210449,82.7550371,-0.014765442,4.851
416.9606973,-298.58643,83.60014209,-0.015079465,4.744
417.960603,-298.0370295,84.43571304,-0.015323204,4.636
418.9605088,-297.4726724,85.26126576,-0.015492644,4.531
419.9604145,-296.8932046,86.07630305,-0.015584044,4.426
420.9603203,-296.2985134,86.8802947,-0.015593328,4.322
421.960226,-295.6884929,87.6727054,-0.015515764,4.219
422.9601318,-295.0631369,88.45307448,-0.015348594,4.115
423.9600375,-294.4227174,89.2211496,-0.015094074,4.013
424.9599433,-293.7675547,89.97671452,-0.014760419,3.91
425.959849,-293.0978063,90.71939299,-0.014361138,3.809
426.9597548,-292.4130572,91.44824667,-0.013913897,3.708
427.9596605,-291.712767,92.16221383,-0.013437162,3.607
428.9595663,-290.9966035,92.86039542,-0.012945467,3.508
429.959472,-290.2653466,93.5427599,-0.012448895,3.409
430.9593778,-289.520145,94.20956375,-0.011956592,3.31
431.9592835,-288.7626964,94.86183239,-0.011479019,3.213
432.9591893,-287.9998513,95.5078127,-0.011027317,3.117
433.959095,-287.2412831,96.15970723,-0.010611083,3.021
434.9590008,-286.4946091,96.82706927,-0.010237386,2.927
435.9589065,-285.7465486,97.49248683,-0.009910785,2.834
436.9588123,-284.971769,98.12299776,-0.009634228,2.741
437.958718,-284.1507687,98.69321212,-0.009409726,2.65
438.9586238,-283.3112777,99.23906963,-0.009239015,2.559
439.9585295,-282.5033917,99.82555158,-0.009124027,2.469
440.9584353,-281.7505924,100.4832468,-0.009067237,2.381
441.958341,-281.0086825,101.155284,-0.009071782,2.294
442.9582468,-280.2278346,101.7775132,-0.009141439,2.208
443.9581525,-279.4061216,102.3476615,-0.009280362,2.122
444.9580583,-278.5686545,102.8983834,-0.009492699,2.037
445.957964,-277.7407235,103.4619768,-0.00978198,1.952
446.9578698,-276.9472623,104.0686104,-0.010150565,1.87
447.9577755,-276.2012285,104.7336166,-0.010599303,1.789
448.9576812,-275.468604,105.4153009,-0.011127441,1.71
449.957587,-274.7062065,106.0608603,-0.011732742,1.631
450.9574927,-273.9067028,106.6612494,-0.01241149,1.552
451.9573985,-273.0902214,107.2409425,-0.013158519,1.475
452.9573042,-272.2745389,107.8213253,-0.013967192,1.398
453.95721,-271.4574215,108.3979263,-0.014829293,1.322
454.9571157,-270.6285701,108.9558524,-0.015735359,1.247
455.9570215,-269.7796145,109.482926,-0.016675695,1.173
456.9569272,-268.912666,109.9817129,-0.017642516,1.131
457.956833,-268.0333406,110.459708,-0.018631081,1.089
