latitude,longitude,elevation,time,speed,course,horizontal_dilution,vertical_dilution,position_dilution
-6.116616929,106.8610581,2.652,,,,,,
-6.116609808,106.861052593,2.622,,,,,,
-6.116602779,106.861046969,2.591,,,,,,
-6.11659585,106.861041219,2.561,,,,,,
-6.116589029,106.861035339,2.531,,,,,,
-6.116582324,106.861029323,2.501,,,,,,
-6.116575752,106.861023161,2.47,,,,,,
-6.11656933,106.861016845,2.44,,,,,,
-6.116563071,106.861010368,2.41,,,,,,
-6.116556948,106.86100376,2.38,,,,,,
-6.116550919,106.860997059,2.35,,,,,,
-6.11654495,106.8609903,2.321,,,,,,
-6.116539072,106.860983463,2.292,,,,,,
-6.116533351,106.860976501,2.263,,,,,,
-6.116527848,106.860969368,2.234,,,,,,
-6.116522541,106.860962083,2.205,,,,,,
-6.116517338,106.860954714,2.177,,,,,,
-6.116512147,106.860947334,2.149,,,,,,
-6.116506958,106.860939953,2.122,,,,,,
-6.116501878,106.860932503,2.095,,,,,,
-6.116497023,106.86092491,2.069,,,,,,
-6.116492462,106.860917131,2.041,,,,,,
-6.11648818,106.860909183,2.013,,,,,,
-6.116484152,106.860901093,1.985,,,,,,
-6.116480399,106.860892869,1.956,,,,,,
-6.11647705,106.860884482,1.925,,,,,,
-6.116474248,106.860875899,1.893,,,,,,
-6.116472094,106.860867118,1.859,,,,,,
-6.11647062,106.860858189,1.822,,,,,,
-6.116469851,106.860849166,1.782,,,,,,
-6.116469808,106.860840113,1.74,,,,,,
-6.116470505,106.8608311,1.72,,,,,,
-6.11647192,106.860822183,1.769,,,,,,
-6.116473885,106.860813359,1.816,,,,,,
-6.116476192,106.860804609,1.86,,,,,,
-6.116478686,106.860795921,1.903,,,,,,
-6.116481365,106.860787299,1.943,,,,,,
-6.116484258,106.860778752,1.982,,,,,,
-6.116487379,106.860770285,2.019,,,,,,
-6.116490702,106.860761891,2.054,,,,,,
-6.116494193,106.860753561,2.086,,,,,,
-6.116497825,106.86074529,2.117,,,,,,
-6.116501628,106.860737102,2.146,,,,,,
-6.116505654,106.860729029,2.173,,,,,,
-6.11650995,106.860721099,2.196,,,,,,
-6.116514474,106.860713295,2.217,,,,,,
-6.116519136,106.860705568,2.235,,,,,,
-6.116523852,106.860697874,2.253,,,,,,
-6.116528609,106.86069021,2.268,,,,,,
-6.116533454,106.860682605,2.282,,,,,,
-6.116538435,106.860675088,2.294,,,,,,
-6.116543574,106.860667679,2.304,,,,,,
-6.116548867,106.860660377,2.311,,,,,,
-6.116554305,106.860653185,2.315,,,,,,
-6.116559881,106.860646101,2.318,,,,,,
-6.116565584,106.860639121,2.317,,,,,,
-6.116571407,106.860632241,2.315,,,,,,
-6.116577338,106.860625457,2.311,,,,,,
-6.116583368,106.86061876,2.304,,,,,,
-6.116589484,106.860612143,2.295,,,,,,
-6.116595679,106.860605601,2.285,,,,,,
-6.116601944,106.860599127,2.273,,,,,,
-6.116608269,106.860592713,2.259,,,,,,
-6.116614646,106.86058635,2.243,,,,,,
-6.116621059,106.860580026,2.226,,,,,,
-6.116627498,106.860573726,2.207,,,,,,
-6.116633958,106.86056745,2.188,,,,,,
-6.11664045,106.860561207,2.166,,,,,,
-6.116646981,106.860555005,2.143,,,,,,
-6.116653556,106.860548849,2.114,,,,,,
-6.116660176,106.860542744,2.089,,,,,,
-6.116666845,106.860536692,2.066,,,,,,
-6.116673565,106.860530697,2.013,,,,,,
-6.116680339,106.860524764,1.958,,,,,,
-6.116687171,106.860518898,1.901,,,,,,
-6.116694063,106.860513104,1.842,,,,,,
-6.116701017,106.860507387,1.781,,,,,,
-6.116708038,106.860501751,1.718,,,,,,
-6.116715126,106.860496201,1.653,,,,,,
-6.116722284,106.860490743,1.586,,,,,,
-6.116729514,106.860485381,1.517,,,,,,
-6.116736817,106.860480122,1.445,,,,,,
-6.116744197,106.86047497,1.372,,,,,,
-6.116751652,106.860469931,1.296,,,,,,
-6.116759181,106.860465002,1.218,,,,,,
-6.116766775,106.860460177,1.138,,,,,,
-6.116774428,106.860455449,1.057,,,,,,
-6.116782123,106.860450792,0.973,,,,,,
-6.116789838,106.860446163,0.889,,,,,,
-6.116797551,106.860441526,0.804,,,,,,
-6.116805278,106.860436915,0.717,,,,,,
-6.116813074,106.860432428,0.628,,,,,,
-6.116820987,106.860428164,0.537,,,,,,
-6.116829016,106.860424117,0.443,,,,,,
-6.116837096,106.860420164,0.348,,,,,,
-6.116845162,106.860416182,0.252,,,,,,
-6.116853192,106.860412131,0.155,,,,,,
-6.116861226,106.860408092,0.058,,,,,,
-6.116869309,106.860404158,-0.041,,,,,,
-6.116877461,106.860400366,-0.142,,,,,,
-6.116885655,106.860396664,-0.244,,,,,,
-6.116893862,106.860392987,-0.347,,,,,,
-6.116902072,106.860389318,-0.451,,,,,,
-6.11691031,106.860385719,-0.556,,,,,,
-6.116918605,106.860382257,-0.663,,,,,,
-6.116926971,106.860378968,-0.771,,,,,,
-6.116935397,106.860375832,-0.881,,,,,,
-6.116943867,106.860372822,-0.992,,,,,,
-6.116952371,106.860369912,-1.019,,,,,,
-6.116960897,106.860367071,-1.04,,,,,,
-6.116969437,106.860364269,-1.062,,,,,,
-6.11697799,106.860361508,-1.084,,,,,,
-6.11698657,106.860358835,-1.107,,,,,,
-6.116995191,106.860356297,-1.131,,,,,,
-6.117003863,106.860353935,-1.155,,,,,,
-6.117012588,106.86035178,-1.18,,,,,,
-6.117021367,106.860349864,-1.205,,,,,,
-6.117030196,106.86034819,-1.23,,,,,,
-6.117039063,106.860346736,-1.256,,,,,,
-6.117047957,106.860345477,-1.282,,,,,,
-6.117056869,106.860344362,-1.308,,,,,,
-6.117065792,106.860343314,-1.334,,,,,,
-6.11707472,106.860342265,-1.36,,,,,,
-6.117083654,106.86034127,-1.387,,,,,,
-6.117092601,106.860340492,-1.413,,,,,,
-6.117101565,106.860340083,-1.439,,,,,,
-6.117110545,106.860339999,-1.464,,,,,,
-6.117119533,106.860340035,-1.489,,,,,,
-6.117128522,106.86033999,-1.514,,,,,,
-6.117137506,106.860339877,-1.54,,,,,,
-6.117146486,106.860339885,-1.565,,,,,,
-6.11715546,106.860340207,-1.589,,,,,,
-6.11716442,106.860340918,-1.612,,,,,,
-6.117173347,106.860341987,-1.634,,,,,,
-6.117182223,106.86034338,-1.654,,,,,,
-6.117191058,106.860344999,-1.673,,,,,,
-6.11719988,106.860346701,-1.691,,,,,,
-6.11720872,106.860348342,-1.71,,,,,,
-6.117217566,106.860349957,-1.728,,,,,,
-6.117226368,106.860351748,-1.659,,,,,,
-6.117235074,106.860353922,-1.495,,,,,,
-6.117243681,106.860356492,-1.33,,,,,,
-6.117252237,106.86035927,-1.166,,,,,,
-6.117260791,106.860362059,-1.002,,,,,,
-6.11726935,106.860364816,-0.838,,,,,,
-6.117277869,106.860367668,-0.675,,,,,,
-6.117286305,106.860370753,-0.512,,,,,,
-6.117294642,106.860374113,-0.35,,,,,,
-6.117302904,106.860377668,-0.188,,,,,,
-6.117311119,106.860381332,-0.027,,,,,,
-6.117319309,106.860385045,0.134,,,,,,
-6.117327486,106.860388779,0.294,,,,,,
-6.117335665,106.860392512,0.455,,,,,,
-6.117343846,106.860396243,0.616,,,,,,
-6.117352011,106.860400009,0.776,,,,,,
-6.117360137,106.860403856,0.936,,,,,,
-6.117368215,106.860407804,1.096,,,,,,
-6.117376267,106.860411808,1.255,,,,,,
-6.11738432,106.860415813,1.415,,,,,,
-6.11739239,106.860419787,1.574,,,,,,
-6.117400442,106.860423792,1.734,,,,,,
-6.117408428,106.860427923,1.892,,,,,,
-6.117416306,106.860432257,2.05,,,,,,
-6.117424085,106.860436775,2.206,,,,,,
-6.117431798,106.860441412,2.361,,,,,,
-6.117439473,106.860446111,2.517,,,,,,
-6.117447104,106.860450878,2.671,,,,,,
-6.117454667,106.860455749,2.825,,,,,,
-6.117462139,106.860460761,2.977,,,,,,
-6.117469515,106.860465918,3.129,,,,,,
-6.117476798,106.860471209,3.279,,,,,,
-6.117483991,106.860476622,3.428,,,,,,
-6.117491097,106.860482149,3.575,,,,,,
-6.117498115,106.860487788,3.722,,,,,,
-6.117505046,106.860493534,3.781,,,,,,
-6.117511893,106.860499382,3.806,,,,,,
-6.117518659,106.860505325,3.831,,,,,,
-6.117525347,106.860511357,3.855,,,,,,
-6.117531958,106.860517473,3.879,,,,,,
-6.117538493,106.860523671,3.901,,,,,,
-6.117544954,106.860529947,3.923,,,,,,
-6.117551341,106.860536299,3.943,,,,,,
-6.117557657,106.860542723,3.963,,,,,,
-6.117563903,106.860549215,3.982,,,,,,
-6.117570082,106.860555773,4.0,,,,,,
-6.117576195,106.860562392,3.996,,,,,,
-6.117582245,106.86056907,3.995,,,,,,
-6.117588233,106.860575804,3.997,,,,,,
-6.117594162,106.86058259,4.002,,,,,,
-6.117600034,106.860589426,4.01,,,,,,
-6.117605851,106.86059631,4.021,,,,,,
-6.117611617,106.860603237,4.035,,,,,,
-6.117617334,106.860610205,4.053,,,,,,
-6.117623003,106.860617212,4.073,,,,,,
-6.117628628,106.860624255,4.096,,,,,,
-6.117634211,106.860631332,4.123,,,,,,
-6.117639754,106.860638441,4.152,,,,,,
-6.11764526,106.860645579,4.184,,,,,,
-6.11765073,106.860652744,4.22,,,,,,
-6.117656168,106.860659934,4.258,,,,,,
-6.117661576,106.860667147,4.299,,,,,,
-6.117666955,106.860674382,4.344,,,,,,
-6.117672309,106.860681636,4.391,,,,,,
-6.117677639,106.860688906,4.441,,,,,,
-6.11768295,106.860696192,4.494,,,,,,
-6.117688242,106.860703491,4.55,,,,,,
-6.11769352,106.860710801,4.609,,,,,,
-6.117698785,106.860718121,4.671,,,,,,
-6.11770404,106.860725447,4.736,,,,,,
-6.117709288,106.860732778,4.804,,,,,,
-6.117714531,106.860740113,4.875,,,,,,
-6.117719773,106.860747449,4.949,,,,,,
-6.117725015,106.860754785,5.026,,,,,,
-6.11773026,106.860762118,5.106,,,,,,
-6.117735511,106.860769448,5.189,,,,,,
-6.11774077,106.860776771,5.274,,,,,,
-6.117746041,106.860784086,5.363,,,,,,
-6.117751326,106.860791391,5.455,,,,,,
-6.117756627,106.860798683,5.551,,,,,,
-6.117761948,106.860805961,5.649,,,,,,
-6.117767291,106.860813223,5.75,,,,,,
-6.11777266,106.860820466,5.855,,,,,,
-6.117778056,106.860827687,5.957,,,,,,
-6.117783484,106.860834886,5.965,,,,,,
-6.117788944,106.860842059,5.951,,,,,,
-6.11779444,106.860849204,5.937,,,,,,
-6.117799974,106.860856319,5.923,,,,,,
-6.11780555,106.860863402,5.908,,,,,,
-6.117811169,106.86087045,5.893,,,,,,
-6.117816835,106.86087746,5.878,,,,,,
-6.11782255,106.86088443,5.862,,,,,,
-6.117828316,106.860891356,5.845,,,,,,
-6.117834137,106.860898237,5.828,,,,,,
-6.117840014,106.860905069,5.81,,,,,,
-6.11784595,106.860911849,5.792,,,,,,
-6.117851948,106.860918574,5.773,,,,,,
-6.11785801,106.860925241,5.753,,,,,,
-6.117864137,106.860931847,5.733,,,,,,
-6.117870332,106.860938388,5.712,,,,,,
-6.117876597,106.860944863,5.69,,,,,,
-6.117882932,106.860951267,5.667,,,,,,
-6.117889341,106.860957597,5.644,,,,,,
-6.117895826,106.860963849,5.62,,,,,,
-6.117902388,106.860970018,5.595,,,,,,
-6.117909027,106.860976103,5.569,,,,,,
-6.117915743,106.860982103,5.542,,,,,,
-6.117922536,106.860988015,5.515,,,,,,
-6.117929411,106.860993829,5.486,,,,,,
-6.117936378,106.860999532,5.456,,,,,,
-6.117943444,106.861005111,5.426,,,,,,
-6.117950614,106.861010555,5.394,,,,,,
-6.117957892,106.861015851,5.36,,,,,,
-6.117965281,106.86102099,5.326,,,,,,
-6.117972784,106.86102596,5.289,,,,,,
-6.117980402,106.861030748,5.252,,,,,,
-6.117988138,106.861035343,5.213,,,,,,
-6.117995989,106.861039735,5.172,,,,,,
-6.118003954,106.861043917,5.13,,,,,,
-6.11801203,106.86104788,5.086,,,,,,
-6.118020217,106.861051605,5.04,,,,,,
-6.118028514,106.861055071,4.993,,,,,,
-6.118036919,106.86105826,4.944,,,,,,
-6.118045421,106.86106118,4.893,,,,,,
-6.118054006,106.861063853,4.841,,,,,,
-6.118062657,106.861066304,4.8,,,,,,
-6.118071364,106.861068543,4.759,,,,,,
-6.118080119,106.861070572,4.716,,,,,,
-6.118088914,106.86107239,4.671,,,,,,
-6.118097745,106.861074003,4.624,,,,,,
-6.118106612,106.86107543,4.575,,,,,,
-6.118115518,106.861076695,4.525,,,,,,
-6.118124461,106.861077792,4.473,,,,,,
-6.118133428,106.861078547,4.421,,,,,,
-6.1181424,106.861078723,4.367,,,,,,
-6.11815136,106.861078171,4.314,,,,,,
-6.118160315,106.861077372,4.262,,,,,,
-6.118169283,106.861077055,4.209,,,,,,
-6.118178266,106.861077291,4.156,,,,,,
-6.118187245,106.861077317,4.103,,,,,,
-6.118196215,106.861076826,4.051,,,,,,
-6.11820518,106.861076019,4.001,,,,,,
-6.118214095,106.861074831,3.952,,,,,,
-6.118222858,106.861072899,3.906,,,,,,
-6.118231394,106.861070057,3.867,,,,,,
-6.118239675,106.861066498,3.833,,,,,,
-6.118247697,106.861062434,3.805,,,,,,
-6.11825553,106.861058008,3.782,,,,,,
-6.118263235,106.861053321,3.763,,,,,,
-6.118270663,106.861048228,3.751,,,,,,
-6.118277572,106.861042483,3.747,,,,,,
-6.118284078,106.861036247,3.75,,,,,,
-6.118290658,106.861030092,3.756,,,,,,
-6.118297491,106.861024231,3.763,,,,,,
-6.118304315,106.861018349,3.772,,,,,,
-6.11831091,106.8610122,3.787,,,,,,
-6.118317183,106.861005731,3.809,,,,,,
-6.118323068,106.860998914,3.837,,,,,,
-6.118328637,106.860991825,3.871,,,,,,
-6.118334043,106.860984598,3.919,,,,,,
-6.118339409,106.860977345,4.038,,,,,,
-6.118344693,106.860970038,4.16,,,,,,
-6.1183498,106.860962612,4.287,,,,,,
-6.118354655,106.860955012,4.416,,,,,,
-6.118359259,106.860947251,4.548,,,,,,
-6.118363639,106.860939358,4.683,,,,,,
-6.118367824,106.860931363,4.82,,,,,,
-6.11837188,106.860923304,4.96,,,,,,
-6.118375887,106.860915218,5.104,,,,,,
-6.118379909,106.860907138,5.252,,,,,,
-6.118383912,106.860899049,5.404,,,,,,
-6.118387803,106.860890908,5.559,,,,,,
-6.118391494,106.860882673,5.715,,,,,,
-6.11839495,106.860874334,5.872,,,,,,
-6.11839819,106.860865905,6.03,,,,,,
-6.118401236,106.860857402,6.187,,,,,,
-6.118404099,106.860848837,6.346,,,,,,
-6.118406779,106.860840214,6.504,,,,,,
-6.118409273,106.860831535,6.622,,,,,,
-6.118411584,106.860822805,6.582,,,,,,
-6.118413719,106.860814028,6.537,,,,,,
-6.118415686,106.860805212,6.486,,,,,,
-6.118417492,106.860796362,6.431,,,,,,
-6.118419145,106.860787482,6.37,,,,,,
-6.118420654,106.860778576,6.306,,,,,,
-6.118422025,106.860769647,6.238,,,,,,
-6.118423268,106.8607607,6.166,,,,,,
-6.118424392,106.860751737,6.09,,,,,,
-6.118425407,106.86074276,6.012,,,,,,
-6.118426323,106.860733773,5.932,,,,,,
-6.118427149,106.860724778,5.849,,,,,,
-6.118427894,106.860715775,5.764,,,,,,
-6.118428569,106.860706767,5.677,,,,,,
-6.118429183,106.860697754,5.589,,,,,,
-6.118429745,106.860688738,5.499,,,,,,
-6.11843027,106.860679719,5.409,,,,,,
-6.118430771,106.8606707,5.318,,,,,,
-6.118431254,106.860661679,5.226,,,,,,
-6.118431717,106.860652657,5.133,,,,,,
-6.11843216,106.860643635,5.04,,,,,,
-6.118432581,106.860634611,4.946,,,,,,
-6.118432982,106.860625586,4.852,,,,,,
-6.118433364,106.86061656,4.757,,,,,,
-6.118433728,106.860607534,4.661,,,,,,
-6.118434073,106.860598507,4.565,,,,,,
-6.118434401,106.860589479,4.469,,,,,,
-6.118434713,106.860580451,4.372,,,,,,
-6.118435007,106.860571422,4.275,,,,,,
-6.118435286,106.860562393,4.177,,,,,,
-6.118435548,106.860553363,4.079,,,,,,
-6.118435796,106.860544333,3.981,,,,,,
-6.118436029,106.860535302,3.882,,,,,,
-6.118436248,106.860526271,3.783,,,,,,
-6.118436453,106.86051724,3.684,,,,,,
-6.118436645,106.860508208,3.585,,,,,,
-6.118436825,106.860499176,3.485,,,,,,
-6.118436993,106.860490144,3.385,,,,,,
-6.118437148,106.860481111,3.285,,,,,,
-6.118437293,106.860472079,3.184,,,,,,
-6.118437428,106.860463046,3.084,,,,,,
-6.118437552,106.860454013,2.983,,,,,,
-6.118437667,106.86044498,2.882,,,,,,
-6.118437773,106.860435947,2.781,,,,,,
-6.118437869,106.860426914,2.68,,,,,,
-6.118437957,106.860417881,2.579,,,,,,
-6.118438036,106.860408847,2.477,,,,,,
-6.118438106,106.860399814,2.376,,,,,,
-6.118438169,106.86039078,2.274,,,,,,
-6.118438222,106.860381747,2.173,,,,,,
-6.118438268,106.860372713,2.071,,,,,,
-6.118438305,106.86036368,1.969,,,,,,
-6.118438334,106.860354646,1.867,,,,,,
-6.118438356,106.860345612,1.765,,,,,,
-6.11843837,106.860336578,1.663,,,,,,
-6.118438376,106.860327545,1.562,,,,,,
-6.118438376,106.860318511,1.46,,,,,,
-6.118438369,106.860309477,1.358,,,,,,
-6.118438356,106.860300444,1.256,,,,,,
-6.118438337,106.86029141,1.154,,,,,,
-6.118438313,106.860282376,1.052,,,,,,
-6.118438285,106.860273342,0.994,,,,,,
-6.118438251,106.860264309,0.982,,,,,,
-6.118438213,106.860255275,0.969,,,,,,
-6.118438171,106.860246242,0.957,,,,,,
-6.118438126,106.860237208,0.945,,,,,,
-6.118438076,106.860228174,0.933,,,,,,
-6.118438024,106.860219141,0.92,,,,,,
-6.118437968,106.860210107,0.908,,,,,,
-6.118437909,106.860201074,0.896,,,,,,
-6.118437848,106.86019204,0.884,,,,,,
-6.118437784,106.860183007,0.872,,,,,,
-6.118437718,106.860173973,0.86,,,,,,
-6.118437651,106.86016494,0.847,,,,,,
-6.118437581,106.860155906,0.835,,,,,,
-6.11843751,106.860146873,0.823,,,,,,
-6.118437439,106.860137839,0.811,,,,,,
-6.118437366,106.860128806,0.799,,,,,,
-6.118437294,106.860119773,0.787,,,,,,
-6.118437222,106.860110739,0.775,,,,,,
-6.11843715,106.860101706,0.763,,,,,,
-6.118437078,106.860092672,0.751,,,,,,
-6.118437009,106.860083639,0.739,,,,,,
-6.118436941,106.860074605,0.727,,,,,,
-6.118436876,106.860065572,0.715,,,,,,
-6.118436813,106.860056538,0.703,,,,,,
-6.118436753,106.860047505,0.691,,,,,,
-6.118436695,106.860038471,0.679,,,,,,
-6.118436641,106.860029438,0.668,,,,,,
-6.118436589,106.860020404,0.656,,,,,,
-6.118436541,106.860011371,0.644,,,,,,
-6.118436496,106.860002337,0.632,,,,,,
-6.118436454,106.859993303,0.596,,,,,,
-6.118436416,106.85998427,0.551,,,,,,
-6.11843638,106.859975236,0.507,,,,,,
-6.118436349,106.859966202,0.462,,,,,,
-6.118436321,106.859957169,0.418,,,,,,
-6.118436297,106.859948135,0.373,,,,,,
-6.118436276,106.859939101,0.329,,,,,,
-6.118436259,106.859930068,0.284,,,,,,
-6.118436247,106.859921034,0.24,,,,,,
-6.118436239,106.859912,0.195,,,,,,
-6.118436236,106.859902966,0.151,,,,,,
-6.118436236,106.859893933,0.106,,,,,,
-6.11843624,106.859884899,0.062,,,,,,
-6.118436248,106.859875865,0.017,,,,,,
-6.118436261,106.859866831,-0.028,,,,,,
-6.118436278,106.859857798,-0.072,,,,,,
-6.1184363,106.859848764,-0.117,,,,,,
-6.118436326,106.85983973,-0.162,,,,,,
-6.118436356,106.859830697,-0.206,,,,,,
-6.118436391,106.859821663,-0.251,,,,,,
-6.118436431,106.859812629,-0.296,,,,,,
-6.118436475,106.859803596,-0.341,,,,,,
-6.118436525,106.859794562,-0.386,,,,,,
-6.118436579,106.859785529,-0.431,,,,,,
-6.118436638,106.859776495,-0.476,,,,,,
-6.118436701,106.859767462,-0.521,,,,,,
-6.11843677,106.859758428,-0.566,,,,,,
-6.118436845,106.859749395,-0.611,,,,,,
-6.118436924,106.859740361,-0.656,,,,,,
-6.118437009,106.859731328,-0.701,,,,,,
-6.118437099,106.859722295,-0.747,,,,,,
-6.118437194,106.859713262,-0.728,,,,,,
-6.118437297,106.859704228,-0.708,,,,,,
-6.118437406,106.859695195,-0.688,,,,,,
-6.118437521,106.859686162,-0.669,,,,,,
-6.118437643,106.859677129,-0.65,,,,,,
-6.118437772,106.859668097,-0.63,,,,,,
-6.11843791,106.859659064,-0.611,,,,,,
-6.118438055,106.859650031,-0.592,,,,,,
-6.11843821,106.859640999,-0.573,,,,,,
-6.118438372,106.859631967,-0.554,,,,,,
-6.118438544,106.859622935,-0.535,,,,,,
-6.118438724,106.859613903,-0.517,,,,,,
-6.118438913,106.859604871,-0.498,,,,,,
-6.118439112,106.85959584,-0.48,,,,,,
-6.118439321,106.859586808,-0.462,,,,,,
-6.118439539,106.859577777,-0.443,,,,,,
-6.118439766,106.859568746,-0.426,,,,,,
-6.118440003,106.859559716,-0.408,,,,,,
-6.118440249,106.859550685,-0.39,,,,,,
-6.118440505,106.859541655,-0.372,,,,,,
-6.118440772,106.859532626,-0.355,,,,,,
-6.118441048,106.859523596,-0.338,,,,,,
-6.118441335,106.859514567,-0.321,,,,,,
-6.118441631,106.859505538,-0.304,,,,,,
-6.118441939,106.85949651,-0.287,,,,,,
-6.118442257,106.859487482,-0.271,,,,,,
-6.118442586,106.859478454,-0.254,,,,,,
-6.118442925,106.859469427,-0.238,,,,,,
-6.118443274,106.8594604,-0.222,,,,,,
-6.118443633,106.859451373,-0.206,,,,,,
-6.118444002,106.859442347,-0.18,,,,,,
-6.118444381,106.859433322,-0.119,,,,,,
-6.118444771,106.859424296,-0.058,,,,,,
-6.11844517,106.859415272,0.002,,,,,,
-6.118445578,106.859406247,0.063,,,,,,
-6.118445997,106.859397223,0.123,,,,,,
-6.118446426,106.8593882,0.184,,,,,,
-6.118446865,106.859379177,0.244,,,,,,
-6.118447315,106.859370155,0.304,,,,,,
-6.118447774,106.859361133,0.364,,,,,,
-6.118448242,106.859352111,0.424,,,,,,
-6.118448719,106.85934309,0.484,,,,,,
-6.118449206,106.85933407,0.543,,,,,,
-6.118449702,106.85932505,0.603,,,,,,
-6.118450207,106.85931603,0.662,,,,,,
-6.11845072,106.859307011,0.722,,,,,,
-6.118451241,106.859297993,0.781,,,,,,
-6.118451769,106.859288975,0.84,,,,,,
-6.118452306,106.859279957,0.899,,,,,,
-6.118452851,106.85927094,0.958,,,,,,
-6.118453404,106.859261924,1.017,,,,,,
-6.118453962,106.859252907,1.076,,,,,,
-6.118454528,106.859243891,1.135,,,,,,
-6.118455099,106.859234876,1.194,,,,,,
-6.118455676,106.859225861,1.253,,,,,,
-6.118456259,106.859216846,1.311,,,,,,
-6.118456847,106.859207832,1.37,,,,,,
-6.11845744,106.859198818,1.428,,,,,,
-6.118458037,106.859189804,1.487,,,,,,
-6.118458639,106.859180791,1.545,,,,,,
-6.118459246,106.859171778,1.603,,,,,,
-6.118459859,106.859162765,1.632,,,,,,
-6.118460477,106.859153753,1.623,,,,,,
-6.1184611,106.859144741,1.614,,,,,,
-6.118461729,106.859135729,1.605,,,,,,
-6.118462363,106.859126718,1.596,,,,,,
-6.118463003,106.859117707,1.588,,,,,,
-6.118463648,106.859108697,1.58,,,,,,
-6.118464299,106.859099687,1.572,,,,,,
-6.118464954,106.859090677,1.564,,,,,,
-6.118465615,106.859081668,1.557,,,,,,
-6.11846628,106.859072659,1.55,,,,,,
-6.118466949,106.85906365,1.543,,,,,,
-6.118467624,106.859054642,1.536,,,,,,
-6.118468304,106.859045634,1.53,,,,,,
-6.118468988,106.859036627,1.524,,,,,,
-6.118469677,106.85902762,1.518,,,,,,
-6.118470371,106.859018613,1.513,,,,,,
-6.11847107,106.859009607,1.508,,,,,,
-6.118471774,106.859000601,1.503,,,,,,
-6.118472484,106.858991595,1.498,,,,,,
-6.118473198,106.85898259,1.494,,,,,,
-6.118473916,106.858973585,1.49,,,,,,
-6.118474639,106.858964581,1.487,,,,,,
-6.118475367,106.858955577,1.483,,,,,,
-6.118476099,106.858946573,1.48,,,,,,
-6.118476835,106.85893757,1.478,,,,,,
-6.118477575,106.858928567,1.475,,,,,,
-6.118478318,106.858919564,1.473,,,,,,
-6.118479064,106.858910562,1.472,,,,,,
-6.118479814,106.858901559,1.47,,,,,,
-6.118480566,106.858892557,1.469,,,,,,
-6.11848132,106.858883556,1.449,,,,,,
-6.118482076,106.858874554,1.417,,,,,,
-6.118482834,106.858865552,1.384,,,,,,
-6.118483593,106.858856551,1.352,,,,,,
-6.118484352,106.85884755,1.321,,,,,,
-6.118485112,106.858838548,1.289,,,,,,
-6.118485872,106.858829547,1.258,,,,,,
-6.118486632,106.858820546,1.228,,,,,,
-6.118487393,106.858811544,1.197,,,,,,
-6.118488153,106.858802543,1.167,,,,,,
