s,velocity,energy,time
166.4199212,25.78952409,1.167653419,23.8
167.1360097,25.77918715,1.167653419,23.9
167.8518215,25.76922493,1.167653419,24
168.5673671,25.75963893,1.167653419,24.1
169.2826465,25.75005936,1.167653419,24.2
169.9976703,25.74085701,1.167653419,24.3
170.7124489,25.73203155,1.167653419,24.4
171.4269826,25.72321199,1.167653419,24.5
172.1412817,25.71476852,1.167653419,24.6
172.8553567,25.7066994,1.167653419,24.7
173.5692179,25.69900265,1.167653419,24.8
174.2828654,25.69131101,1.167653419,24.9
174.9963096,25.68398873,1.167653419,25
175.7095604,25.67703015,1.167653419,25.1
176.4226181,25.67007618,1.167653419,25.2
177.1354925,25.66348008,1.167653419,25.3
177.8481935,25.65723505,1.167653419,25.4
178.5607305,25.65133359,1.167653419,25.5
179.2731038,25.64543604,1.167653419,25.6
179.9853225,25.63987399,1.167653419,25.7
180.6973958,25.63463851,1.167653419,25.8
181.4093237,25.6294065,1.167653419,25.9
182.1211152,25.62449177,1.167653419,26
182.8327786,25.61988419,1.167653419,26.1
183.5443223,25.6155732,1.167653419,26.2
184.2557463,25.61126506,1.167653419,26.3
184.9670586,25.60724258,1.167653419,26.4
185.6782668,25.6034941,1.167653419,26.5
186.3893709,25.59974809,1.167653419,26.6
187.1003783,25.59626424,1.167653419,26.7
187.8112958,25.59303011,1.167653419,26.8
188.52213,25.59003309,1.167653419,26.9
189.2328811,25.58703804,1.167653419,27
189.9435552,25.58426734,1.167653419,27.1
190.6541582,25.58170788,1.167653419,27.2
191.3646901,25.57915011,1.167653419,27.3
192.0751565,25.57679059,1.167653419,27.4
192.7855625,25.57461614,1.167653419,27.5
193.4959129,25.57261376,1.167653419,27.6
194.2062077,25.5706127,1.167653419,27.7
194.9164513,25.56877092,1.167653419,27.8
195.6266479,25.56707564,1.167653419,27.9
196.3367974,25.56538148,1.167653419,28
197.0469035,25.56382149,1.167653419,28.1
197.7569697,25.56238365,1.167653419,28.2
198.4669991,25.56105643,1.167653419,28.3
199.1769916,25.55973009,1.167653419,28.4
199.88695,25.55850337,1.167653419,28.5
200.5968768,25.55736576,1.167653419,28.6
201.3067721,25.55622891,1.167653419,28.7
202.016638,25.5551713,1.167653419,28.8
202.7264764,25.55418365,1.167653419,28.9
203.4362891,25.55325736,1.167653419,29
204.1460761,25.55233168,1.167653419,29.1
204.8558388,25.55145947,1.167653419,29.2
205.5655787,25.55063346,1.167653419,29.3
206.2752956,25.549808,1.167653419,29.4
206.9849906,25.54902224,1.167653419,29.5
207.6946648,25.54827027,1.167653419,29.6
208.4043181,25.54751881,1.167653419,29.7
209.1139513,25.54679596,1.167653419,29.8
209.8235651,25.54609711,1.167653419,29.9
210.5331601,25.54541822,1.167653419,30
211.2427362,25.5447398,1.167653419,30.1
211.9522939,25.54407785,1.167653419,30.2
212.6618336,25.54342933,1.167653419,30.3
213.3713553,25.54278126,1.167653419,30.4
214.0808593,25.54214401,1.167653419,30.5
214.7903458,25.54151528,1.167653419,30.6
215.4998151,25.54089302,1.167653419,30.7
216.2092671,25.54027118,1.167653419,30.8
216.9187019,25.53965382,1.167653419,30.9
217.6281196,25.53903889,1.167653419,31
218.3375203,25.53842438,1.167653419,31.1
219.0469039,25.53780992,1.167653419,31.2
219.7562704,25.53719283,1.167653419,31.3
220.4656196,25.53656987,1.167653419,31.4
221.1749514,25.53594733,1.167653419,31.5
221.8842657,25.5353151,1.167653419,31.6
222.5935621,25.53466878,1.167653419,31.7
223.3028405,25.53402291,1.167653419,31.8
224.0121005,25.53335814,1.167653419,31.9
224.7213413,25.532669,1.167653419,32
225.4305621,25.53194963,1.167653419,32.1
226.1397629,25.53123076,1.167653419,32.2
226.8489428,25.53047504,1.167653419,32.3
227.5581004,25.52967333,1.167653419,32.4
228.2672357,25.52887217,1.167653419,32.5
228.9763472,25.52801174,1.167653419,32.6
229.6854327,25.52708066,1.167653419,32.7
230.3944925,25.52615024,1.167653419,32.8
231.103524,25.52513628,1.167653419,32.9
231.8125247,25.52402441,1.167653419,33
232.5214913,25.52279894,1.167653419,33.1
233.230424,25.52157435,1.167653419,33.2
233.9393189,25.52021909,1.167653419,33.3
234.6481721,25.51871501,1.167653419,33.4
235.3569836,25.51721202,1.167653419,33.5
236.0657486,25.51554073,1.167653419,33.6
236.774462,25.51368063,1.167653419,33.7
237.4831178,25.5116102,1.167653419,33.8
238.1917162,25.50954127,1.167653419,33.9
238.9002506,25.5072395,1.167653419,34
239.608714,25.50468182,1.167653419,34.1
240.3171064,25.50212599,1.167653419,34.2
241.02542,25.49929044,1.167653419,34.3
241.7336464,25.49615121,1.167653419,34.4
242.4417765,25.49268415,1.167653419,34.5
243.1498104,25.4892196,1.167653419,34.6
243.8577383,25.48540304,1.167653419,34.7
244.5655497,25.48121093,1.167653419,34.8
245.2732447,25.47702186,1.167653419,34.9
245.9808123,25.47243401,1.167653419,35
246.6882408,25.46742527,1.167653419,35.1
247.3955303,25.46242014,1.167653419,35.2
248.1026684,25.4569728,1.167653419,35.3
248.8096424,25.45106356,1.167653419,35.4
249.5164389,25.44467406,1.167653419,35.5
250.223058,25.43828915,1.167653419,35.6
250.929486,25.43140705,1.167653419,35.7
251.6357086,25.42401302,1.167653419,35.8
252.3417259,25.41662427,1.167653419,35.9
253.0475234,25.40871035,1.167653419,36
253.7530862,25.40026041,1.167653419,36.1
254.4583992,25.39126544,1.167653419,36.2
255.1634624,25.38227686,1.167653419,36.3
255.8682606,25.37273606,1.167653419,36.4
256.5727784,25.36263826,1.167653419,36.5
257.2770158,25.3525476,1.167653419,36.6
257.9809574,25.34189669,1.167653419,36.7
258.6845875,25.33068453,1.167653419,36.8
259.3879064,25.31948025,1.167653419,36.9
260.0908985,25.30771498,1.167653419,37
260.7935482,25.29539093,1.167653419,37.1
261.4958402,25.28251144,1.167653419,37.2
262.1977747,25.26964095,1.167653419,37.3
262.8993363,25.25621925,1.167653419,37.4
263.60051,25.24225189,1.167653419,37.5
264.3012959,25.22829424,1.167653419,37.6
265.0016792,25.2137967,1.167653419,37.7
265.7016449,25.19876593,1.167653419,37.8
266.4011785,25.18320858,1.167653419,37.9
267.1002802,25.16766193,1.167653419,38
267.7989356,25.15159513,1.167653419,38.1
268.4971305,25.1350148,1.167653419,38.2
269.1948651,25.11844583,1.167653419,38.3
269.8921253,25.10136923,1.167653419,38.4
270.5888973,25.08379078,1.167653419,38.5
271.2851813,25.0662243,1.167653419,38.6
271.9809635,25.04816052,1.167653419,38.7
272.6762303,25.02960365,1.167653419,38.8
273.370982,25.01105937,1.167653419,38.9
274.0652049,24.99202484,1.167653419,39
274.7588855,24.97250233,1.167653419,39.1
275.4520103,24.95249284,1.167653419,39.2
276.1445796,24.93249684,1.167653419,39.3
276.83658,24.91201383,1.167653419,39.4
277.5279979,24.89104315,1.167653419,39.5
278.2188336,24.87008656,1.167653419,39.6
278.9090737,24.84864053,1.167653419,39.7
279.5987043,24.82670323,1.167653419,39.8
280.287726,24.80478065,1.167653419,39.9
280.976125,24.78236433,1.167653419,40
281.6638876,24.75945242,1.167653419,40.1
282.3510141,24.73655589,1.167653419,40.2
283.0374908,24.71316224,1.167653419,40.3
283.7233039,24.68927131,1.167653419,40.4
284.4084396,24.66488412,1.167653419,40.5
285.0928983,24.64051336,1.167653419,40.6
285.7766663,24.61564885,1.167653419,40.7
286.4597301,24.59029529,1.167653419,40.8
287.1420901,24.56495885,1.167653419,40.9
287.8237328,24.53913958,1.167653419,41
288.5046452,24.51284606,1.167653419,41.1
289.1848277,24.48657032,1.167653419,41.2
289.8642675,24.45983054,1.167653419,41.3
290.5429519,24.43263927,1.167653419,41.4
291.2208815,24.40546643,1.167653419,41.5
291.8980442,24.37785639,1.167653419,41.6
292.5744282,24.34982587,1.167653419,41.7
293.2500342,24.32181437,1.167653419,41.8
293.9248509,24.29340096,1.167653419,41.9
294.5988677,24.26460677,1.167653419,42
295.2720853,24.23583212,1.167653419,42.1
295.9444936,24.20669998,1.167653419,42.2
296.6160835,24.17723636,1.167653419,42.3
297.2868555,24.14779271,1.167653419,42.4
297.9568013,24.11804577,1.167653419,42.5
298.6259131,24.08802618,1.167653419,42.6
299.2941916,24.05802688,1.167653419,42.7
299.9616302,24.02778714,1.167653419,42.8
300.628223,23.9973407,1.167653419,42.9
301.2939706,23.96691472,1.167653419,43
301.9588683,23.93631622,1.167653419,43.1
302.6229121,23.90557973,1.167653419,43.2
303.2861028,23.87486372,1.167653419,43.3
303.9484373,23.84404373,1.167653419,43.4
304.6099138,23.81315334,1.167653419,43.5
305.2705328,23.7822833,1.167653419,43.6
305.9302932,23.75137549,1.167653419,43.7
306.589195,23.72046179,1.167653419,43.8
307.2472385,23.68956819,1.167653419,43.9
307.9044246,23.65869944,1.167653419,44
308.5607548,23.62788533,1.167653419,44.1
309.2162295,23.59709097,1.167653419,44.2
309.8708512,23.56637962,1.167653419,44.3
310.5246228,23.53577838,1.167653419,44.4
311.1775449,23.50519645,1.167653419,44.5
311.8296213,23.47475006,1.167653419,44.6
312.4808556,23.44443581,1.167653419,44.7
313.1312484,23.41414047,1.167653419,44.8
313.7808025,23.38394702,1.167653419,44.9
314.4295213,23.35387729,1.167653419,45
315.0774054,23.32382645,1.167653419,45.1
315.7244587,23.29392032,1.167653419,45.2
316.3706859,23.26417874,1.167653419,45.3
317.0160875,23.23445595,1.167653419,45.4
317.6606685,23.20491664,1.167653419,45.5
318.3044346,23.1755785,1.167653419,45.6
318.9473862,23.14625898,1.167653419,45.7
319.5895295,23.11715752,1.167653419,45.8
320.2308649,23.08807455,1.167653419,45.9
320.8713989,23.05922558,1.167653419,46
321.5111385,23.03062561,1.167653419,46.1
322.1500842,23.00204384,1.167653419,46.2
322.1858405,23.00045815,1.167653419,46.20559653
322.1961712,23,1.167653419,46.2072135
322.1961712,23,1.167653419,46.2072135
322.2421341,22.99796146,1.16765351,46.21440833
322.3340436,22.99388474,1.167654256,46.22879799
322.5178299,22.98573202,1.167657594,46.2575773
322.7015511,22.97758075,1.167663098,46.28635661
322.7886249,22.97371698,1.167666164,46.3
322.8657899,22.97032396,1.167669541,46.31209361
323.0200972,22.96353828,1.167677124,46.33628082
323.1743588,22.95675357,1.167686433,46.36046803
323.4263884,22.94566673,1.167705453,46.4
323.4837463,22.94314316,1.167710574,46.409
323.5984494,22.93809633,1.167721332,46.427
324.0633755,22.91763429,1.167775963,46.5
324.5276836,22.89738464,1.16785862,46.573
324.6993859,22.88989562,1.16789056,46.6
325.3344543,22.86246161,1.168053635,46.7
325.3916043,22.85999275,1.168068647,46.709
325.5058919,22.8550553,1.168099351,46.727
325.9691387,22.83503675,1.168238226,46.8
326.0262201,22.83259601,1.16825714,46.809
326.1403709,22.82771461,1.168295704,46.827
326.323448,22.81988464,1.168360672,46.85587677
326.5481136,22.81027422,1.168445756,46.89132684
326.6030656,22.80792325,1.168467479,46.9
326.6854765,22.80439729,1.168501152,46.91300974
326.8502729,22.79734592,1.168570154,46.93902923
327.2362363,22.78082701,1.168745101,47
327.2931823,22.77841668,1.168772727,47.009
327.4070623,22.77359611,1.168828821,47.027
327.5876841,22.76594929,1.168921307,47.05555709
327.8090842,22.75657441,1.169040661,47.09057449
327.8686621,22.75405133,1.169073919,47.1
327.9580092,22.75031144,1.16912527,47.11413826
328.1366742,22.7428321,1.169230201,47.14241477
328.4006828,22.73177787,1.169393583,47.18421529
328.5003444,22.72760432,1.169457878,47.2
328.5451843,22.72572643,1.169487429,47.20710312
328.6348566,22.72197084,1.169547123,47.22130936
329.0800484,22.7033212,1.169861508,47.29187315
329.1312977,22.70117383,1.169899639,47.3
329.2081574,22.6979921,1.169958057,47.31219027
329.3256858,22.69312646,1.170048529,47.33083288
329.3256858,22.69312646,1.170048529,47.33083288
329.3345345,22.69282186,1.170056425,47.33223665
329.3522319,22.69230742,1.170074732,47.3350442
329.3699289,22.69195624,1.170098353,47.33785175
329.3975108,22.69168499,1.170146118,47.34222754
329.4250925,22.69175027,1.170207167,47.34660332
329.4678375,22.69251055,1.170328105,47.35338462
329.5401114,22.6955998,1.170605408,47.36484957
329.6558532,22.70518534,1.171240323,47.38320478
329.7618125,22.7188649,1.172027531,47.4
329.8992547,22.74714273,1.173503126,47.42175182
330.174568,22.81815341,1.177116182,47.46525546
330.3951634,22.89512349,1.180951057,47.5
330.4080585,22.90018033,1.181202201,47.50202715
330.4338543,22.91040907,1.181710201,47.50608145
330.5474941,22.95811048,1.184080737,47.52391954
330.7891549,23.07327738,1.189830266,47.56171891
331.0352273,23.20862619,1.196652096,47.6
331.0491683,23.21684947,1.197068731,47.60216169
331.0770602,23.2334085,1.197908337,47.60648506
331.1316855,23.26645097,1.199587505,47.61494319
331.2057522,23.31252512,1.201937362,47.62639214
331.3363522,23.39721744,1.206282761,47.64652328
331.5829591,23.56847122,1.215172491,47.68432896
331.6857187,23.64399973,1.219134507,47.7
331.7004477,23.65504744,1.219716039,47.70224157
331.7299196,23.67724637,1.220885663,47.70672471
331.7866339,23.7204839,1.223170089,47.71533996
331.8632281,23.77993879,1.226324825,47.72694992
331.997995,23.88739973,1.232066011,47.74730604
332.2497876,24.09728952,1.243422123,47.78508698
332.2854408,24.12793292,1.245094903,47.79041006
332.2854408,24.12793292,1.245094903,47.79041006
332.3498617,24.18319344,1.248105488,47.8
332.3885671,24.21622376,1.24990465,47.80575397
332.466083,24.28200162,1.253488779,47.8172619
332.5741259,24.37242654,1.258421671,47.83325035
332.7149566,24.4881296,1.264744431,47.8540029
332.9221431,24.65405455,1.273832747,47.88435854
333.0294437,24.73803123,1.278442334,47.9
333.0569818,24.75934465,1.2796128,47.90400403
333.1121052,24.80183884,1.281947328,47.91201209
333.2115072,24.87762191,1.286114974,47.92641832
333.3372691,24.97197342,1.291311548,47.94458268
333.5938578,25.15935894,1.301658206,47.98143466
333.7238438,25.25174166,1.306772376,48
333.7561394,25.27440085,1.308027544,48.00460007
333.8207881,25.3195576,1.310529998,48.0138002
333.9358193,25.39891845,1.314933135,48.03013004
334.0805346,25.49699876,1.320384154,48.05060221
334.3798128,25.69384046,1.331355731,48.09269574
334.4319786,25.72734349,1.333227491,48.1
334.4554822,25.7423384,1.334065799,48.10328692
334.5025166,25.77225182,1.335738656,48.10986075
334.6978305,25.89449436,1.342585662,48.13707863
335.0015231,26.07844407,1.352922627,48.17915027
335.1528163,26.16739488,1.357936262,48.2
335.1946101,26.191615,1.359302453,48.20574449
335.2782745,26.23983982,1.362024183,48.21723347
335.4194447,26.32004789,1.366557661,48.2365719
335.5945035,26.41752608,1.372078702,48.26047181
335.885433,26.57483531,1.381015727,48.3
335.9299582,26.59836018,1.382354463,48.30602634
336.0190871,26.6451906,1.385021024,48.31807902
336.1648396,26.72066338,1.389325146,48.33774363
336.344991,26.81208816,1.394550202,48.36197347
336.6289449,26.95215535,1.402579802,48.4
336.6758164,26.97474647,1.403878192,48.40625539
336.7696375,27.01971051,1.406464044,48.41876616
337.2373567,27.23648465,1.418976884,48.48083425
337.3825315,27.30132854,1.422735609,48.5
337.4316688,27.32298311,1.423991656,48.50647419
337.5300208,27.36607577,1.426492865,48.51942256
337.6925527,27.43620445,1.430570518,48.54077624
337.8931563,27.52093909,1.435509641,48.56705755
338.1454666,27.62474383,1.441579163,48.6
338.1973495,27.64567463,1.442804704,48.60675616
338.3011936,27.68731804,1.445244767,48.62026848
338.4681941,27.75325476,1.449115512,48.64195664
338.6737431,27.83270062,1.453791381,48.66858122
338.9170513,27.92437075,1.459203709,48.7
339.0491165,27.97277763,1.462068648,48.71699634
339.1237452,28,1.463680769,48.72659541
339.1237452,28,1.463680769,48.72659541
339.12385,28.000038,1.463680769,48.72660889
339.1239487,28.0000736,1.463680769,48.72662157
339.1241459,28.00014433,1.463680769,48.72664693
339.1241654,28.00015125,1.463680769,48.72664943
339.1241654,28.00015125,1.463680769,48.72664943
339.1242025,28.00016438,1.463680769,48.72665421
339.1242025,28.00016438,1.463680769,48.72665421
339.1242397,28.00017751,1.463680769,48.72665899
339.1243141,28.00020369,1.463680769,48.72666856
339.124438,28.00024689,1.463680769,48.72668449
339.1246902,28.00033326,1.463680769,48.7267169
339.1252288,28.00051109,1.463680769,48.72678616
339.1257675,28.00068005,1.463680769,48.72685541
339.1263062,28.00084051,1.463680769,48.72692467
339.1268448,28.00099283,1.463680769,48.72699393
339.1273835,28.00113735,1.463680769,48.72706318
339.1280409,28.00130365,1.463680769,48.7271477
339.1286983,28.00145942,1.463680769,48.72723222
339.1293557,28.00160523,1.463680769,48.72731674
339.1300131,28.00174161,1.463680769,48.72740126
339.1306705,28.00186906,1.463680769,48.72748578
339.1315195,28.00202127,1.463680769,48.72759492
339.1323684,28.00216041,1.463680769,48.72770406
339.1332173,28.0022874,1.463680769,48.7278132
339.1342403,28.00242557,1.463680769,48.72794472
339.1352634,28.00254875,1.463680769,48.72807623
339.1362864,28.00265825,1.463680769,48.72820775
339.1375813,28.00277912,1.463680769,48.72837422
339.1388761,28.00288211,1.463680769,48.72854069
339.1404761,28.00298763,1.463680769,48.72874638
339.1420761,28.00307201,1.463680769,48.72895207
339.1441187,28.00315358,1.463680769,48.72921467
339.1461614,28.00321016,1.463680769,48.72947726
339.1490473,28.00325579,1.463680769,48.72984826
339.1526687,28.00326849,1.463680769,48.73031382
339.157732,28.00322699,1.463680769,48.73096474
339.1627954,28.00313804,1.463680769,48.73161567
339.1678587,28.00301895,1.463680769,48.73226659
339.1729219,28.00288067,1.463680769,48.73291752
339.1779852,28.00273016,1.463680769,48.73356844
339.1830484,28.00257187,1.463680769,48.73421937
339.1892258,28.00237227,1.463680769,48.73501354
339.1954032,28.00216831,1.463680769,48.73580771
339.2028491,28.00191927,1.463680769,48.73676496
339.2102949,28.0016683,1.463680769,48.73772222
339.2177406,28.00141635,1.463680769,48.73867947
339.2278029,28.00107512,1.463680769,48.73997314
339.2378651,28.00073349,1.463680769,48.7412668
339.2513054,28.00027695,1.463680769,48.74299482
339.2647456,27.99982033,1.463680769,48.74472284
339.2836441,27.99917822,1.463680769,48.74715269
339.3025422,27.99853612,1.463680769,48.74958255
339.3327855,27.99750853,1.463680769,48.75347125
339.3721823,27.99616992,1.463680769,48.75853711
339.4340101,27.99406912,1.463680769,48.76648779
339.5339654,27.99067276,1.463680769,48.77934269
339.6945642,27.98521561,1.463680769,48.8
340.471198,27.95881656,1.463680769,48.9
341.2471083,27.93277103,1.463680769,49
342.0223048,27.90707464,1.463680769,49.1
342.7967971,27.88172111,1.463680769,49.2
343.5705944,27.85670302,1.463680769,49.3
344.3436972,27.83170344,1.463680769,49.4
345.1161148,27.80703106,1.463680769,49.5
345.8878558,27.78267669,1.463680769,49.6
346.6589289,27.75863093,1.463680769,49.7
347.4293345,27.73460282,1.463680769,49.8
348.1990809,27.71087102,1.463680769,49.9
348.9681761,27.68742579,1.463680769,50
349.7366279,27.66426362,1.463680769,50.1
350.5044367,27.64111839,1.463680769,50.2
351.2716104,27.61825148,1.463680769,50.3
352.0381564,27.59565675,1.463680769,50.4
352.8040821,27.57332644,1.463680769,50.5
353.5693947,27.55125369,1.463680769,50.6
354.3340946,27.52919702,1.463680769,50.7
355.0981888,27.50739204,1.463680769,50.8
355.8616842,27.48583252,1.463680769,50.9
356.6245873,27.46451219,1.463680769,51
357.3868986,27.44320735,1.463680769,51.1
358.1486246,27.42213519,1.463680769,51.2
358.9097715,27.40128961,1.463680769,51.3
359.6703456,27.38066495,1.463680769,51.4
360.4303471,27.36005522,1.463680769,51.5
361.1897821,27.33966115,1.463680769,51.6
361.9486565,27.3194775,1.463680769,51.7
362.706976,27.29949999,1.463680769,51.8
363.4647409,27.27953691,1.463680769,51.9
364.2219569,27.25977643,1.463680769,52
364.9786295,27.24021567,1.463680769,52.1
365.7347643,27.22085275,1.463680769,52.2
366.4903617,27.20150379,1.463680769,52.3
367.245427,27.1823518,1.463680769,52.4
367.9999658,27.16339683,1.463680769,52.5
368.7539836,27.14464013,1.463680769,52.6
369.5074807,27.12589692,1.463680769,52.7
370.2604628,27.10735436,1.463680769,52.8
