s,velocity,energy,time
5982.694609,27.40724696,7.714477764,842.2
5983.455633,27.39687512,7.714477764,842.3
5984.216376,27.38674436,7.714477764,842.4
5984.976838,27.37662099,7.714477764,842.5
5985.737025,27.36674882,7.714477764,842.6
5986.496946,27.35713729,7.714477764,842.7
5987.256607,27.34779522,7.714477764,842.8
5988.016009,27.33845991,7.714477764,842.9
5988.775159,27.32940218,7.714477764,843
5989.534065,27.3206291,7.714477764,843.1
5990.292736,27.31214691,7.714477764,843.2
5991.051179,27.30396082,7.714477764,843.3
5991.809395,27.29578061,7.714477764,843.4
5992.567392,27.28790076,7.714477764,843.5
5993.325179,27.2803242,7.714477764,843.6
5994.082764,27.27305284,7.714477764,843.7
5994.840147,27.26578666,7.714477764,843.8
5995.597337,27.25882656,7.714477764,843.9
5996.354341,27.25217209,7.714477764,844
5997.11117,27.24582169,7.714477764,844.1
5997.867822,27.23947579,7.714477764,844.2
5998.624306,27.23343147,7.714477764,844.3
5999.380631,27.22768489,7.714477764,844.4
6000.136804,27.22223113,7.714477764,844.5
6000.892825,27.21678121,7.714477764,844.6
6001.648704,27.21161836,7.714477764,844.7
6002.404446,27.20673557,7.714477764,844.8
6003.160061,27.20212497,7.714477764,844.9
6003.915548,27.1975176,7.714477764,845
6004.670914,27.19317408,7.714477764,845.1
6005.426166,27.1890851,7.714477764,845.2
6006.181311,27.18524105,7.714477764,845.3
6006.93635,27.18139967,7.714477764,845.4
6007.691289,27.17779328,7.714477764,845.5
6008.446134,27.17441138,7.714477764,845.6
6009.200891,27.1712432,7.714477764,845.7
6009.955559,27.16807724,7.714477764,845.8
6010.710146,27.16511387,7.714477764,845.9
6011.464655,27.16234153,7.714477764,846
6012.219093,27.15974828,7.714477764,846.1
6012.973458,27.15715682,7.714477764,846.2
6013.727756,27.15473209,7.714477764,846.3
6014.481991,27.15246109,7.714477764,846.4
6015.236167,27.15033038,7.714477764,846.5
6015.990284,27.14820116,7.714477764,846.6
6016.744345,27.14619834,7.714477764,846.7
6017.498354,27.14430737,7.714477764,846.8
6018.252312,27.14251313,7.714477764,846.9
6019.006221,27.14072015,7.714477764,847
6019.760082,27.13900823,7.714477764,847.1
6020.513898,27.13736095,7.714477764,847.2
6021.267669,27.13576129,7.714477764,847.3
6022.021397,27.13419148,7.714477764,847.4
6022.775081,27.1326228,7.714477764,847.5
6023.528721,27.13106555,7.714477764,847.6
6024.282319,27.12950055,7.714477764,847.7
6025.035872,27.12790793,7.714477764,847.8
6025.78938,27.12631647,7.714477764,847.9
6026.542844,27.12467638,7.714477764,848
6027.296259,27.1229666,7.714477764,848.1
6028.049625,27.12116569,7.714477764,848.2
6028.802941,27.11936613,7.714477764,848.3
6029.556203,27.11745359,7.714477764,848.4
6030.309409,27.11540381,7.714477764,848.5
6031.062553,27.11319138,7.714477764,848.6
6031.815636,27.11098062,7.714477764,848.7
6032.568652,27.10858237,7.714477764,848.8
6033.321596,27.10597171,7.714477764,848.9
6034.074461,27.10312384,7.714477764,849
6034.827246,27.10027813,7.714477764,849.1
6035.579945,27.09717067,7.714477764,849.2
6036.33255,27.09377751,7.714477764,849.3
6037.085052,27.09007554,7.714477764,849.4
6037.837452,27.08637638,7.714477764,849.5
6038.589739,27.08234603,7.714477764,849.6
6039.341905,27.07796351,7.714477764,849.7
6040.093938,27.07320909,7.714477764,849.8
6040.84584,27.06845827,7.714477764,849.9
6041.597599,27.06331713,7.714477764,850
6042.349203,27.0577692,7.714477764,850.1
6043.100642,27.05179968,7.714477764,850.2
6043.851915,27.04583469,7.714477764,850.3
6044.603011,27.03943514,7.714477764,850.4
6045.353916,27.03259046,7.714477764,850.5
6046.104619,27.02529218,7.714477764,850.6
6046.855119,27.01799942,7.714477764,850.7
6047.605403,27.01024677,7.714477764,850.8
6048.35546,27.0020309,7.714477764,850.9
6049.105275,26.99335105,7.714477764,851
6049.854849,26.98467775,7.714477764,851.1
6050.60417,26.97554243,7.714477764,851.2
6051.353224,26.96595037,7.714477764,851.3
6052.101999,26.95590953,7.714477764,851.4
6052.850496,26.94587622,7.714477764,851.5
6053.598702,26.93540452,7.714477764,851.6
6054.346605,26.92450758,7.714477764,851.7
6055.094194,26.91320036,7.714477764,851.8
6055.841469,26.90190153,7.714477764,851.9
6056.588419,26.89020888,7.714477764,852
6057.335034,26.87814069,7.714477764,852.1
6058.081304,26.86571653,7.714477764,852.2
6058.827229,26.8533015,7.714477764,852.3
6059.5728,26.8405513,7.714477764,852.4
6060.318008,26.82748837,7.714477764,852.5
6061.062845,26.81413615,7.714477764,852.6
6061.807311,26.80079361,7.714477764,852.7
6062.5514,26.78718568,7.714477764,852.8
6063.295103,26.77329909,7.714477764,852.9
6064.038412,26.7591422,7.714477764,853
6064.781329,26.74499556,7.714477764,853.1
6065.523845,26.73060477,7.714477764,853.2
6066.265956,26.71599796,7.714477764,853.3
6067.007657,26.70120445,7.714477764,853.4
6067.748946,26.68642166,7.714477764,853.5
6068.489821,26.67148205,7.714477764,853.6
6069.230277,26.65641566,7.714477764,853.7
6069.970314,26.64136016,7.714477764,853.8
6070.709931,26.62620716,7.714477764,853.9
6071.449125,26.61098494,7.714477764,854
6072.187895,26.59572038,7.714477764,854.1
6072.926242,26.58046679,7.714477764,854.2
6073.664164,26.56519636,7.714477764,854.3
6074.401662,26.54993353,7.714477764,854.4
6075.138737,26.5347021,7.714477764,854.5
6075.875389,26.51948152,7.714477764,854.6
6076.61162,26.5043161,7.714477764,854.7
6077.347432,26.48923006,7.714477764,854.8
6078.082828,26.4742481,7.714477764,854.9
6078.817808,26.4592767,7.714477764,855
6079.552375,26.44443379,7.714477764,855.1
6080.286534,26.42969317,7.714477764,855.2
6081.020285,26.41505643,7.714477764,855.3
6081.75363,26.40043002,7.714477764,855.4
6082.486573,26.38592989,7.714477764,855.5
6083.219117,26.37158438,7.714477764,855.6
6083.951263,26.35724899,7.714477764,855.7
6084.683016,26.34310246,7.714477764,855.8
6085.414382,26.32918324,7.714477764,855.9
6086.145369,26.31553174,7.714477764,856
6086.875977,26.30188973,7.714477764,856.1
6087.606211,26.28844112,7.714477764,856.2
6088.336076,26.27513686,7.714477764,856.3
6089.065575,26.26197113,7.714477764,856.4
6089.794709,26.24881484,7.714477764,856.5
6090.523481,26.23579527,7.714477764,856.6
6091.251896,26.22291382,7.714477764,856.7
6091.979956,26.21017441,7.714477764,856.8
6092.707663,26.19744451,7.714477764,856.9
6093.43502,26.1848622,7.714477764,857
6094.162032,26.1724331,7.714477764,857.1
6094.888699,26.16001357,7.714477764,857.2
6095.615025,26.14775209,7.714477764,857.3
6096.341016,26.13565033,7.714477764,857.4
6097.066674,26.12370468,7.714477764,857.5
6097.792001,26.11176868,7.714477764,857.6
6098.517001,26.09997814,7.714477764,857.7
6099.241676,26.08831405,7.714477764,857.8
6099.96603,26.07675019,7.714477764,857.9
6100.690063,26.06519625,7.714477764,858
6101.413778,26.05371188,7.714477764,858.1
6102.137174,26.04226504,7.714477764,858.2
6102.860252,26.03082854,7.714477764,858.3
6103.583013,26.01940028,7.714477764,858.4
6104.305457,26.00795572,7.714477764,858.5
6105.027581,25.99647585,7.714477764,858.6
6105.749387,25.98500728,7.714477764,858.7
6106.470873,25.97348893,7.714477764,858.8
6107.192037,25.96190766,7.714477764,858.9
6107.912879,25.95033845,7.714477764,859
6108.633399,25.93869287,7.714477764,859.1
6109.353592,25.92695563,7.714477764,859.2
6110.073456,25.91511066,7.714477764,859.3
6110.792992,25.90327904,7.714477764,859.4
6111.512195,25.89132507,7.714477764,859.5
6112.231063,25.87923677,7.714477764,859.6
6112.949591,25.86700573,7.714477764,859.7
6113.667779,25.85478947,7.714477764,859.8
6114.385624,25.84242504,7.714477764,859.9
6115.103122,25.82990724,7.714477764,860
6115.820272,25.81740518,7.714477764,860.1
6116.53707,25.80474316,7.714477764,860.2
6117.253512,25.79191108,7.714477764,860.3
6117.969593,25.77889544,7.714477764,860.4
6118.685312,25.765897,7.714477764,860.5
6119.400665,25.7526996,7.714477764,860.6
6120.115645,25.73928712,7.714477764,860.7
6120.830253,25.72589286,7.714477764,860.8
6121.544483,25.71226932,7.714477764,860.9
6122.258328,25.69840495,7.714477764,861
6122.97178,25.68429168,7.714477764,861.1
6123.684841,25.67019821,7.714477764,861.2
6124.397504,25.65585084,7.714477764,861.3
6125.109761,25.64124586,7.714477764,861.4
6125.821612,25.62666167,7.714477764,861.5
6126.533052,25.61181618,7.714477764,861.6
6127.244071,25.59670324,7.714477764,861.7
6127.954663,25.58131318,7.714477764,861.8
6128.664828,25.56594528,7.714477764,861.9
6129.374558,25.55028669,7.714477764,862
6130.083845,25.53432057,7.714477764,862.1
6130.792689,25.5183775,7.714477764,862.2
6131.501081,25.5021098,7.714477764,862.3
6132.209012,25.48550282,7.714477764,862.4
6132.916482,25.46891982,7.714477764,862.5
6133.623481,25.4519886,7.714477764,862.6
6134.330001,25.43470674,7.714477764,862.7
6135.036031,25.41707808,7.714477764,862.8
6135.741572,25.39947473,7.714477764,862.9
6136.446614,25.38153193,7.714477764,863
6137.151149,25.363257,7.714477764,863.1
6137.855177,25.34500805,7.714477764,863.2
6138.558689,25.32643137,7.714477764,863.3
6139.261676,25.30752623,7.714477764,863.4
6139.964128,25.2882867,7.714477764,863.5
6140.666047,25.26907393,7.714477764,863.6
6141.367423,25.24951655,7.714477764,863.7
6142.068245,25.2296022,7.714477764,863.8
6142.768515,25.20971511,7.714477764,863.9
6143.468222,25.18945889,7.714477764,864
6144.167356,25.16882305,7.714477764,864.1
6144.865918,25.14821507,7.714477764,864.2
6145.563896,25.12721941,7.714477764,864.3
6146.26128,25.10583052,7.714477764,864.4
6146.958059,25.08404534,7.714477764,864.5
6147.654234,25.06228906,7.714477764,864.6
6148.349793,25.04013587,7.714477764,864.7
6149.044726,25.01758792,7.714477764,864.8
6149.739034,24.99506957,7.714477764,864.9
6150.432705,24.9721618,7.714477764,865
6151.125729,24.94887312,7.714477764,865.1
6151.818107,24.92561471,7.714477764,865.2
6152.509829,24.90198683,7.714477764,865.3
6153.200885,24.87800305,7.714477764,865.4
6153.891265,24.85367834,7.714477764,865.5
6154.58097,24.82938479,7.714477764,865.6
6155.269991,24.80476559,7.714477764,865.7
6155.95832,24.77983632,7.714477764,865.8
6156.645957,24.75493862,7.714477764,865.9
6157.332894,24.729747,7.714477764,866
6158.019124,24.70427926,7.714477764,866.1
6158.704648,24.67884337,7.714477764,866.2
6159.389458,24.65315142,7.714477764,866.3
6160.073547,24.62722588,7.714477764,866.4
6160.756918,24.60133227,7.714477764,866.5
6161.439563,24.57522853,7.714477764,866.6
6162.121478,24.54893773,7.714477764,866.7
6162.802663,24.52267871,7.714477764,866.8
6163.483115,24.496253,7.714477764,866.9
6164.162828,24.46967792,7.714477764,867
6164.841804,24.44313427,7.714477764,867.1
6165.520039,24.41645521,7.714477764,867.2
6166.197529,24.38965341,7.714477764,867.3
6166.874272,24.36274162,7.714477764,867.4
6167.550268,24.33586048,7.714477764,867.5
6168.225515,24.30888289,7.714477764,867.6
6168.90001,24.28182428,7.714477764,867.7
6169.573754,24.2547956,7.714477764,867.8
6170.246746,24.22770147,7.714477764,867.9
6170.918984,24.20055715,7.714477764,868
6171.590468,24.17344185,7.714477764,868.1
6172.261198,24.14628869,7.714477764,868.2
6172.931174,24.1191069,7.714477764,868.3
6173.600395,24.09195306,7.714477764,868.4
6174.268861,24.06477517,7.714477764,868.5
6174.936571,24.03757457,7.714477764,868.6
6175.603526,24.01040079,7.714477764,868.7
6175.744245,24.00465795,7.714477764,868.7211037
6175.858375,24,7.714477764,868.7382217
6175.858375,24,7.714477764,868.7382217
6175.862097,23.99984811,7.714477773,868.73878
6175.86954,23.99954433,7.714477804,868.7398964
6175.884425,23.99893677,7.714477875,868.7421294
6175.899311,23.99832923,7.714477953,868.7443623
6175.914196,23.99772169,7.714478033,868.7465952
6175.92908,23.99711416,7.714478123,868.7488282
6175.952064,23.99617604,7.714478282,868.7522762
6175.993734,23.99447519,7.714478646,868.7585278
6176.05412,23.99201026,7.71447935,868.7675884
6176.109602,23.98974546,7.714480185,868.7759138
6176.165078,23.98748077,7.714481202,868.7842392
6176.220549,23.98521621,7.714482402,868.7925646
6176.270086,23.98319382,7.714483631,868.8
6176.344379,23.98015544,7.714485926,868.8111532
6176.492946,23.97407915,7.714491205,868.8334595
6176.935903,23.95595852,7.714515505,868.9
6176.987723,23.95383886,7.714519295,868.907788
6177.091354,23.94959975,7.714527248,868.923364
6177.600966,23.92874886,7.714577776,869
6177.660782,23.92629647,7.714585105,869.009
6177.780401,23.92139199,7.714600323,869.027
6178.130389,23.90703969,7.714651435,869.0796865
6178.265272,23.90150738,7.714673806,869.1
6178.32502,23.89905192,7.714684357,869.109
6178.444503,23.89414132,7.71470607,869.127
6178.794347,23.87976058,7.714776878,869.1797251
6178.928821,23.87423188,7.714807016,869.2
6178.9885,23.87177866,7.71482109,869.209
6179.107847,23.86687249,7.714849904,869.227
6179.591612,23.84698101,7.714980834,869.3
6179.651224,23.84452461,7.714998734,869.309
6179.770434,23.83961213,7.715035255,869.327
6180.112417,23.82551701,7.715148228,869.3786579
6180.253646,23.81969506,7.715198487,869.4
6180.452076,23.81149792,7.715274934,869.43
6180.848797,23.79510679,7.715436694,869.49
6180.914891,23.79237554,7.715465384,869.5
6181.245151,23.77872717,7.715622958,869.55
6181.575316,23.76508096,7.715787166,869.6
6182.234699,23.73775887,7.716184508,869.7
6182.294037,23.73529534,7.716220732,869.709
6182.412701,23.73036857,7.716294117,869.727
6182.751679,23.71629219,7.716514324,869.7784396
6182.893698,23.71039358,7.716611297,869.8
6183.091216,23.70218968,7.716753684,869.83
6183.486116,23.68578499,7.717049727,869.89
6183.551906,23.68305147,7.717101264,869.9
6183.880647,23.6693607,7.717376759,869.95
6183.885842,23.66914434,7.717381116,869.9507902
6183.885842,23.66914434,7.717381116,869.9507902
6183.894578,23.66883667,7.717389377,869.9521188
6183.912049,23.66830851,7.717408242,869.9547762
6183.929519,23.66793057,7.717432077,869.9574335
6183.957264,23.66758911,7.717480525,869.9616537
6183.985009,23.66756298,7.717541919,869.9658738
6184.027683,23.66813294,7.717661672,869.9723647
6184.10956,23.67127338,7.71797726,869.9848178
6184.209404,23.67868678,7.71851462,870
6184.221307,23.67985661,7.71859103,870.0018095
6184.245113,23.68230541,7.718748608,870.0054285
6184.354181,23.69627713,7.719591774,870.0220033
6184.490338,23.71993683,7.720922514,870.0426782
6184.821302,23.80469011,7.725428542,870.0928195
6184.868798,23.81993502,7.726221621,870.1
6184.88186,23.82428482,7.726447457,870.1019738
6184.90799,23.83309644,7.726904677,870.1059214
6185.038792,23.88046532,7.72935675,870.1256595
6185.324366,24.00191856,7.735639754,870.1686009
6185.534165,24.10607001,7.741049018,870.2
6185.548261,24.11352357,7.74143751,870.2021045
6185.576463,24.12853982,7.742220582,870.2063136
6185.671302,24.18054744,7.744939137,870.2204485
6185.794069,24.25123794,7.748650839,870.2386993
6186.065537,24.42023926,7.757607975,870.2788577
6186.209236,24.51641922,7.762756145,870.3
6186.224436,24.5268721,7.763318245,870.302231
6186.254848,24.54788242,7.764448975,870.3066929
6186.316129,24.59078544,7.766763572,870.3156721
6186.316129,24.59078544,7.766763572,870.3156721
6186.410839,24.65711687,7.770334137,870.3295
6186.537922,24.74533509,7.775084055,870.3480213
6186.665456,24.83221615,7.77976972,870.3665426
6186.793433,24.91775143,7.784392226,870.3850639
6186.896955,24.98577906,7.788074448,870.4
6186.946749,25.01801048,7.789822068,870.4071652
6187.046464,25.08209142,7.793299059,870.4214955
6187.380725,25.29030727,7.804632585,870.4692731
6187.597137,25.41988126,7.811714659,870.5
6187.634568,25.44182558,7.812917067,870.5052964
6187.709493,25.4855209,7.815312632,870.5158893
6187.876068,25.58103423,7.820558534,870.5393751
6188.10023,25.70611766,7.827448681,870.5708443
6188.308877,25.8191082,7.833693099,870.6
6188.346931,25.83930921,7.834812291,870.6053018
6188.423098,25.8795333,7.837042104,870.6159054
6188.594612,25.96859878,7.841988733,870.639723
6188.825043,26.08505449,7.848476512,870.6715959
6189.031254,26.1862575,7.854133615,870.7
6189.071331,26.20555079,7.85521463,870.7055057
6189.151545,26.24396106,7.857368121,870.7165171
6189.384986,26.3534588,7.863522131,870.7484725
6189.72261,26.50601604,7.872134676,870.7944603
6189.763411,26.52399948,7.87315302,870.8
6189.824696,26.55071924,7.874668506,870.8083096
6189.947388,26.60379136,7.877681589,870.8249287
6190.22062,26.71902212,7.884244433,870.8618223
6190.504586,26.83459394,7.890856662,870.9
6190.552772,26.85373043,7.891955275,870.9064599
6190.649214,26.89179867,7.894142489,870.9193796
6190.899646,26.98852696,7.899716014,870.9528448
6191.254023,27.12034062,7.907349836,871
6191.304799,27.13869425,7.908417059,871.0067355
6191.406418,27.17519703,7.910541459,871.0202064
6191.760094,27.29875707,7.917760586,871.0669529
6192.011078,27.38324828,7.922723456,871.1
6192.189573,27.44115626,7.926144038,871.1234168
6192.547304,27.55476196,7.932876098,871.1702504
6192.775299,27.6246586,7.937040439,871.2
6192.961869,27.67984601,7.940347241,871.2242651
6193.335739,27.78804143,7.946852891,871.2727952
6193.545952,27.84680786,7.950406387,871.3
6193.696572,27.88767382,7.952889859,871.3194434
6193.998245,27.9681084,7.957792363,871.3583301
6194.120669,28,7.959743915,871.3740813
6194.120669,28,7.959743915,871.3740813
6194.120789,28.00003064,7.959743915,871.3740966
6194.120891,28.00005681,7.959743915,871.3741098
6194.120972,28.00007741,7.959743915,871.3741202
6194.120972,28.00007741,7.959743915,871.3741202
6194.120972,28.00007741,7.959743915,871.3741202
6194.121006,28.00008596,7.959743915,871.3741246
6194.121006,28.00008596,7.959743915,871.3741246
6194.12104,28.00009451,7.959743915,871.374129
6194.121108,28.00011157,7.959743915,871.3741377
6194.12123,28.00014167,7.959743915,871.3741533
6194.12148,28.00020253,7.959743915,871.3741854
6194.122023,28.0003296,7.959743915,871.3742553
6194.122566,28.00044974,7.959743915,871.3743251
6194.123109,28.00056324,7.959743915,871.374395
6194.123652,28.00067042,7.959743915,871.3744648
6194.124196,28.00077155,7.959743915,871.3745346
6194.124859,28.00088723,7.959743915,871.3746199
6194.125522,28.0009948,7.959743915,871.3747052
6194.126185,28.00109471,7.959743915,871.3747904
6194.126848,28.00118739,7.959743915,871.3748757
6194.12766,28.00129168,7.959743915,871.3749801
6194.128473,28.00138644,7.959743915,871.3750845
6194.129285,28.00147233,7.959743915,871.375189
6194.13026,28.00156459,7.959743915,871.3753143
6194.131235,28.00164595,7.959743915,871.3754396
6194.13221,28.0017173,7.959743915,871.375565
6194.133429,28.00179379,7.959743915,871.3757217
6194.134648,28.00185739,7.959743915,871.3758785
6194.136136,28.00191951,7.959743915,871.3760697
6194.137623,28.00196656,7.959743915,871.3762609
6194.139484,28.00200715,7.959743915,871.3765002
6194.141345,28.00203019,7.959743915,871.3767395
6194.143864,28.00203834,7.959743915,871.3770633
6194.146383,28.00202462,7.959743915,871.3773872
6194.150507,28.0019667,7.959743915,871.3779173
6194.155465,28.00185457,7.959743915,871.3785548
6194.160424,28.00171128,7.959743915,871.3791923
6194.165382,28.00154799,7.959743915,871.3798298
6194.170341,28.00137185,7.959743915,871.3804672
6194.175299,28.00118744,7.959743915,871.3811047
6194.180258,28.0009977,7.959743915,871.3817422
6194.186555,28.00075203,7.959743915,871.3825518
6194.192852,28.00050312,7.959743915,871.3833614
6194.199148,28.00025237,7.959743915,871.3841709
6194.207349,27.99992431,7.959743915,871.3852254
6194.21555,27.99959536,7.959743915,871.3862798
6194.225991,27.99917599,7.959743915,871.3876222
6194.236431,27.99875634,7.959743915,871.3889646
6194.250154,27.99820461,7.959743915,871.390729
6194.263877,27.99765282,7.959743915,871.3924935
6194.283504,27.99686359,7.959743915,871.3950173
6194.307192,27.99591106,7.959743915,871.3980633
6194.322253,27.99530541,7.959743915,871.4
6194.359768,27.99379746,7.959743915,871.4048244
6194.434794,27.99078166,7.959743915,871.4144732
6194.632367,27.9828393,7.959743915,871.4398875
6194.926871,27.970999,7.959743915,871.4777835
6195.099466,27.96405917,7.959743915,871.5
6195.875378,27.93284095,7.959743915,871.6
6196.650425,27.9016838,7.959743915,871.7
6197.424608,27.87059337,7.959743915,871.8
6198.197929,27.83957373,7.959743915,871.9
6198.97039,27.80857775,7.959743915,872
6199.741991,27.77765757,7.959743915,872.1
6200.512737,27.74682241,7.959743915,872.2
6201.282628,27.71608799,7.959743915,872.3
6202.051669,27.68547772,7.959743915,872.4
6202.81986,27.65489032,7.959743915,872.5
6203.587206,27.62445772,7.959743915,872.6
6204.353712,27.59421602,7.959743915,872.7
6205.119385,27.5642042,7.959743915,872.8
6205.884224,27.53421458,7.959743915,872.9
6206.648238,27.50449416,7.959743915,873
6207.411434,27.47508064,7.959743915,873.1
6208.173824,27.4460097,7.959743915,873.2
6208.935406,27.41696001,7.959743915,873.3
6209.696192,27.38828657,7.959743915,873.4
6210.456192,27.3600213,7.959743915,873.5
6211.21542,27.33219497,7.959743915,873.6
6211.973875,27.30438877,7.959743915,873.7
6212.731571,27.27705139,7.959743915,873.8
6213.488521,27.25021091,7.959743915,873.9
6214.24474,27.2238942,7.959743915,874
6215.000229,27.19759635,7.959743915,874.1
6215.755003,27.17184726,7.959743915,874.2
6216.509077,27.14666942,7.959743915,874.3
6217.262468,27.12208305,7.959743915,874.4
6218.015193,27.09810568,7.959743915,874.5
6218.767253,27.07414536,7.959743915,874.6
6219.518664,27.05080888,7.959743915,874.7
6220.269445,27.0281075,7.959743915,874.8
6221.019613,27.00604944,7.959743915,874.9
6221.769169,26.98400697,7.959743915,875
6222.51813,26.9626128,7.959743915,875.1
6223.266515,26.94186789,7.959743915,875.2
6224.014342,26.92176982,7.959743915,875.3
6224.761611,26.90168589,7.959743915,875.4
6225.50834,26.88224308,7.959743915,875.5
6226.254547,26.86343156,7.959743915,875.6
6227.000248,26.84523839,7.959743915,875.7
6227.745444,26.82705797,7.959743915,875.8
6228.490152,26.80947988,7.959743915,875.9
6229.234387,26.79248453,7.959743915,876
6229.978151,26.77550106,7.959743915,876.1
6230.721459,26.75907834,7.959743915,876.2
6231.464326,26.74319123,7.959743915,876.3
6232.206765,26.72781248,7.959743915,876.4
6232.948777,26.71244446,7.959743915,876.5
6233.690376,26.69755558,7.959743915,876.6
6234.431574,26.68311436,7.959743915,876.7
6235.172382,26.66908803,7.959743915,876.8
6235.9128,26.65507149,7.959743915,876.9
6236.65284,26.64143595,7.959743915,877
6237.392511,26.6281463,7.959743915,877.1
6238.131821,26.61516699,7.959743915,877.2
6238.870771,26.60219675,7.959743915,877.3
6239.609368,26.58950112,7.959743915,877.4
6240.347619,26.57704411,7.959743915,877.5
6241.08553,26.56479019,7.959743915,877.6
6241.823101,26.55254485,7.959743915,877.7
6242.560336,26.54046771,7.959743915,877.8
6243.29724,26.52852457,7.959743915,877.9
6244.033814,26.51668239,7.959743915,878
6244.77006,26.50484854,7.959743915,878.1
6245.505979,26.49308399,7.959743915,878.2
6246.241572,26.48135855,7.959743915,878.3
6246.97684,26.46964379,7.959743915,878.4
6247.711783,26.45793729,7.959743915,878.5
6248.4464,26.44621496,7.959743915,878.6
6249.18069,26.43445234,7.959743915,878.7
6249.914654,26.42269802,7.959743915,878.8
6250.64829,26.41088106,7.959743915,878.9
6251.381595,26.39898146,7.959743915,879
6252.114566,26.38698155,7.959743915,879.1
6252.847205,26.3749901,7.959743915,879.2
6253.579507,26.36288303,7.959743915,879.3
6254.31147,26.35064759,7.959743915,879.4
6255.043088,26.33827344,7.959743915,879.5
6255.774364,26.32590804,7.959743915,879.6
6256.505291,26.31339598,7.959743915,879.7
6257.235867,26.30073187,7.959743915,879.8
6257.966092,26.2880767,7.959743915,879.9
6258.69596,26.27526632,7.959743915,880
6259.425468,26.26230001,7.959743915,880.1
6260.154612,26.24917915,7.959743915,880.2
6260.883392,26.23606754,7.959743915,880.3
6261.611803,26.22280476,7.959743915,880.4
6262.339842,26.20939622,7.959743915,880.5
6263.067504,26.19584913,7.959743915,880.6
6263.794791,26.18231154,7.959743915,880.7
6264.521698,26.16864416,7.959743915,880.8
6265.248221,26.15485733,7.959743915,880.9
6265.974359,26.14096259,7.959743915,881
6266.700111,26.12707757,7.959743915,881.1
6267.425475,26.1130972,7.959743915,881.2
6268.150448,26.09903506,7.959743915,881.3
6268.875031,26.08498272,7.959743915,881.4
6269.599222,26.07086277,7.959743915,881.5
6270.323019,26.05668988,7.959743915,881.6
6271.046421,26.04247882,7.959743915,881.7
6271.769429,26.02827764,7.959743915,881.8
6272.492041,26.01405325,7.959743915,881.9
6273.214259,25.99982053,7.959743915,882
6273.936081,25.98559767,7.959743915,882.1
6274.657508,25.97138106,7.959743915,882.2
6275.378541,25.95718487,7.959743915,882.3
6276.09918,25.94302265,7.959743915,882.4
6276.819427,25.9288702,7.959743915,882.5
6277.539281,25.91476454,7.959743915,882.6
6278.258746,25.90071764,7.959743915,882.7
6278.977822,25.88674052,7.959743915,882.8
6279.69651,25.87277301,7.959743915,882.9
6280.414812,25.85888536,7.959743915,883
6281.132731,25.84508657,7.959743915,883.1
6281.850268,25.83129724,7.959743915,883.2
6282.567423,25.81760475,7.959743915,883.3
6283.284201,25.80401591,7.959743915,883.4
6284.000605,25.79053646,7.959743915,883.5
6284.716635,25.77706623,7.959743915,883.6
6285.432293,25.76371013,7.959743915,883.7
6286.147584,25.75047178,7.959743915,883.8
6286.862508,25.73724247,7.959743915,883.9
6287.577067,25.72413358,7.959743915,884
6288.291266,25.71114668,7.959743915,884.1
6289.005107,25.69828248,7.959743915,884.2
6289.718591,25.68542704,7.959743915,884.3
6290.431721,25.67269419,7.959743915,884.4
6291.144501,25.66008305,7.959743915,884.5
6291.856931,25.64748048,7.959743915,884.6
6292.569015,25.63499821,7.959743915,884.7
6293.280754,25.62263424,7.959743915,884.8
6293.992154,25.61038635,7.959743915,884.9
6294.703214,25.59814677,7.959743915,885
6295.413936,25.5860209,7.959743915,885.1
6296.124326,25.57400622,7.959743915,885.2
6296.834381,25.56199969,7.959743915,885.3
6297.544106,25.55010197,7.959743915,885.4
6298.253504,25.53831074,7.959743915,885.5
6298.962577,25.52662387,7.959743915,885.6
6299.671325,25.51494494,7.959743915,885.7
6300.379752,25.50336863,7.959743915,885.8
6301.08786,25.49189335,7.959743915,885.9
6301.79565,25.48042586,7.959743915,886
6302.503123,25.46905821,7.959743915,886.1
6303.210284,25.45778949,7.959743915,886.2
6303.917132,25.44652843,7.959743915,886.3
6304.62367,25.43536571,7.959743915,886.4
6305.329901,25.42430102,7.959743915,886.5
6306.035827,25.4133343,7.959743915,886.6
6306.741448,25.40237503,7.959743915,886.7
6307.446768,25.39151394,7.959743915,886.8
6308.151789,25.38075136,7.959743915,886.9
6308.856511,25.36999607,7.959743915,887
6309.560937,25.35933975,7.959743915,887.1
6310.26507,25.34878282,7.959743915,887.2
6310.968912,25.33832564,7.959743915,887.3
6311.672465,25.32787555,7.959743915,887.4
6312.375729,25.31752545,7.959743915,887.5
6313.078709,25.30727523,7.959743915,887.6
6313.781404,25.29703195,7.959743915,887.7
6314.483818,25.28688814,7.959743915,887.8
6315.185952,25.27684286,7.959743915,887.9
6315.887808,25.26680436,7.959743915,888
6316.589388,25.25686292,7.959743915,888.1
6317.290694,25.24701636,7.959743915,888.2
6317.991729,25.2372618,7.959743915,888.3
6318.692493,25.22751383,7.959743915,888.4
6319.392989,25.2178542,7.959743915,888.5
6320.093219,25.20827832,7.959743915,888.6
6320.793183,25.19870889,7.959743915,888.7
6321.492884,25.18921772,7.959743915,888.8
6322.192322,25.17979831,7.959743915,888.9
6322.8915,25.17038525,7.959743915,889
6323.590417,25.16103655,7.959743915,889.1
