s,x,y,velocity,kappa,gradient_deg
1835.748267,905.7904498,148.9224978,27.561434830607123,-0.01263854,0.6784867381614629
1836.74813,906.7170966,148.5336251,25.841509575011717,-0.012656227,0.6957058586271884
1837.747993,907.64347,148.1446747,27.851844709599117,-0.012699394,0.7144324131530639
1838.747856,908.552992,147.7283276,24.41957715265823,-0.012759201,0.7345153400431228
1839.747718,909.4290685,147.2572381,28.432801472350846,-0.012823578,0.7557855315199099
1840.747581,910.2588258,146.7101998,24.42899907206495,-0.012879452,0.7780716348129382
1841.747444,911.050723,146.1012068,27.79755101285701,-0.012915026,0.801203621933391
1842.747307,911.8208082,145.456776,28.997093287375538,-0.01292107,0.8250014444499133
1843.74717,912.5851389,144.8034397,28.96654187083124,-0.012891895,0.8492826275379339
1844.747033,913.3567476,144.1627337,25.11297754803162,-0.012825616,0.8738639270261955
1845.746896,914.1359066,143.5351169,26.2237964985108,-0.012723795,0.8985635224252453
1846.746759,914.9195235,142.9154905,24.88788713755977,-0.012590952,0.9232023666345538
1847.746622,915.7045058,142.298756,27.6959281013171,-0.012433599,0.9476054907627558
1848.746485,916.4878249,141.6799077,26.937010282486774,-0.012259357,0.9716040558933936
1849.746347,917.2684834,141.0569046,25.483107652375875,-0.012076041,0.9950349211648534
1850.74621,918.0478896,140.4312165,25.4229919636081,-0.011890626,1.0177418545959849
1851.746073,918.8275909,139.8045166,26.528786486125256,-0.011708311,1.039578005396079
1852.745936,919.6091348,139.178478,27.84360270430036,-0.011531494,1.0604111278286428
1853.745799,920.3923699,138.5530897,24.461058759486676,-0.011359487,1.0801201121584796
1854.745662,921.1688955,137.9201635,27.22407310322937,-0.011188765,1.0985908406143436
1855.745525,921.9278106,137.2690325,23.62474194309925,-0.01101435,1.1157203352606757
1856.745388,922.6582137,136.5890294,27.994362502297804,-0.010832042,1.1314175910956838
1857.745251,923.3517191,135.8719721,25.997848686987982,-0.010640026,1.1456033532271628
1858.745113,924.0152436,135.1247934,25.28221464399113,-0.010440892,1.1582078210888362
1859.744976,924.6614577,134.3601095,26.40584769130197,-0.010242347,1.1691736863398852
1860.744839,925.3030424,133.5905472,27.008067850749097,-0.01005588,1.1784548490104831
1861.744702,925.9518393,132.8279097,24.23700814991927,-0.009894297,1.1860137168411815
1862.744565,926.6100829,132.0745787,23.961763981697107,-0.009767175,1.1918218562372689
1863.744428,927.2738815,131.3269279,28.18906736288922,-0.009677102,1.195858958949383
1864.744291,927.9392446,130.5812342,24.20730220623031,-0.0096181,1.198112500316452
1865.744154,928.6021819,129.8337745,25.64553188375051,-0.0095764,1.1985757011622244
1866.744017,929.2603279,129.0822095,25.386000254840603,-0.009533742,1.1972472650701125
1867.743879,929.91665,128.3287414,27.37702690239189,-0.009471599,1.1941285006717102
1868.743742,930.5752083,127.5765029,24.8853785229847,-0.009375629,1.1892244727994217
1869.743605,931.2400628,126.8286267,26.69127860467046,-0.009238369,1.1825437199214797
1870.743468,931.9148697,126.0879454,24.474816380208637,-0.009059631,1.174094160608327
1871.743331,932.5937578,125.3502123,25.36673122842807,-0.008844643,1.1638844878910326
1872.743194,933.2611964,124.6040026,26.44192905347213,-0.008600479,1.1519236760229474
1873.743057,933.9012243,123.8375721,22.8980545942308,-0.008333829,1.1382201303928274
1874.74292,934.4981769,123.0393948,27.118237096648958,-0.008050225,1.12277905912225
1875.742783,935.0492714,122.2074355,22.85027289111047,-0.007754801,1.1056020631013388
1876.742645,935.5692845,121.3525961,22.826701112265134,-0.007453622,1.0866937774103729
1877.742508,936.074253,120.4867073,24.181163043457857,-0.007153749,1.0660626923847227
1878.742371,936.5801653,119.6215633,24.88497632381295,-0.006862302,1.043714103983305
1879.742234,937.0969322,118.7644623,24.102970083594933,-0.006584289,1.0196539197172445
1880.742097,937.6225542,117.91389,26.449996215187035,-0.006320688,0.9938888631978996
1881.74196,938.1536481,117.0673084,27.59505315413857,-0.006067655,0.9664270644046448
1882.741823,938.6868307,116.2221797,26.152874159533187,-0.005817053,0.9372827657107357
1883.741686,939.2188701,115.3760864,26.578664362887256,-0.00555853,0.9064740932194554
1884.741549,939.7483595,114.528065,27.524120599527567,-0.005282328,0.8740262636759578
1885.741411,940.2751028,113.6781167,26.273804470246066,-0.004981929,0.8399704670545411
1886.741274,940.7989258,112.8262599,27.740508684204134,-0.004655524,0.8043458019283016
1887.741137,941.3196541,111.9725131,27.98136570990687,-0.004306125,0.7672015138689613
1888.741,941.8371385,111.1168804,27.903573126283536,-0.00394011,0.728595565859838
1889.740863,942.3513032,110.2593233,28.55376933626013,-0.003564837,0.6885958460552346
1890.740726,942.8620861,109.3997956,27.5304817618322,-0.003187111,0.647280608233608
1891.740589,943.3694252,108.5382512,27.84292388347077,-0.002812641,0.6047380379711431
1892.740452,943.8733108,107.6746752,28.296408094545743,-0.002446827,0.5610666520465107
1893.740315,944.3743249,106.8094073,26.335509154158654,-0.00209649,0.516375107613298
1894.740177,944.8734215,105.9430102,26.7698490570948,-0.001770569,0.4707772666403934
1895.74004,945.3715603,105.0760498,26.834298197199015,-0.001479533,0.4243934930964539
1896.739903,945.8696995,104.2090914,26.069634957984665,-0.001233221,0.377350233409727
1897.739766,946.3684681,103.3425056,26.620999274023053,-0.001037644,0.3297770344126983
1898.739629,946.8677538,102.476226,27.458098518486356,-0.000892763,0.2818045144848471
1899.739492,947.3673432,101.6101261,26.060931106234168,-0.000791884,0.2335621869903338
1900.739355,947.8670226,100.7440796,26.015365013864688,-0.000722865,0.1851759916609387
1901.739218,948.3665879,99.87796551,27.670160497777225,-0.000671111,0.1367665652578448
1902.739081,948.8659779,99.01174778,26.048059023079677,-0.000623185,0.0884467892458893
1903.738943,949.3652448,98.1454573,26.61109680846028,-0.000569784,0.0403188364581021
1904.738806,949.8644438,97.27912679,27.273497445068735,-0.000507195,-0.0075253936612138
1905.738669,950.3636302,96.41278898,27.142239057468146,-0.000437147,-0.0550076329346021
1906.738532,950.8628485,95.54647022,26.018966677036804,-0.000364772,-0.1020638574743914
1907.738395,951.3620981,94.68017015,26.414396457637118,-0.000295993,-0.1486451872223685
1908.738258,951.8613667,93.81388138,26.335264073681394,-0.000235909,-0.1947190891262334
1909.738121,952.3606418,92.9475965,27.404516471126396,-0.000187778,-0.2402690015070315
1910.737984,952.8599112,92.0813082,26.481793311826017,-0.000152974,-0.2852956919547593
1911.737847,953.3591678,91.21501226,25.730771897386116,-0.000131636,-0.3298128551091991
1912.737709,953.8584115,90.34870883,25.82232903961386,-0.000122992,-0.3738461863433616
1913.737572,954.357643,89.48239832,25.73370001138683,-0.00012569,-0.4174348452392724
1914.737435,954.8568627,88.61608118,27.728657340210198,-0.00013811,-0.4606280137534503
1915.737298,955.3560725,87.74975855,25.774966450885895,-0.000158513,-0.5034813542708143
1916.737161,955.8552843,86.8834372,25.999251202190447,-0.000185111,-0.5460554351139375
1917.737024,956.3545152,86.01712668,27.96040805929144,-0.000216148,-0.5884128105387296
1918.736887,956.8537822,85.15083654,26.665661068211257,-0.00024991,-0.6306149369410078
1919.73675,957.3531022,84.2845763,26.43402717714725,-0.000284721,-0.672719565298379
1920.736613,957.852471,83.41834346,25.68038227870855,-0.000319021,-0.7147776238903766
1921.736476,958.351831,82.55210578,27.93199396750892,-0.000351515,-0.7568308834326806
1922.736338,958.8511169,81.68582645,26.59868242237315,-0.000381344,-0.7989060479861875
1923.736201,959.3502633,80.8194687,26.075282376938368,-0.000408278,-0.8410168211348419
1924.736064,959.8492136,79.95300082,27.168883053702555,-0.000432796,-0.8831626002119971
1925.735927,960.3480737,79.08648227,28.022529543529796,-0.000455993,-0.9253224776658876
1926.73579,960.8470889,78.22005114,26.72055549996119,-0.000479383,-0.9674570839649168
1927.735653,961.3465093,77.35384811,25.845519812643047,-0.000504636,-1.0095068188811165
1928.735516,961.846585,76.48801386,25.481253067039045,-0.000533254,-1.0513927747186833
1929.735379,962.347367,75.62257668,26.502718353566298,-0.000566345,-1.0930175702847802
1930.735242,962.8479748,74.75703873,25.444370363334922,-0.000604491,-1.1342659658489218
1931.735104,963.3472554,73.89074837,26.18194919501806,-0.000647715,-1.175004876860221
1932.734967,963.8440559,73.02305394,28.0287533530737,-0.000695542,-1.2150886505215486
1933.73483,964.3372346,72.15331012,25.54592609792123,-0.000747149,-1.254361998360535
1934.734693,964.8264837,71.28134304,26.410342955474473,-0.000801499,-1.2926593848688863
1935.734556,965.3128894,70.40776702,25.558457440932767,-0.000857433,-1.3298118050912586
1936.734419,965.7976709,69.53327136,27.50090065194783,-0.000913764,-1.3656485273050392
1937.734282,966.2820469,68.65854536,25.516237221556892,-0.000969344,-1.3999996926125815
1938.734145,966.7671556,67.78423267,27.2160024932774,-0.00102311,-1.4327006956075607
1939.734008,967.2531905,66.91044398,27.921269437230404,-0.001074129,-1.4635963348828758
1940.73387,967.7397337,66.036945,25.883499510425313,-0.001121627,-1.4925416577290576
1941.733733,968.2263568,65.1634956,26.034813167892445,-0.001164994,-1.5194093946225422
1942.733596,968.7126317,64.2898557,25.15256261286557,-0.001203761,-1.5440935105402025
1943.733459,969.1983201,63.41589044,27.095570683635334,-0.001237593,-1.566497946082032
1944.733322,969.6838186,62.54181703,25.328011064492394,-0.001266301,-1.586555537628921
1945.733185,970.1696567,61.66792619,26.27323697493435,-0.00128988,-1.6042340896068077
1946.733048,970.6563636,60.79450866,26.756881232320154,-0.001308571,-1.6195230563477427
1947.732911,971.1444347,59.92183654,25.29009576862941,-0.001322838,-1.632437300840683
1948.732774,971.6333872,59.049647,26.01465644471509,-0.001333258,-1.6430190304044574
1949.732636,972.1216376,58.17707527,25.34275453394464,-0.001340354,-1.651335175408716
1950.732499,972.6075441,57.30322452,27.126753854835293,-0.001344279,-1.6574797853721888
1951.732362,973.0894644,56.42719791,25.140769842142383,-0.001344589,-1.661572444529066
1952.732225,973.5659734,55.54821839,26.912498594715387,-0.001340384,-1.6637527959867076
1953.732088,974.0372644,54.66640293,27.30828816268457,-0.001330715,-1.6641817915470485
1954.731951,974.5042623,53.78227271,25.886045367695626,-0.001315234,-1.6630384098243174
1955.731814,974.9678957,52.89635087,25.712891526318042,-0.001295025,-1.660516373745616
1956.731677,975.429093,52.00916051,24.998235230888888,-0.00127295,-1.6568207873033551
1957.73154,975.888667,51.12115337,26.493654579860884,-0.001253448,-1.6521662001574555
1958.731402,976.347096,50.23257446,24.897331591891096,-0.001241961,-1.6467692022600673
1959.731265,976.8047976,49.34363156,26.416334927059843,-0.00124408,-1.6408489474699195
1960.731128,977.2621897,48.45453244,25.34583438565418,-0.001264529,-1.6346185445270218
1961.730991,977.7196807,47.56548029,25.138418627309598,-0.001306325,-1.6282899649986604
1962.730854,978.177431,46.67655524,24.75331758536999,-0.001370313,-1.622074438538954
1963.730717,978.6353304,45.78770339,27.10398078337867,-0.001454715,-1.6161651269563868
1964.73058,979.0932552,44.89886408,25.359823845270732,-0.001554754,-1.6107410130168822
1965.730443,979.5510817,44.00997666,24.842335842511496,-0.001663507,-1.605965691168734
1966.730306,980.0086914,43.12098232,27.1551868597603,-0.001773377,-1.6019849429709965
1967.730168,980.4659978,42.23183364,25.62524578808879,-0.001878479,-1.5989221534970683
1968.730031,980.9229268,41.34248755,26.175019149507,-0.001977857,-1.5968811445553586
1969.729894,981.3794042,40.45290099,26.355513424150885,-0.002077067,-1.5959452036649435
1970.729757,981.8353499,39.56302821,27.096522459841918,-0.002187852,-1.5961731478692067
1971.72962,982.29051,38.67274547,24.72826666583527,-0.002325878,-1.5976015638449828
1972.729483,982.744434,37.78184091,27.64995517631054,-0.002506739,-1.6002439757432765
1973.729346,983.1966612,36.89009796,26.854170522984337,-0.002742085,-1.6040915325329907
1974.729209,983.6467309,35.99730011,28.36911164672708,-0.003036731,-1.6091134559721971
1975.729072,984.0946755,35.10346639,25.35788949694177,-0.003388135,-1.6152522026239058
1976.728934,984.5421273,34.20938023,28.81660226062746,-0.003787895,-1.6224336010388858
1977.728797,984.9910431,33.31597979,29.001556009990505,-0.004224883,-1.630574510050595
1978.72866,985.4433792,32.42420326,25.532024449695726,-0.00468903,-1.6395711852204709
1979.728523,985.9009367,31.53491473,26.257317166406047,-0.005173416,-1.6493036317058247
1980.728386,986.3615504,30.64708966,28.931199980674414,-0.005675363,-1.6596408965725291
1981.728249,986.8188604,29.7577059,27.969874812206374,-0.006195822,-1.6704422605755158
1982.728112,987.2663052,28.86364546,26.97331850623165,-0.006737369,-1.681560343611178
1983.727975,987.6973247,27.96179078,26.131296985277082,-0.007302517,-1.692842692125193
1984.727838,988.107603,27.05014645,26.301583887299117,-0.007891566,-1.7041349618559531
1985.727701,988.49989,26.13024917,28.142653417031323,-0.008500907,-1.7152842441601803
1986.727563,988.8783222,25.20432885,25.827001329150463,-0.00912288,-1.726137744426082
1987.727426,989.2470361,24.27461544,26.4926070660324,-0.009746709,-1.736548952488306
1988.727289,989.6102526,23.34329706,26.608177007740156,-0.010360792,-1.7463805173594324
1989.727152,989.972972,22.41217622,27.998463049384927,-0.010955858,-1.7555015818198516
1990.727015,990.3406155,21.48284711,24.94425553304211,-0.01152718,-1.763792414960393
1991.726878,990.7186084,20.55690189,25.356002493043405,-0.012075007,-1.771146077214751
1992.726741,991.1123505,19.6359249,25.715084101734686,-0.012602991,-1.7774684814380977
1993.726604,991.5196848,18.71919262,27.212124979074026,-0.013115091,-1.782679702483527
1994.726467,991.9204023,17.8004681,24.000625350473086,-0.013612618,-1.7867152390699983
1995.726329,992.2916551,16.87270847,24.434143014649973,-0.014092739,-1.7895203572856946
1996.726192,992.6105997,15.92887223,25.931760816692247,-0.014549352,-1.7910543179498302
1997.726055,992.8638945,14.96487467,25.95668710749024,-0.014975749,-1.7912977209802678
1998.725918,993.067835,13.98585368,24.976986460073196,-0.0153676,-1.790242140106574
1999.725781,993.2444793,12.99874027,25.012613723233848,-0.015725058,-1.78788524728579
2000.725644,993.4158814,12.01046425,25.84171883741249,-0.016052575,-1.7842336038447526
2001.725507,993.597457,11.02592822,23.798967174585734,-0.016357064,-1.7793010576690458
2002.72537,993.7843626,10.04384816,23.769153172234663,-0.016645389,-1.7731061465851932
2003.725233,993.9679044,9.061764124,25.8157859769241,-0.016921885,-1.765670150269425
2004.725095,994.1393881,8.07721616,25.640771325901976,-0.017187373,-1.7570116124126895
2005.724958,994.2904571,7.08808827,25.17315378360738,-0.017439393,-1.7471486060952657
2006.724821,994.4151044,6.094659657,25.659626406144987,-0.01767334,-1.736090769352042
2007.724684,994.5083224,5.098228167,26.201013355677397,-0.017884128,-1.7238380088580971
2008.724547,994.5651071,4.100095383,26.51812340760113,-0.018067091,-1.7103908795287253
2009.72441,994.5822977,3.101427812,27.09044083729718,-0.018218385,-1.695738973983247
2010.724273,994.5704695,2.102385357,26.02417974155223,-0.018334814,-1.6798554621849826
2011.724136,994.546399,1.102673497,27.97474412138779,-0.018413571,-1.6626978958411849
2012.723999,994.5268927,0.101995497,25.830866357090017,-0.018452602,-1.644216462225501
2013.723861,994.5278324,-0.899898923,27.358557853822532,-0.018450969,-1.624350675316123
2014.723724,994.5454687,-1.902273959,25.298402212309387,-0.018409433,-1.6030263861474032
2015.723587,994.557292,-2.903451464,28.545481946090838,-0.018331381,-1.5801580139101008
2016.72345,994.5400421,-3.901715585,26.6992165118553,-0.018222708,-1.5556472882426302
2017.723313,994.4707564,-4.89537756,28.651078063825498,-0.018091043,-1.5293900315105269
2018.723176,994.3436755,-5.884314388,27.429835759023828,-0.017944389,-1.501277075209683
2019.723039,994.1793352,-6.870796327,26.311443801857244,-0.017788789,-1.4711947842103068
2020.722902,994.0004905,-7.857295624,28.66225271433811,-0.017626726,-1.439028307139362
2021.722765,993.8297535,-8.846259937,25.19894281933942,-0.01745667,-1.4046650563740763
2022.722627,993.6748339,-9.837570506,28.039349795494424,-0.017273652,-1.3679945825498945
2023.72249,993.5156943,-10.82633022,24.783527546597405,-0.017070951,-1.32891351357111
2024.722353,993.3292702,-11.80712067,28.311995701958047,-0.016842159,-1.2873272969369105
2025.722216,993.092576,-12.77454275,25.63136403633928,-0.016583158,-1.2431505287865472
2026.722079,992.7955617,-13.72636716,25.521729490972074,-0.016292907,-1.196309842586702
2027.721942,992.4553777,-14.66702993,24.920628773479436,-0.015973327,-1.1467440816520496
2028.721805,992.0926105,-15.60180905,26.95687225539175,-0.015628232,-1.0944053365257038
2029.721668,991.7278281,-16.53597746,25.261035805074407,-0.015261417,-1.0392597049370098
2030.721531,991.374238,-17.47279072,25.73554344842495,-0.014875482,-0.981286451224768
2031.721393,991.026488,-18.41041756,26.6709008803387,-0.014470785,-0.9204747133518896
2032.721256,990.6763461,-19.34623736,28.24476239556351,-0.014045228,-0.8568285141976171
2033.721119,990.3155803,-20.27762954,26.634255120779507,-0.01359512,-0.7903636032128158
2034.720982,989.9369043,-21.20226129,27.26251961299265,-0.0131163,-0.7211005326590693
2035.720845,989.540133,-22.11996095,28.212003932200766,-0.012606106,-0.6490668735235403
2036.720708,989.1283086,-23.03153896,25.201305296539477,-0.012065449,-0.5742955845523912
2037.720571,988.7044894,-23.93781071,27.065216206475135,-0.011499707,-0.4968205424499345
2038.720434,988.2716905,-24.83958777,24.59903150391688,-0.010918404,-0.4166760579122019
2039.720297,987.8319102,-25.73759226,27.905593306837194,-0.010333161,-0.3338956502618542
2040.720159,987.3861156,-26.63245552,26.287095231963356,-0.009754346,-0.2485089627450432
2041.720022,986.9352278,-27.52480491,25.211751309670664,-0.009188327,-0.1605411655376995
2042.719885,986.4801668,-28.4152669,25.474570893850697,-0.008636389,-0.0700121652665161
2043.719748,986.0207608,-29.30376812,27.19082998780024,-0.008095894,0.0230629942603828
2044.719611,985.5537674,-30.18826633,24.45236826593728,-0.007563452,0.118674739110213
2045.719474,985.0754077,-31.0663756,24.845894757820385,-0.007038195,0.2168179553014141
2046.719337,984.5819032,-31.93571002,27.188441782940554,-0.006523706,0.3174906332185839
2047.7192,984.0703021,-32.79438592,26.29971436661398,-0.006027276,0.4206861263787023
2048.719063,983.5435973,-33.64413057,25.2850090341058,-0.00555685,0.5263998342541595
2049.718925,983.0073827,-34.48825093,26.824391301650316,-0.005117537,0.634629468787637
2050.718788,982.4672629,-35.3300606,24.46139370380803,-0.004709008,0.745363467183564
2051.718651,981.9287713,-36.1728312,25.927663268377554,-0.004325536,0.8585794243253801
2052.718514,981.3946536,-37.01818988,26.562466282421934,-0.003958352,0.9742402324534578
2053.718377,980.8640218,-37.86562037,27.688551072765048,-0.003599068,1.0922931029167318
2054.71824,980.3357439,-38.71446243,24.721078709564807,-0.003242975,1.2126656425267983
2055.718103,979.8086877,-39.56405581,24.801747026480218,-0.002890317,1.3352615554388587
2056.717966,979.2818244,-40.41379952,25.85874550676933,-0.002545669,1.4599587083134369
2057.717829,978.7548619,-41.26351527,25.62521003088405,-0.002215635,1.586606491626836
2058.717692,978.2278278,-42.11320836,26.331713149037892,-0.001906,1.7150243074361735
2059.717554,977.7007514,-42.96288485,25.347770590114852,-0.001620247,1.8449938717088157
2060.717417,977.1736615,-43.81255079,27.519880252037883,-0.001359127,1.9762672978362752
2061.71728,976.6465769,-44.66221035,25.186584880707642,-0.001121398,2.108573151517144
2062.717143,976.1194949,-45.51186377,25.723388506130604,-0.000905288,2.2416052935342234
2063.717006,975.5924098,-46.36151074,27.40774118112093,-0.000709347,2.3750292724847064
2064.716869,975.065316,-47.211151,24.7166337786387,-0.000533016,2.508477929125318
2065.716732,974.5382081,-48.06078425,23.815909792538623,-0.000376912,2.6415673346013038
2066.716595,974.0110848,-48.91041044,26.26440298980778,-0.000242471,2.773902811127864
2067.716458,973.4839473,-49.76002961,24.776664421325748,-0.000131484,2.905068104965441
2068.71632,972.9567973,-50.60964186,24.48417115080202,-4.55e-05,3.034630226139136
2069.716183,972.4296362,-51.45924723,23.961770906754488,1.49e-05,3.1621539852369294
2070.716046,971.9024657,-52.30884615,26.880964594382466,5.09e-05,3.287206102731891
2071.715909,971.3752884,-53.15844026,24.000228279969047,6.59e-05,3.4093531408973314
2072.715772,970.8481073,-54.00803156,25.76668467710229,6.45e-05,3.528173096584934
2073.715635,970.320925,-54.85762202,26.97648330634888,5.3e-05,3.6432573310910863
2074.715498,969.7937443,-55.70721359,26.627735237947512,3.7e-05,3.754216364728866
2075.715361,969.2665662,-56.55680694,25.066235066044435,2.14e-05,3.860684279371051
2076.715224,968.7393892,-57.40640108,27.025673261601323,9.18e-06,3.962322444436778
2077.715086,968.2122116,-58.25599492,25.59887891337519,1.44e-06,4.058815328832585
2078.714949,967.6850317,-59.10558737,24.19238604068247,-2.33e-06,4.149883026087108
2079.714812,967.1578482,-59.95517757,24.36457183388917,-3.38e-06,4.235282062479072
2080.714675,966.6306628,-60.80476649,24.452970538940704,-3.04e-06,4.3147978286265385
2081.714538,966.1034782,-61.65435592,24.235305888944,-2.32e-06,4.388252724056212
2082.714401,965.5762973,-62.50394762,23.407735008759705,-1.72e-06,4.45550435610365
2083.714264,965.049123,-63.35354339,26.11648194573811,-1.33e-06,4.516445331169076
2084.714127,964.5219566,-64.20314415,23.80052783597133,-1.12e-06,4.571001403965388
2085.71399,963.9947966,-65.05274883,26.09546247618226,-9.95e-07,4.61913599345686
2086.713852,963.4676408,-65.9023561,27.10342093583791,-9.08e-07,4.660838278983108
2087.713715,962.940487,-66.75196465,24.511091980277254,-8.41e-07,4.696129591072121
2088.713578,962.4133331,-67.60157316,26.43194589328203,-7.95e-07,4.725063376105897
2089.713441,961.8861779,-68.45118083,25.850464579831716,-7.72e-07,4.747712412957662
2090.713304,961.3590206,-69.3007872,25.297946579418085,-7.74e-07,4.764176142461038
2091.713167,960.8318606,-70.15039186,23.173152243497018,-7.98e-07,4.774576367847944
2092.71303,960.304697,-70.99999437,27.029906719462083,-8.4e-07,4.779055429028565
2093.712893,959.7775296,-71.84959446,25.722300735062717,-8.92e-07,4.777773995744294
2094.712756,959.250359,-72.69919255,24.085041737649814,-9.47e-07,4.770912052406351
2095.712618,958.7231861,-73.54878922,26.969329059354536,-9.98e-07,4.758658067844577
2096.712481,958.1960118,-74.39838507,22.999398611191463,-1.04e-06,4.741213659731279
2097.712344,957.6688371,-75.24798066,22.980923597281258,-1.06e-06,4.718805786193392
2098.712207,957.141662,-76.09757595,24.668359626138358,-1.07e-06,4.691671476928021
2099.71207,956.6144848,-76.94717,22.943982757558153,-1.06e-06,4.660053176577829
2100.711933,956.087304,-77.7967618,22.925516244422305,-1.05e-06,4.624204498098349
2101.711796,955.560118,-78.64635036,26.808398392991638,-1.02e-06,4.584388197653211
2102.711659,955.0329255,-79.49593486,23.803875648106242,-1e-06,4.540875347407465
2103.711522,954.5057273,-80.34551583,25.71914354836447,-9.84e-07,4.493947290291435
2104.711384,953.9785253,-81.19509446,26.007481150742077,-9.72e-07,4.443885072676637
2105.711247,953.4513215,-82.04467197,23.346374356951404,-9.59e-07,4.390979916615597
2106.71111,952.9241178,-82.89424955,24.02369138008581,-9.26e-07,4.335531532061985
2107.710973,952.3969156,-83.7438281,26.15505261828186,-8.51e-07,4.2778369438282855
2108.710836,951.8697153,-84.59340774,25.65223738866503,-7.1e-07,4.218196673342884
2109.710699,951.3425167,-85.4429885,23.995079766256623,-4.95e-07,4.156911920831069
2110.710562,950.8153199,-86.29257038,25.383916316043585,-2.37e-07,4.094282859481402
2111.710425,950.288125,-87.14215338,26.998350810335992,-6.15e-09,4.0306005652991646
2112.710288,949.7609313,-87.99173721,24.377960300786274,9.86e-08,3.966156258178882
2113.71015,949.2337382,-88.84132133,25.522376733520673,-1.03e-08,3.901235689835084
2114.710013,948.7065446,-89.69090521,24.070924740001924,-3.39e-07,3.836119010183343
2115.709876,948.1793498,-90.54048829,24.726218740400263,-7.31e-07,3.7710794312853504
2116.709739,947.6521533,-91.39007035,24.481433394268773,-8.81e-07,3.706373133147984
2117.709602,947.124957,-92.23965249,23.85331798819501,-4.24e-07,3.642245391472091
2118.709465,946.5977632,-93.08923622,24.45225663835405,9.15e-07,3.578927825599867
2119.709328,946.0705744,-93.93882307,26.169091872073817,3.09e-06,3.516637638730233
2120.709191,945.5433931,-94.78841449,25.304288696433016,5.55e-06,3.455575214400403
2121.709054,945.0162191,-95.63801049,26.29109783577774,7.22e-06,3.3959256484680296
2122.708916,944.489049,-96.48760885,26.529745693643473,6.62e-06,3.3378532346958827
2123.708779,943.9618787,-97.33720715,26.88466744803808,2.06e-06,3.2815085316299304
2124.708642,943.4347044,-98.18680301,26.571893559722163,-8.01e-06,3.227026366564849
2125.708505,942.9075223,-99.03639417,25.42031240894999,-2.47e-05,3.1745191293729715
2126.708368,942.3803311,-99.88597962,27.962302359367037,-4.87e-05,3.124083383127599
2127.708231,941.8531302,-100.735559,26.55494591815093,-7.98e-05,3.075794480980752
2128.708094,941.3259193,-101.5851321,26.169837706372448,-0.000117658,3.029713171359147
2129.707957,940.798698,-102.4346984,27.641835984008218,-0.000161379,2.9858920337881885
2130.70782,940.2714713,-103.2842612,26.22242437734987,-0.00020998,2.9443652047612163
2131.707683,939.7442587,-104.1338328,26.049821363495308,-0.000262416,2.905148190745628
2132.707545,939.2170822,-104.9834271,25.292000439400944,-0.000317658,2.868236021595142
2133.707408,938.6899635,-105.833058,27.173717486068018,-0.000374722,2.833617853484566
2134.707271,938.1629216,-106.6827375,26.187595068220663,-0.000432669,2.8012749242669592
2135.707134,937.6359144,-107.532439,26.225282467416406,-0.000490619,2.771165996047698
2136.706997,937.108845,-108.3821013,26.996952577989784,-0.000547764,2.743238484297597
2137.70686,936.5816144,-109.2316617,25.434462991810914,-0.00060338,2.7174275510225803
2138.706723,936.0541233,-110.0810575,26.320790406433797,-0.000656832,2.6936550906804797
2139.706586,935.5263385,-110.9302676,25.219421507614978,-0.000707563,2.6718312982936263
2140.706449,934.9985501,-111.7794753,27.367294410515182,-0.000755067,2.651854647812109
2141.706311,934.4711482,-112.628927,26.34046652384381,-0.000798863,2.6336070333613595
2142.706174,933.9445229,-113.4788691,26.91958420098559,-0.000838433,2.616960703114447
2143.706037,933.4190535,-114.3295413,26.1582056228991,-0.000873196,2.6017775977487814
2144.7059,932.8944474,-115.1807586,26.200880246847685,-0.00090251,2.5879029469345927
2145.705763,932.3693464,-116.0316635,26.212259662764005,-0.000925715,2.575170251286506
2146.705626,931.8422981,-116.8813387,25.64777655829714,-0.000942202,2.5634009941036067
2147.705489,931.3118502,-117.7288669,26.10548824349678,-0.000951499,2.5524045943891847
2148.705352,930.7766736,-118.5734082,25.041233466943467,-0.000953349,2.541978439835637
2149.705215,930.2368524,-119.4150101,26.1644625719262,-0.000947766,2.5319107317775336
2150.705077,929.6933732,-120.2542865,26.581795183910316,-0.000935053,2.521977398853848
2151.70494,929.1472374,-121.0918605,25.996445791606913,-0.000915861,2.511948871614916
2152.704803,928.5994459,-121.9283552,26.173206049452027,-0.000891159,2.5015908504756523
2153.704666,928.0508623,-122.76431,27.41424758378489,-0.000862081,2.4906605331235547
2154.704529,927.5017915,-123.5999255,26.014128435825835,-0.000829678,2.4789163762993347
2155.704392,926.9523972,-124.4353169,26.325095725989783,-0.0007945,2.466117705935189
2156.704255,926.4028432,-125.270599,25.910333353541652,-0.000755842,2.4520254920018503
2157.704118,925.8532917,-126.1058857,24.766988688567814,-0.000711767,2.436406698768622
2158.703981,925.3038318,-126.9412391,25.984255907616674,-0.000659941,2.4190373285510054
2159.703843,924.7544499,-127.7766477,25.104300166503705,-0.000599192,2.399700843954096
2160.703706,924.2051242,-128.6120947,26.244438925677812,-0.000532002,2.3781975279588585
2161.703569,923.6558332,-129.447563,25.834557957144117,-0.000465882,2.354345961977352
2162.703432,923.1065537,-130.2830353,26.315194914933574,-0.000413066,2.3279789489935
2163.703295,922.5572499,-131.1184896,25.5323599896545,-0.00038876,2.298951527053121
