s,velocity,energy
10281.01985,29.00095151,12.54950434
10281.02068,29.00100489,12.54950434
10281.02175,29.00106623,12.54950434
10281.02282,29.00112023,12.54950434
10281.02388,29.00116751,12.54950434
10281.02523,29.00121839,12.54950434
10281.02657,29.00126056,12.54950434
10281.02824,29.00130207,12.54950434
10281.0299,29.0013332,12.54950434
10281.03203,29.00136005,12.54950434
10281.03415,29.00137449,12.54950434
10281.03716,29.00137773,12.54950434
10281.04093,29.00135933,12.54950434
10281.04623,29.0013031,12.54950434
10281.05153,29.00122225,12.54950434
10281.05682,29.00112557,12.54950434
10281.06212,29.00101869,12.54950434
10281.06742,29.00090524,12.54950434
10281.07272,29.00078756,12.54950434
10281.07921,29.00063991,12.54950434
10281.08569,29.00048982,12.54950434
10281.09353,29.00030665,12.54950434
10281.10137,29.00012237,12.54950434
10281.111,28.99989502,12.54950434
10281.12064,28.99966726,12.54950434
10281.13307,28.99937328,12.54950434
10281.1455,28.99907919,12.54950434
10281.16261,28.99867424,12.54950434
10281.17166,28.99846008,12.54950434
10281.18658,28.99811238,12.54950434
10281.21643,28.99741687,12.54950434
10281.26337,28.99632274,12.54950434
10281.34211,28.99448779,12.54950434
10281.42084,28.99265296,12.54950434
10281.61068,28.98822871,12.54950434
10281.97691,28.97969408,12.54950434
10282.78139,28.96123061,12.54950434
10283.58535,28.94278252,12.54950434
10284.38882,28.92462013,12.54950434
10285.19178,28.90672196,12.54950434
10285.99425,28.88906535,12.54950434
10286.79624,28.87162606,12.54950434
10287.59775,28.85420052,12.54950434
10288.39878,28.83696601,12.54950434
10289.19933,28.81989415,12.54950434
10289.99941,28.80295566,12.54950434
10290.79903,28.78612255,12.54950434
10291.59817,28.76930235,12.54950434
10292.39686,28.75256352,12.54950434
10293.19507,28.73588848,12.54950434
10293.99283,28.7192677,12.54950434
10294.79013,28.70269977,12.54950434
10295.58697,28.68614459,12.54950434
10296.38335,28.66964747,12.54950434
10297.17927,28.65321806,12.54950434
10297.97474,28.63686816,12.54950434
10298.76975,28.6206099,12.54950434
10299.56432,28.60436419,12.54950434
10300.35844,28.58822191,12.54950434
10301.15211,28.57219449,12.54950434
10301.94534,28.55629358,12.54950434
10302.73813,28.54053166,12.54950434
10303.53049,28.5247819,12.54950434
10304.32241,28.50918463,12.54950434
10305.1139,28.49375414,12.54950434
10305.90497,28.47850544,12.54950434
10306.69562,28.46345386,12.54950434
10307.48586,28.4484139,12.54950434
10308.27568,28.4335865,12.54950434
10309.0651,28.41898682,12.54950434
10309.85411,28.40462981,12.54950434
10310.64274,28.39053004,12.54950434
10311.43097,28.37644112,12.54950434
10312.21882,28.36262368,12.54950434
10313.0063,28.34909118,12.54950434
10313.79341,28.33585652,12.54950434
10314.58015,28.32263199,12.54950434
10315.36653,28.3097175,12.54950434
10316.15256,28.29712406,12.54950434
10316.93825,28.28486175,12.54950434
10317.72361,28.27293947,12.54950434
10318.50864,28.26102624,12.54950434
10319.29334,28.24946078,12.54950434
10320.07774,28.23824922,12.54950434
10320.86183,28.22739634,12.54950434
10321.64564,28.21690541,12.54950434
10322.42915,28.20642236,12.54950434
10323.21238,28.19630313,12.54950434
10323.99534,28.18654774,12.54950434
10324.77804,28.17715472,12.54950434
10325.56048,28.1677687,12.54950434
10326.34266,28.15874213,12.54950434
10327.12461,28.15007024,12.54950434
10327.90632,28.14174683,12.54950434
10328.68782,28.13376418,12.54950434
10329.46909,28.1257874,12.54950434
10330.25015,28.11814232,12.54950434
10331.031,28.11081815,12.54950434
10331.81167,28.1038029,12.54950434
10332.59214,28.09708315,12.54950434
10333.37243,28.09036832,12.54950434
10334.15254,28.08393456,12.54950434
10334.93248,28.07776613,12.54950434
10335.71225,28.07184659,12.54950434
10336.49186,28.06593137,12.54950434
10337.27131,28.06024832,12.54950434
10338.05061,28.05478041,12.54950434
10338.82976,28.04951084,12.54950434
10339.60877,28.04442326,12.54950434
10340.38764,28.03933941,12.54950434
10341.16638,28.03442158,12.54950434
10341.94498,28.02965413,12.54950434
10342.72345,28.02502177,12.54950434
10343.5018,28.02039282,12.54950434
10344.28002,28.01588398,12.54950434
10345.05811,28.01148031,12.54950434
10345.83609,28.00716698,12.54950434
10346.61395,28.00292938,12.54950434
10347.39169,27.99869492,12.54950434
10348.16932,27.99452176,12.54950434
10348.94683,27.99039563,12.54950434
10349.72422,27.9863024,12.54950434
10350.50151,27.98221223,12.54950434
10351.27868,27.97814113,12.54950434
10352.05574,27.97407536,12.54950434
10352.83268,27.97000129,12.54950434
10353.60951,27.96590533,12.54950434
10354.38623,27.96181246,12.54950434
10355.16283,27.95768412,12.54950434
10355.93932,27.95350674,12.54950434
10356.71569,27.94926666,12.54950434
10357.49194,27.9450298,12.54950434
10358.26807,27.94071651,12.54950434
10359.04408,27.93631306,12.54950434
10359.81996,27.93180561,12.54950434
10360.59571,27.92718029,12.54950434
10361.37134,27.9225585,12.54950434
10362.14684,27.91780492,12.54950434
10362.92219,27.91290581,12.54950434
10363.69741,27.90784749,12.54950434
10364.47249,27.90279302,12.54950434
10365.24742,27.89756575,12.54950434
10366.0222,27.89215254,12.54950434
10366.79683,27.88654053,12.54950434
10367.57129,27.88071737,12.54950434
10368.3456,27.87489865,12.54950434
10369.11973,27.86885695,12.54950434
10369.89369,27.86258134,12.54950434
10370.66747,27.85606168,12.54950434
10371.44107,27.84954699,12.54950434
10372.21448,27.84277895,12.54950434
10372.9877,27.83574966,12.54950434
10373.76071,27.82845219,12.54950434
10374.53352,27.82116028,12.54950434
10375.30612,27.81359459,12.54950434
10376.0785,27.80575116,12.54950434
10376.85066,27.79762725,12.54950434
10377.62258,27.78922171,12.54950434
10378.39427,27.78082251,12.54950434
10379.16572,27.77214178,12.54950434
10379.93692,27.76318132,12.54950434
10380.70786,27.75394431,12.54950434
10381.47855,27.74471426,12.54950434
10382.24897,27.73521201,12.54950434
10383.01912,27.72544367,12.54950434
10383.78899,27.71541653,12.54950434
10384.55858,27.70513786,12.54950434
10385.32788,27.69486688,12.54950434
10386.09689,27.68435372,12.54950434
10386.8656,27.67360999,12.54950434
10387.63401,27.66264775,12.54950434
10388.40211,27.65169369,12.54950434
10389.16991,27.64053346,12.54950434
10389.93738,27.62917979,12.54950434
10390.70454,27.61764531,12.54950434
10391.47138,27.6061194,12.54950434
10392.23789,27.59442504,12.54950434
10393.00407,27.58257436,12.54950434
10393.76992,27.57057882,12.54950434
10394.53544,27.55859214,12.54950434
10395.30062,27.54647119,12.54950434
10396.06546,27.53422568,12.54950434
10396.82995,27.52186411,12.54950434
10397.5941,27.50939364,12.54950434
10398.35791,27.49693235,12.54950434
10399.12136,27.48436777,12.54950434
10399.88446,27.471704,12.54950434
10400.64721,27.45894338,12.54950434
10401.40961,27.44619214,12.54950434
10402.17164,27.43334456,12.54950434
10402.93332,27.42039941,12.54950434
10403.69464,27.40735353,12.54950434
10404.45559,27.39431721,12.54950434
10405.21618,27.38117508,12.54950434
10405.9764,27.36792028,12.54950434
10406.73625,27.35454406,12.54950434
10407.49572,27.34117764,12.54950434
10408.25483,27.32767919,12.54950434
10409.01355,27.31403649,12.54950434
10409.77189,27.30023562,12.54950434
10410.52984,27.28626111,12.54950434
10411.2874,27.27229684,12.54950434
10412.04458,27.25814196,12.54950434
10412.80135,27.24377835,12.54950434
10413.55771,27.22918668,12.54950434
10414.31367,27.2146057,12.54950434
10415.06922,27.1997762,12.54950434
10415.82435,27.1846771,12.54950434
10416.57906,27.16928653,12.54950434
10417.33333,27.15390723,12.54950434
10418.08717,27.138214,12.54950434
10418.84056,27.12218433,12.54950434
10419.5935,27.10579557,12.54950434
10420.34599,27.0894188,12.54950434
10421.09801,27.07266023,12.54950434
10421.84955,27.05549785,12.54950434
10422.6006,27.03791012,12.54950434
10423.35116,27.02033523,12.54950434
10424.10123,27.00231409,12.54950434
10424.85078,26.98382726,12.54950434
10425.5998,26.96485647,12.54950434
10426.3483,26.94589951,12.54950434
10427.09626,26.92644164,12.54950434
10427.84366,26.90646813,12.54950434
10428.59049,26.88596611,12.54950434
10429.33676,26.86547899,12.54950434
10430.08243,26.84445243,12.54950434
10430.82751,26.82287848,12.54950434
10431.57198,26.80075158,12.54950434
10432.31583,26.77864071,12.54950434
10433.05905,26.75597395,12.54950434
10433.80163,26.73275186,12.54950434
10434.54354,26.70897786,12.54950434
10435.2848,26.68522101,12.54950434
10436.02538,26.66091859,12.54950434
10436.76527,26.63608054,12.54950434
10437.50446,26.61071971,12.54950434
10438.24294,26.58537707,12.54950434
10438.98071,26.55952724,12.54950434
10439.71774,26.53318917,12.54950434
10440.45404,26.50686991,12.54950434
10441.1896,26.48008371,12.54950434
10441.9244,26.45285499,12.54950434
10442.65844,26.42521057,12.54950434
10443.3917,26.39758579,12.54950434
10444.12419,26.36957429,12.54950434
10444.85589,26.34120763,12.54950434
10445.58679,26.3125192,12.54950434
10446.3169,26.28385104,12.54950434
10447.0462,26.25489601,12.54950434
10447.77469,26.22569054,12.54950434
10448.50237,26.19627191,12.54950434
10449.22923,26.16687396,12.54950434
10449.95526,26.13730052,12.54950434
10450.68047,26.10758972,12.54950434
10451.40486,26.07789973,12.54950434
10452.12842,26.0481102,12.54950434
10452.85115,26.01825858,12.54950434
10453.57305,25.9883813,12.54950434
10454.29412,25.95852484,12.54950434
10455.01436,25.92867792,12.54950434
10455.73377,25.89887438,12.54950434
10456.45236,25.86914624,12.54950434
10457.17012,25.83943871,12.54950434
10457.88706,25.80983665,12.54950434
10458.60318,25.78036793,12.54950434
10459.31849,25.75091954,12.54950434
10460.03297,25.72163005,12.54950434
10460.74666,25.6925225,12.54950434
10461.45953,25.66361743,12.54950434
10462.17161,25.63473221,12.54950434
10462.88289,25.60606748,12.54950434
10463.59338,25.57763856,12.54950434
10464.30308,25.54922909,12.54950434
10465.012,25.5210683,12.54950434
10465.72014,25.49316649,12.54950434
10466.42752,25.46553164,12.54950434
10467.13413,25.4379156,12.54950434
10467.83998,25.41057236,12.54950434
10468.54507,25.38350557,12.54950434
10469.24942,25.35645712,12.54950434
10469.95302,25.32968705,12.54950434
10470.65589,25.30319553,12.54950434
10471.35802,25.27672189,12.54950434
10472.05942,25.25052572,12.54950434
10472.76011,25.22460463,12.54950434
10473.46008,25.19895544,12.54950434
10474.15934,25.17332347,12.54950434
10474.85789,25.14795964,12.54950434
10475.55575,25.12285967,12.54950434
10476.25291,25.09777648,12.54950434
10476.94938,25.07295291,12.54950434
10477.64517,25.04838478,12.54950434
10478.34028,25.02383303,12.54950434
10479.03471,24.99953314,12.54950434
10479.72847,24.97548214,12.54950434
10480.42157,24.95167817,12.54950434
10481.11401,24.92788998,12.54950434
10481.8058,24.90434811,12.54950434
10482.49694,24.88105296,12.54950434
10483.18743,24.85777319,12.54950434
10483.87729,24.834742,12.54950434
10484.56651,24.81196244,12.54950434
10485.2551,24.78919784,12.54950434
10485.94306,24.76668946,12.54950434
10486.63041,24.7444431,12.54950434
10487.31714,24.7222113,12.54950434
10488.00325,24.70024905,12.54950434
10488.68877,24.6785654,12.54950434
10489.37368,24.6568959,12.54950434
10490.058,24.63551607,12.54950434
10490.74174,24.61443861,12.54950434
10491.4249,24.59367818,12.54950434
10492.10748,24.57293125,12.54950434
10492.78949,24.55251779,12.54950434
10493.47095,24.5324553,12.54950434
10494.15185,24.51240582,12.54950434
10494.8322,24.49272625,12.54950434
10495.51202,24.47343598,12.54950434
10496.1913,24.4541582,12.54950434
10496.87006,24.4352898,12.54950434
10497.54831,24.41685067,12.54950434
10498.22604,24.39842343,12.54950434
10498.90327,24.3804454,12.54950434
10499.58002,24.36293577,12.54950434
10500.25629,24.34543738,12.54950434
10500.93207,24.32842602,12.54950434
10501.60741,24.31191882,12.54950434
10502.28228,24.29542221,12.54950434
10502.95671,24.27944577,12.54950434
10503.63071,24.26400333,12.54950434
10504.30428,24.24857075,12.54950434
10504.97744,24.23368425,12.54950434
10505.6502,24.21935321,12.54950434
10506.32256,24.20503128,12.54950434
10506.99454,24.19127198,12.54950434
10507.66615,24.17807932,12.54950434
10508.3374,24.16489502,12.54950434
10509.0083,24.15227886,12.54950434
10509.67886,24.14022889,12.54950434
10510.34908,24.12818653,12.54950434
10511.01899,24.11670573,12.54950434
10511.6886,24.10577833,12.54950434
10512.35791,24.09539329,12.54950434
10513.02694,24.08501477,12.54950434
10513.6957,24.07516475,12.54950434
10514.36419,24.06582606,12.54950434
10515.03243,24.05649322,12.54950434
10515.70042,24.04765219,12.54950434
10516.36818,24.03928051,12.54950434
10517.0357,24.03091407,12.54950434
10517.70301,24.02299258,12.54950434
10518.3701,24.01548926,12.54950434
10519.03699,24.00799061,12.54950434
10519.70368,24.00088187,12.54950434
10519.7662,24.00024877,12.54950434
10519.79076,24,12.54950434
10519.79076,24,12.54950434
10519.85732,23.99932586,12.54950455
10519.99042,23.9979778,12.54950604
10520.25661,23.99528203,12.54951226
10520.37028,23.99413098,12.54951622
10520.47601,23.99306042,12.54952055
10520.68746,23.99091952,12.54953071
10521.03668,23.98738423,12.54955403
10521.09665,23.98680658,12.549559
10521.21658,23.98565115,12.54956944
10521.40336,23.98385181,12.54958777
10521.63223,23.98164725,12.54961378
10521.70291,23.98096649,12.54962262
10522.05625,23.97771951,12.54967773
10522.36894,23.97484628,12.54973057
10522.94294,23.96957412,12.54986431
10523.03476,23.96873079,12.54988609
10523.49377,23.96469596,12.55001708
10523.70044,23.96287937,12.55007818
10524.36592,23.95726066,12.55032807
10524.42581,23.956755,12.55035095
10524.54559,23.95574373,12.55039749
10525.03132,23.95164369,12.55060275
10525.0912,23.95115604,12.55063012
10525.21095,23.95018068,12.55068569
10525.43164,23.94838337,12.55079256
10525.69657,23.94622613,12.55092863
10525.75643,23.94575351,12.55096079
10525.87616,23.94480824,12.551026
10526.1161,23.94291402,12.55116213
10526.36166,23.9409757,12.55130912
10526.42152,23.94050333,12.55134637
10526.54122,23.93955865,12.55142182
10527.02662,23.93572857,12.55174766
10527.08646,23.93526846,12.5517903
10527.20613,23.93434821,12.55187659
10527.45786,23.93241272,12.55206472
10527.69143,23.93061714,12.55224742
10527.75125,23.93016648,12.55229575
10527.8709,23.92926516,12.55239348
10527.9866,23.92839364,12.55248994
10527.9866,23.92839364,12.55248994
10527.9942,23.92837859,12.55249701
10528.00939,23.9284147,12.55251283
10528.02843,23.92861738,12.5525378
10528.05403,23.92911993,12.55258074
10528.08517,23.93008019,12.55264747
10528.12691,23.93196191,12.55276182
10528.2159,23.93822169,12.55310089
10528.35625,23.95418425,12.55389863
10528.36871,23.95598504,12.5539862
10528.39362,23.9597005,12.5541664
10528.50686,23.97941312,12.55511229
10528.74373,24.03514322,12.55775819
10529.02371,24.12502336,12.56203245
10529.0372,24.13001444,12.56227068
10529.06417,24.14011001,12.56275286
10529.14817,24.17295579,12.56432591
10529.27647,24.22715107,12.5669361
10529.54682,24.35644835,12.57323952
10529.69791,24.43722348,12.5772269
10529.71245,24.44532733,12.57762913
10529.74152,24.46164503,12.57843982
10529.8448,24.52126625,12.58141495
10530.01429,24.62455743,12.5866163
10530.35474,24.85089114,12.59821516
10530.35474,24.85089114,12.59821516
10530.38255,24.87038097,12.59922075
10530.43825,24.90916241,12.60121929
10530.54982,24.98622996,12.60519162
10530.66174,25.06227585,12.60911498
10530.80566,25.1582388,12.61407219
10531.007,25.28917002,12.62084641
10531.07998,25.33569421,12.62325671
10531.10144,25.34925985,12.62395983
10531.14437,25.37632196,12.62536278
10531.35089,25.50419706,12.6319997
10531.70552,25.71527418,12.64298293
10531.78977,25.76389074,12.64551782
10531.82775,25.7855643,12.64664873
10531.90378,25.82872044,12.64890137
10532.24406,26.01647352,12.65871983
10532.51099,26.15776257,12.66612889
10532.5526,26.1792722,12.66725864
10532.63589,26.22208714,12.66950824
10533.05436,26.43017652,12.68046604
10533.24269,26.52012135,12.68521557
10533.2867,26.54075916,12.68630682
10533.37479,26.58183052,12.68847936
10533.66228,26.71265876,12.69541135
10533.98407,26.85346245,12.70289243
10534.03055,26.87326234,12.7039466
10534.12358,26.91265795,12.70604495
10534.39066,27.0232126,12.71194307
10534.73432,27.16012122,12.71926754
10534.78335,27.17911863,12.72028598
10534.88148,27.21690934,12.72231281
10535.37114,27.39882628,12.73209571
10535.49274,27.4423222,12.73444157
10535.66495,27.50218886,12.73767828
10536.01009,27.61972164,12.74404297
10536.25886,27.70145193,12.74848151
10536.43854,27.75836473,12.75158253
10536.79863,27.87003094,12.75767746
10537.03187,27.93985695,12.76149994
10537.21967,27.99409079,12.76447932
10537.59599,28.10042931,12.77033211
10537.81123,28.15918786,12.77357606
10538.00726,28.21083677,12.77643818
10538.40001,28.31203768,12.78205773
10538.59644,28.36096584,12.78478334
10538.80074,28.41014299,12.78753186
10539.21002,28.5064342,12.79292562
10539.38703,28.54671522,12.79518948
10539.62535,28.59897741,12.79813984
10540.10285,28.70097168,12.80391354
10540.1826,28.71748072,12.80485123
10540.58255,28.79635464,12.80935868
10540.98304,28.87363251,12.81378581
10541.19468,28.91263174,12.81603399
10541.61852,28.98896923,12.82044661
10541.6813,29,12.82108617
10541.6813,29,12.82108617
10541.68141,29.00002021,12.82108617
10541.6815,29.00003449,12.82108617
10541.6815,29.00003449,12.82108617
10541.68153,29.00003921,12.82108617
10541.68153,29.00003921,12.82108617
10541.68155,29.00004396,12.82108617
10541.68161,29.00005342,12.82108617
10541.68172,29.000073,12.82108617
10541.68197,29.00011388,12.82108617
10541.68253,29.00020415,12.82108617
10541.68309,29.00029003,12.82108617
10541.68365,29.0003717,12.82108617
10541.68421,29.00044935,12.82108617
10541.68477,29.00052318,12.82108617
10541.68545,29.00060813,12.82108617
10541.68613,29.00068796,12.82108617
10541.68681,29.00076296,12.82108617
10541.68749,29.00083339,12.82108617
10541.68833,29.00091371,12.82108617
10541.68916,29.00098801,12.82108617
10541.69,29.0010567,12.82108617
10541.69083,29.00112014,12.82108617
10541.6919,29.00119438,12.82108617
10541.69297,29.00126127,12.82108617
10541.69404,29.00132144,12.82108617
10541.69538,29.00138856,12.82108617
10541.69673,29.00144696,12.82108617
10541.69839,29.00150853,12.82108617
10541.70005,29.00155972,12.82108617
10541.70218,29.00161221,12.82108617
10541.70431,29.00165229,12.82108617
10541.70731,29.00169177,12.82108617
10541.71108,29.00171885,12.82108617
10541.71638,29.0017265,12.82108617
10541.72168,29.00170953,12.82108617
10541.72698,29.00167673,12.82108617
10541.73228,29.00163375,12.82108617
10541.73758,29.0015842,12.82108617
10541.74287,29.00153041,12.82108617
10541.74936,29.00146099,12.82108617
10541.75585,29.00138911,12.82108617
10541.76369,29.00130046,12.82108617
10541.77152,29.00121069,12.82108617
10541.78116,29.00109955,12.82108617
10541.78722,29.00102948,12.82108617
10541.79202,29.00097382,12.82108617
10541.80163,29.00086245,12.82108617
10541.81124,29.000751,12.82108617
10541.83206,29.0005094,12.82108617
10541.85288,29.00026778,12.82108617
10541.87913,28.99996319,12.82108617
10541.91083,28.99959528,12.82108617
10541.95873,28.99903946,12.82108617
10542.03372,28.99816935,12.82108617
10542.17696,28.99650729,12.82108617
10542.5319,28.99238935,12.82108617
10542.59267,28.99168442,12.82108617
10542.89648,28.98810266,12.82108617
10543.39785,28.98219265,12.82108617
10544.20264,28.97255259,12.82108617
10545.00716,28.96275757,12.82108617
10545.81141,28.95280524,12.82108617
10546.61537,28.94286065,12.82108617
10547.41906,28.9327573,12.82108617
10548.22246,28.92249477,12.82108617
10549.02558,28.91207329,12.82108617
10549.8284,28.90149362,12.82108617
10550.63092,28.89075693,12.82108617
10551.43314,28.88002859,12.82108617
10552.23506,28.86914457,12.82108617
10553.03668,28.85810646,12.82108617
10553.83798,28.84691571,12.82108617
10554.63897,28.83557369,12.82108617
10555.43964,28.82424045,12.82108617
10556.23999,28.81275691,12.82108617
10557.04003,28.80112381,12.82108617
10557.83973,28.78934144,12.82108617
10558.6391,28.77740967,12.82108617
10559.43814,28.76548712,12.82108617
10560.23685,28.75341428,12.82108617
10561.03522,28.74118983,12.82108617
10561.83324,28.72881174,12.82108617
10562.63091,28.71627738,12.82108617
10563.42824,28.70375268,12.82108617
10564.22521,28.69106838,12.82108617
10565.02183,28.67822074,12.82108617
10565.81809,28.66520544,12.82108617
10566.61398,28.65201769,12.82108617
10567.4095,28.63884009,12.82108617
10568.20465,28.62548477,12.82108617
10568.99943,28.61194638,12.82108617
10569.79382,28.59821929,12.82108617
10570.58784,28.58450275,12.82108617
10571.38146,28.57059171,12.82108617
10572.1747,28.55648063,12.82108617
10572.96754,28.54216406,12.82108617
10573.75997,28.52763689,12.82108617
10574.552,28.51312086,12.82108617
10575.34362,28.49838956,12.82108617
10576.13483,28.48343918,12.82108617
10576.92562,28.46826609,12.82108617
10577.71597,28.45286791,12.82108617
10578.5059,28.43748151,12.82108617
10579.2954,28.42186831,12.82108617
10580.08446,28.40602824,12.82108617
10580.87307,28.3899626,12.82108617
10581.66122,28.37367412,12.82108617
10582.44893,28.35739805,12.82108617
10583.23618,28.34090324,12.82108617
10584.02296,28.32419568,12.82108617
10584.80927,28.30728302,12.82108617
10585.59511,28.29017481,12.82108617
10586.38048,28.27307958,12.82108617
10587.16536,28.2558001,12.82108617
10587.94976,28.23834972,12.82108617
10588.73367,28.22074334,12.82108617
10589.51709,28.20315027,12.82108617
10590.30002,28.18541741,12.82108617
10591.08245,28.16756237,12.82108617
10591.86438,28.1496037,12.82108617
10592.64581,28.13156098,12.82108617
10593.42675,28.11353183,12.82108617
10594.20717,28.09543933,12.82108617
10594.9871,28.07730547,12.82108617
10595.76652,28.05915378,12.82108617
10596.54544,28.04101571,12.82108617
10597.32385,28.02288468,12.82108617
10598.10176,28.00478725,12.82108617
10598.87917,27.98675119,12.82108617
10599.65608,27.96880536,12.82108617
10600.4325,27.95087299,12.82108617
10601.20841,27.93306055,12.82108617
10601.98384,27.91539816,12.82108617
10602.75878,27.89791619,12.82108617
10603.53324,27.88044733,12.82108617
10604.30722,27.86318935,12.82108617
10605.08072,27.84617232,12.82108617
10605.85376,27.82942593,12.82108617
10606.62635,27.81297916,12.82108617
10607.39847,27.79654469,12.82108617
10608.17015,27.78043801,12.82108617
10608.94139,27.76468585,12.82108617
10609.71221,27.7493136,12.82108617
10610.48259,27.73395283,12.82108617
10611.25257,27.71899585,12.82108617
10612.02213,27.70446438,12.82108617
10612.79131,27.69037822,12.82108617
10613.56011,27.67675497,12.82108617
10614.32853,27.66314184,12.82108617
10615.09659,27.65000703,12.82108617
10615.86429,27.63736313,12.82108617
10616.63166,27.62522037,12.82108617
10617.39869,27.61308658,12.82108617
10618.1654,27.60146174,12.82108617
10618.93179,27.59035064,12.82108617
10619.6979,27.57975566,12.82108617
10620.46371,27.56916846,12.82108617
10621.22924,27.55909737,12.82108617
10621.9945,27.54953946,12.82108617
10622.75952,27.54048962,12.82108617
10623.52428,27.53144637,12.82108617
10624.28881,27.52290397,12.82108617
10625.05311,27.51485267,12.82108617
10625.8172,27.50728097,12.82108617
10626.58109,27.50017559,12.82108617
10627.34479,27.49307532,12.82108617
10628.1083,27.48642669,12.82108617
10628.87164,27.48021327,12.82108617
10629.63482,27.47441765,12.82108617
10630.39784,27.46862617,12.82108617
10631.1607,27.4632344,12.82108617
10631.92343,27.45822325,12.82108617
10632.68603,27.45357341,12.82108617
10633.4485,27.44892684,12.82108617
10634.21085,27.44462215,12.82108617
10634.97309,27.44063954,12.82108617
10635.73523,27.43695941,12.82108617
10636.49726,27.43328185,12.82108617
10637.25921,27.42988742,12.82108617
10638.02106,27.42675679,12.82108617
10638.78283,27.42387118,12.82108617
10639.54453,27.42121257,12.82108617
10640.30616,27.4185558,12.82108617
10641.06772,27.41610909,12.82108617
10641.82922,27.41385677,12.82108617
10642.59065,27.41178489,12.82108617
10643.35204,27.40971445,12.82108617
10644.11336,27.40781237,12.82108617
10644.87464,27.40606818,12.82108617
10645.63588,27.40447307,12.82108617
10646.39707,27.40287905,12.82108617
10647.15822,27.40142672,12.82108617
10647.91933,27.40010962,12.82108617
10648.68042,27.39892226,12.82108617
10649.44146,27.3977357,12.82108617
10650.20248,27.39667411,12.82108617
10650.96348,27.39573319,12.82108617
10651.72444,27.39490921,12.82108617
10652.48539,27.39408578,12.82108617
10653.24632,27.39337603,12.82108617
10654.00723,27.39277684,12.82108617
10654.76813,27.39228529,12.82108617
10655.52901,27.39179405,12.82108617
10656.28988,27.39140752,12.82108617
10657.05075,27.3911224,12.82108617
10657.81161,27.39093505,12.82108617
10658.57246,27.39084123,12.82108617
10659.33332,27.39074743,12.82108617
10660.09417,27.39074221,12.82108617
10660.85503,27.39081966,12.82108617
10661.61589,27.39097286,12.82108617
10662.37675,27.39112592,12.82108617
10663.13762,27.39134673,12.82108617
10663.8985,27.39162598,12.82108617
10664.65939,27.39195285,12.82108617
10665.42028,27.39227946,12.82108617
10666.18119,27.39264161,12.82108617
10666.94211,27.39302584,12.82108617
10667.70304,27.39341723,12.82108617
10668.46398,27.39380833,12.82108617
10669.22493,27.39419013,12.82108617
10669.98589,27.39454468,12.82108617
10670.74685,27.39485285,12.82108617
10671.50783,27.39516081,12.82108617
10672.26881,27.39540193,12.82108617
10673.0298,27.39555462,12.82108617
10673.79079,27.39559623,12.82108617
10674.55178,27.39550321,12.82108617
10675.31276,27.39541032,12.82108617
10676.07374,27.39515847,12.82108617
10676.8347,27.39472291,12.82108617
10677.59565,27.39407848,12.82108617
10678.35658,27.39343461,12.82108617
10679.11748,27.39255646,12.82108617
10679.87835,27.39141889,12.82108617
10680.63919,27.38999701,12.82108617
10681.39998,27.38857629,12.82108617
10682.16073,27.38684683,12.82108617
10682.92141,27.38478521,12.82108617
10683.68204,27.38236887,12.82108617
10684.44259,27.37995444,12.82108617
10685.20307,27.3771637,12.82108617
10685.96346,27.37397659,12.82108617
10686.72374,27.37037433,12.82108617
10687.48393,27.36677487,12.82108617
10688.24401,27.36274276,12.82108617
10689.00396,27.35826244,12.82108617
10689.76377,27.35331993,12.82108617
10690.52345,27.34838122,12.82108617
10691.28298,27.34296802,12.82108617
10692.04234,27.33707038,12.82108617
10692.80153,27.33068033,12.82108617
10693.56052,27.32379196,12.82108617
10694.31932,27.31690882,12.82108617
10695.07792,27.30952335,12.82108617
10695.8363,27.30163409,12.82108617
10696.59445,27.29324127,12.82108617
10697.35236,27.28485478,12.82108617
10698.11002,27.27596659,12.82108617
10698.86743,27.26658063,12.82108617
10699.62456,27.25670223,12.82108617
10700.38142,27.24683125,12.82108617
10701.13799,27.2364744,12.82108617
10701.89425,27.22564004,12.82108617
10702.65021,27.2143375,12.82108617
10703.40585,27.20304338,12.82108617
10704.16116,27.19129131,12.82108617
10704.91614,27.17909287,12.82108617
10705.67076,27.16646018,12.82108617
10706.42503,27.15383686,12.82108617
10707.17894,27.14079198,12.82108617
10707.93248,27.12733915,12.82108617
10708.68563,27.11349215,12.82108617
10709.4384,27.09965537,12.82108617
10710.19078,27.08543847,12.82108617
10710.94274,27.07085593,12.82108617
10711.6943,27.05592235,12.82108617
10712.44544,27.04099974,12.82108617
10713.19615,27.02574051,12.82108617
10713.94643,27.0101594,12.82108617
10714.69627,26.99427092,12.82108617
10715.44567,26.97839406,12.82108617
10716.19462,26.96222408,12.82108617
10716.94312,26.94577529,12.82108617
10717.69115,26.92906173,12.82108617
10718.43871,26.91236033,12.82108617
10719.18581,26.89540782,12.82108617
10719.93242,26.87821772,12.82108617
10720.67856,26.86080315,12.82108617
10721.42421,26.84340119,12.82108617
10722.16937,26.82578743,12.82108617
10722.91404,26.80797442,12.82108617
10723.6582,26.78997409,12.82108617
10724.40187,26.77198673,12.82108617
10725.14503,26.75382354,12.82108617
10725.88768,26.73549574,12.82108617
10726.62982,26.71701408,12.82108617
10727.37145,26.69854566,12.82108617
10728.11256,26.67993349,12.82108617
