s,x,y,kappa,heading,track_width_left,track_width_right,normal_x,normal_y
1473.0,515.7332869049981,146.00728533712152,0.0005642512795048222,6.202887348665818,5.9999921471280375,5.9999921471280375,0.08021169597232537,0.9967778507918619
1474.0,516.7301932240989,145.92868641022082,0.0006403688306761907,6.203003988524466,5.99999323930656,5.999993239306616,0.08009543139933535,0.9967871998922108
1475.0,517.7270995475395,145.85008754959932,0.0007109549066925975,6.203431584849272,5.9999965394476105,5.999996539447648,0.07966920154676639,0.9968213572776722
1476.0,518.7240058547736,145.7714884414692,0.0007748803229098967,6.204192283702472,5.999999716143776,5.999999716143805,0.07891089770577311,0.9968816731304018
1477.0,519.7209122225286,145.69289025761606,0.0008309991417312423,6.2052896839400065,5.999998110142451,5.999998110142517,0.07781687222477314,0.9969676696850069
1478.0,520.7178183642795,145.61428862221777,0.000879213302520691,6.206710056286202,5.99998561171425,5.999985611714251,0.07640072889673723,0.997077192911385
1479.0,521.7147253499999,145.53569987598073,0.0009193652025263092,6.208425012746216,5.999953033491502,5.999953033491493,0.07469067341166556,0.997206750531359
1480.0,522.7116291840746,145.45706299757498,0.0009496353595620993,6.210393786338854,5.999899848486227,5.999899848486219,0.07272725561004335,0.997351866841102
1481.0,523.7085447873739,145.37860585964134,0.0009675529121643958,6.212565616628852,5.999788099135393,5.999788099135336,0.07056100679710203,0.9975074657965118
1482.0,524.7054164407648,145.2994775154428,0.0009703992103885318,6.214882110584383,5.999764176988698,5.999764176988735,0.06825009952840998,0.99766824341279
1483.0,525.7024910243862,145.2234483368144,0.0009556742669968744,6.217279614100475,5.999930646872222,5.999930646872187,0.06585799254691548,0.9978290058009389
1484.0,526.7005482197527,145.16242567783337,0.0009214407413355716,6.219691587383827,5.9998516854686015,5.999851685468694,0.06345106640901321,0.99798495087429
1485.0,527.6992831112748,145.1117528449351,0.000866626339004697,6.222050974277765,5.999719592529293,5.999719592529279,0.061096259373513484,0.9981318786065119
1486.0,528.6979021972812,145.05931142159307,0.0007911557653891631,6.224292604933873,5.999868774911206,5.9998687749111985,0.05885866472793769,0.9982663259804191
1487.0,529.6965523131919,145.0073438892551,0.000696390495264656,6.226355473540646,5.999931067670188,5.999931067670182,0.05679924868907384,0.9983856195620793
1488.0,530.6951941146949,144.95524937866242,0.0005855173094338492,6.228185474009241,5.999974932561962,5.999974932561911,0.05497210844967891,0.9984878904085902
1489.0,531.693838144027,144.90318889164436,0.00046162565367818576,6.229736410352274,5.999994411073986,5.999994411074036,0.053423451798157995,0.9985719477323454
1490.0,532.6924815764172,144.85111928808297,0.00032674562842329856,6.230977431742126,5.999999969773177,5.99999996977316,0.05218416183018258,0.9986374783944779
1491.0,533.6911251687565,144.79905212727604,0.00018305233447680062,6.231876461850649,5.999998161796941,5.999998161796947,0.05128633570149245,0.9986839899439232
1492.0,534.6897687182384,144.74698431194702,3.262064147974724e-05,6.232484913975835,5.999994197004993,5.999994197004998,0.05067867484945636,0.9987150103585622
1493.0,535.6884122792014,144.6949166719661,-0.0001225088669136174,6.233111020883939,5.9999877957609,5.9999877957609,0.05005336258982743,0.9987465448718466
1494.0,536.6870558370965,144.64284898511073,-0.00028034663868194826,6.2338405054065875,5.999977371379156,5.999977371379236,0.04932477919002339,0.9987827922816129
1495.0,537.6856993957825,144.59078131040613,-0.00043894818771738497,6.234379994961944,5.999967608188261,5.99996760818829,0.04878593915369276,0.9988092571361623
1496.0,538.684342954373,144.5387136339733,-0.0005964138543601857,6.234604592300006,5.99996302898598,5.999963028986002,0.048561608024715,0.9988201891361898
1497.0,539.6829865125542,144.48664595229934,-0.0007508869427102539,6.234442874735938,5.999966356117956,5.999966356117933,0.04872313415693492,0.9988123228104093
1498.0,540.6816300724697,144.4345782933306,-0.0009005523757883438,6.233923563394535,5.99997598408869,5.999975984088718,0.04924182213085825,0.9987868856534077
1499.0,541.6802736258534,144.38251054873538,-0.001043635868331499,6.233080215722563,5.999988157488803,5.9999881574887866,0.05008412911456203,0.9987450024960505
1500.0,542.6789172036428,144.33044312411627,-0.0011784025932201662,6.231751389990711,5.999998737381878,5.999998737381901,0.05141124256414404,0.9986775676553523
1501.0,543.6775606902922,144.2783745045644,-0.0013031603365389213,6.229794406337799,5.999994792065624,5.999994792065608,0.053365538544117845,0.9985750443987154
1502.0,544.6762045172819,144.22631034720942,-0.0014162487539124934,6.227256454500743,5.99995641619309,5.999956416193068,0.055899699322846816,0.9984363893687046
1503.0,545.6748470733545,144.17422952689228,-0.0015160834879646293,6.224181122170297,5.999854068097344,5.9998540680973,0.05896995385075285,0.9982597580503986
1504.0,546.6734943753469,144.1222109301939,-0.0016009742235385959,6.2206427413325205,5.999683319766272,5.999683319766244,0.06250180052348853,0.9980448511621719
1505.0,547.6721239549152,144.06995997529933,-0.0016687911579488556,6.216731799206414,5.999334190676084,5.9993341906760405,0.06640460822864867,0.9977927780887171
1506.0,548.670819714296,144.01857670204657,-0.0017178288209973515,6.212553442002945,5.999209411427511,5.999209411427475,0.0705731510721075,0.9975066066687246
1507.0,549.6691946941277,143.962987697217,-0.0017476699519079226,6.208222442919271,5.999736224567752,5.999736224567752,0.07489267587671859,0.9971915999947175
1508.0,550.6655548009483,143.8809817494279,-0.0017588377237505524,6.203859090641208,5.9995443665626444,5.999544366562598,0.07924304737576648,0.9968553252316015
1509.0,551.6603227300859,143.77810080514988,-0.001752642184658664,6.1995848117259795,5.999053329866417,5.9990533298663795,0.08350314823733099,0.9965075133858522
1510.0,552.6553701791314,143.678884638462,-0.001730940836582071,6.195517857462779,5.9995583163152,5.999558316315143,0.08755519697008773,0.9961596696732553
1511.0,553.6503427324996,143.57868651667226,-0.001695861017496496,6.191768981065797,5.999765404651032,5.999765404651013,0.09128905244301558,0.9958244367879593
1512.0,554.6453353536999,143.47875150366306,-0.001649566712442166,6.188437137425056,5.999913226393611,5.999913226393611,0.0946064709134731,0.9955147490927988
1513.0,555.6403225978528,143.37874599233578,-0.001593685015161661,6.185605204203567,5.999979881966374,5.999979881966346,0.09742531907121364,0.9952428383082554
1514.0,556.6353112827501,143.2787593705699,-0.0015299522220014127,6.183335723518578,5.999999743356701,5.999999743356713,0.09968375063420033,0.9950191705989883
1515.0,557.6302995816097,143.17876768747354,-0.0014601996761604739,6.1816666607629065,5.999994442066201,5.999994442066201,0.10134436045395562,0.9948514062935121
1516.0,558.6252879839055,143.07877736052558,-0.0013839719510096446,6.180607154647979,5.999982428748355,5.999982428748355,0.10239835452295026,0.9947434729572204
1517.0,559.6202763584863,142.97878667020728,-0.0012985436866046387,6.180133303044868,5.999974874008909,5.999974874008897,0.10286970379863085,0.994694839657059
1518.0,560.6152647404932,142.87879607725142,-0.0011997393293549348,6.180183764905751,5.999975742608624,5.999975742608556,0.10281950951505889,0.9947000293872935
1519.0,561.6102531205104,142.77880545820807,-0.0010829705648319787,6.180655961166937,5.999983129975954,5.999983129975965,0.10234980443483822,0.9947484694796722
1520.0,562.6052415010606,142.67881484615464,-0.0009441205067584415,6.181399941827323,5.99999205492915,5.99999205492919,0.10160970255419331,0.9948243404475227
1521.0,563.600229881468,142.57882423222827,-0.0007803300581941385,6.182220895847966,5.999998049039604,5.999998049039604,0.1007929633630918,0.9949074220933758
1522.0,564.5952182619136,142.47883361880378,-0.0005907242057144599,6.182849367063056,5.999999904999177,5.999999904999148,0.1001676728223843,0.9949705710830586
1523.0,565.590206642349,142.3788430052448,-0.000376896409235603,6.183051684956609,5.999999998218866,5.999999998218849,0.09996637042361128,0.9949908164321565
1524.0,566.585195022787,142.2788523917219,-0.00014386699544036066,6.183020930575649,5.999999999877605,5.999999999877565,0.09999697070295034,0.9949877415577708
1525.0,567.5801834032249,142.17886177818914,0.00010141675519035016,6.183028511519468,5.999999999995683,5.999999999995734,0.09998942775390793,0.9949884996005964
1526.0,568.5751717836623,142.07887116465977,0.00035345497790697903,6.183028942939384,5.999999999992079,5.999999999992069,0.09998899849604406,0.9949885427379342
1527.0,569.5701601640997,141.97888055112665,0.0006075452885914024,6.183019631317583,5.999999999822771,5.999999999822783,0.09999826344871504,0.9949876116350602
1528.0,570.5651485445379,141.87888993760518,0.0008587360189698738,6.183056465598921,5.999999997451108,5.99999999745112,0.09996161372727132,0.9949912943242468
1529.0,571.5601369249733,141.7788993240409,0.0011012604432843762,6.1828816756851115,5.999999936364983,5.999999936365023,0.10013552664197292,0.9949738068432428
1530.0,572.5551253054185,141.67890871063642,0.0013299119210649643,6.182014205618729,5.999996920794297,5.999996920794314,0.10099859885178908,0.9948865679211754
1531.0,573.5501136858275,141.57891809663508,0.0015418346217225482,6.1807046538228105,5.9999838156899425,5.999983815689999,0.10230136736861746,0.9947534519842145
1532.0,574.5451020663722,141.47892748486248,0.0017358447162582453,6.179430490688885,5.999961188469596,5.999961188469625,0.10356876215882539,0.9946222959017602
1533.0,575.5400904464094,141.3789368647674,0.0019121721741992717,6.178526546946409,5.999939229312314,5.999939229312338,0.10446780232313642,0.9945282692200228
1534.0,576.5350788283424,141.27894627574983,0.00207202004337787,6.178257846180244,5.999931756257941,5.999931756257965,0.10473502905653896,0.994500162739316
1535.0,577.5300672031952,141.17895557068383,0.002217102149493404,6.178809103507508,5.999946621331189,5.999946621331144,0.10418678766894827,0.9945577475819217
1536.0,578.525055604487,141.0789652989613,0.0023491026976543185,6.1802965482884655,5.999977619654677,5.999977619654706,0.10270732322725941,0.9947116193930237
1537.0,579.5200439070522,140.978973409066,0.0024691071171105985,6.182773694426154,5.99999986667678,5.99999986667678,0.10024296458226915,0.9949629882823571
1538.0,580.5150325782773,140.87898756167834,0.0025768479315273953,6.186238622965435,5.999968704219807,5.999968704219796,0.09679489408250985,0.9953043496737848
1539.0,581.5100198728701,140.77897915064725,0.002670426129165748,6.19064075134346,5.999828089641212,5.999828089641145,0.09241251283145852,0.9957208079939756
1540.0,582.5050123080133,140.67905499563545,0.002748131830193335,6.195887668553327,5.999493576866777,5.999493576866785,0.08718680009764741,0.9961919804378736
1541.0,583.4999855475869,140.57881621627143,0.002809324398288455,6.201851939876553,5.998987415442589,5.998987415442645,0.08124372533924343,0.9966942646032441
1542.0,584.4950304661861,140.47975228961295,0.0028533597571870337,6.208377970106149,5.997833971151275,5.997833971151275,0.07473758456723953,0.9972032357814804
1543.0,585.489807725157,140.3763012966556,0.002879812346731389,6.215288950723376,5.998146558534688,5.998146558534672,0.06784420240444768,0.9976959277255292
1544.0,586.4857702115969,140.29227673539432,0.002888418764781977,6.22239390633773,5.99957988863211,5.9995798886320815,0.06075396436644212,0.9981527717808337
1545.0,587.4847370584289,140.2574950439466,0.002879094969609774,6.229494825656352,5.998202306357348,5.998202306357394,0.05366468993717957,0.9985590123042035
1546.0,588.4846091558821,140.23755083291766,0.0028519325474771736,6.236393840684138,5.997927944199937,5.997927944199965,0.046774393836042726,0.9989054790525832
1547.0,589.4843445475689,140.21536595053826,0.0028071993492135633,6.242900404897237,5.9990081979521745,5.999008197952142,0.04027400695074104,0.999188673056361
1548.0,590.4841165678254,140.19378142752188,0.002745337525562972,6.248838421340667,5.999511327668019,5.999511327667994,0.034340133018004586,0.9994102037023166
1549.0,591.4838787739295,140.17203604596503,0.002666961815716103,6.254053285296241,5.9998371265541754,5.999837126554207,0.029127901456544227,0.9995756926600096
1550.0,592.4836436096072,140.15033376434852,0.0025728544216871794,6.2584188271073655,5.999971515815203,5.999971515815232,0.024763948278658302,0.9996933264084802
1551.0,593.4834077407256,140.12861993467484,0.0024639695165008814,6.261844174192616,5.999999704476939,5.999999704476996,0.021339513075516844,0.9997722866641684
1552.0,594.4831720606213,140.1069091991478,0.002341400380471717,6.264280548527618,5.999976311219266,5.99997631121927,0.01890363261045666,0.9998213103720729
1553.0,595.4829363299367,140.0851976345863,0.002206430143987879,6.265728126046298,5.999945668748082,5.999945668748085,0.017456294458242087,0.9998476272831712
1554.0,596.4827006128044,140.06348629215316,0.002058135741704907,6.266242722179813,5.99993172497337,5.999931724973399,0.01694177444655285,0.999856477839996
1555.0,597.4824648920406,140.0417748902038,0.0018964410036944658,6.265943401624276,5.999940025984967,5.999940025984938,0.017241051279557634,0.9998513620287645
1556.0,598.4822291722501,140.020063504201,0.001727595176048324,6.265017043718969,5.999962302396011,5.999962302395983,0.01816726396282548,0.9998349616412225
1557.0,599.4819934521988,139.99835211392556,0.001560891485256582,6.263734681881658,5.9999846437331925,5.999984643733191,0.019449398872243506,0.9998108425514839
1558.0,600.4817577322174,139.97664072479492,0.0014073655805751306,6.262424131729973,5.999997281533505,5.999997281533505,0.020759684045948804,0.9997844945378541
1559.0,601.4815220122172,139.95492933535752,0.001278181551411781,6.261605854505211,5.999999946422023,5.999999946422025,0.021577777886093094,0.999767172646461
1560.0,602.4812862922221,139.93321794600232,0.0011833095156751042,6.261457312920033,5.999999999333214,5.999999999333219,0.021726284648128206,0.9997639564194083
1561.0,603.4810505722255,139.9115065566251,0.0011303388341330812,6.261476202521965,5.9999999999524105,5.999999999952496,0.021707399501090213,0.9997643666419103
1562.0,604.4808148522294,139.8897951672538,0.0011234109334084042,6.2614711466331165,5.999999999996508,5.9999999999965645,0.021712454198325404,0.9997642568789331
1563.0,605.4805791322332,139.8680837778808,0.001162453439987299,6.261472481361818,5.999999999999825,5.999999999999768,0.02171111978425675,0.9997642858582786
1564.0,606.4803434122371,139.84637238850837,0.0012421057651889216,6.261472198165445,6.000000000000051,6.000000000000022,0.02171140291387573,0.999764279709728
1565.0,607.480107692241,139.82466099913572,0.001358250245114598,6.261471996131396,5.999999999999728,5.999999999999788,0.021711604900300517,0.999764275323265
1566.0,608.4798719722447,139.8029496097634,0.0015118189988613815,6.261473088001318,5.999999999998083,5.999999999998086,0.021710513287746636,0.9997642990289174
1567.0,609.4796362522485,139.7812382203898,0.0017012244997106783,6.261468920498978,5.999999999966006,5.999999999965977,0.021714679807613747,0.9997642085416205
1568.0,610.479400532252,139.75952683102108,0.001922203209380826,6.261465702961308,5.999999999878517,5.999999999878519,0.02171789658650378,0.9997641386686451
1569.0,611.4791648122565,139.73781544163424,0.002168325915143092,6.260668747264028,5.9999980633138055,5.999998063313751,0.022514657331473842,0.9997465129747871
1570.0,612.478929092258,139.7161040523149,0.002431592934118901,6.258674033668147,5.999976510693441,5.999976510693412,0.02450881917931587,0.9996996137752758
1571.0,613.4786933722702,139.69439266274347,0.0027031232469433546,6.256495850461969,5.9999257073402035,5.9999257073402035,0.02668628822658531,0.9996438575916364
1572.0,614.4784576522428,139.67268127411353,0.0029739286800546565,6.254689839745304,5.9998619999495375,5.9998619999495375,0.02849161124384019,0.99959403163921
1573.0,615.4782219323625,139.65096988196794,0.003235833325405274,6.253753157184958,5.9998212452420825,5.9998212452420505,0.02942790090488728,0.9995669055387598
1574.0,616.4779862119328,139.62925850294997,0.0034823403748445066,6.254032173049046,5.999833954037965,5.999833954037965,0.02914900473916422,0.9995750774817848
1575.0,617.4777504935554,139.60754707491287,0.0037102100953224793,6.255762230130637,5.999902130167367,5.999902130167424,0.027419640037560276,0.9996240109862361
1576.0,618.4775147675147,139.58583582991577,0.003918606490565937,6.259071836748164,5.999982928782279,5.999982928782219,0.0241111336651264,0.9997092843588993
1577.0,619.4772790700894,139.56412390143765,0.004105821895060974,6.263995971531677,5.999980114448831,5.999980114448805,0.01918815798615415,0.9998158903483673
1578.0,620.4770432658128,139.54241452511138,0.004269763664856735,6.270486464414204,5.999759024812638,5.999759024812581,0.012698501464284504,0.9999193707797452
1579.0,621.4768078605232,139.52069561893137,0.004408696855014383,6.2784227722714725,5.999128126823188,5.999128126823188,0.0047625169043717585,0.9999886591520603
1580.0,622.476570965399,139.4990122976436,0.004521125457660158,0.004437169348351362,5.9979835109105775,5.997983510910605,-0.0044371547881850775,0.9999901557802385
1581.0,623.4763396333788,139.47719610089908,0.004605842914531321,0.014666646372286466,5.995908688502658,5.995908688502595,-0.014666120552964238,0.9998924466701036
1582.0,624.4760875285132,139.45587606624906,0.004661936266755752,0.025652035571673348,5.993881978219803,5.9938819782197434,-0.02564922237586803,0.9996710045767624
1583.0,625.4758475257945,139.43426697025407,0.004688800132194042,0.03709062435962736,5.997150440833266,5.997150440833262,-0.03708212059348491,0.9993122216466135
1584.0,626.4728395424587,139.47877144874158,0.00468614410238993,0.048662636289528896,5.997162271458845,5.997162271458845,-0.04864343261985204,0.9988162075491956
1585.0,627.4668521863279,139.59443863118491,0.004653996948996134,0.06004330530018778,5.992800761896568,5.992800761896526,-0.06000723379723386,0.9981979422399168
1586.0,628.4614203003794,139.69683833658374,0.004592706172458387,0.07091504048479266,5.996641763075303,5.996641763075238,-0.07085561747948976,0.9974865821010327
1587.0,629.4558395871204,139.80279280151186,0.004502933224775527,0.08097946182645788,5.998171955835525,5.998171955835553,-0.08089098470004127,0.9967229547844564
1588.0,630.4502987491861,139.9077948391654,0.004385644760592063,0.08996912194018322,5.999292379236244,5.999292379236283,-0.08984779606710375,0.9959555078124144
1589.0,631.4447472274568,140.01305206063932,0.004242100726991625,0.09765881369800829,5.999819458825365,5.999819458825422,-0.09750365505169709,0.9952351668081065
1590.0,632.4391985682349,140.11824091076232,0.004073840357064011,0.10387647460837773,5.999993079711647,5.999993079711647,-0.1036897652684007,0.9946096885605851
1591.0,633.4336491420623,140.22344807959595,0.0038826673210553254,0.10851381075334558,5.999970913420018,5.999970913420058,-0.10830097327968982,0.9941181515225802
1592.0,634.4280999213785,140.32865034030746,0.003670635352776783,0.11153682869613582,5.999886941416035,5.9998869414160225,-0.11130571085041284,0.9937862137965511
1593.0,635.4225506456379,140.43385391604855,0.0034400356148396143,0.1129965265377237,5.999826808153929,5.999826808153913,-0.1127562193460372,0.9936226824095696
1594.0,636.417001384649,140.539057139455,0.003193386896274803,0.1130398015548863,5.999824823284407,5.999824823284436,-0.11279921827907737,0.9936178019518516
1595.0,637.4114521197076,140.64426045726205,0.002933429469135334,0.11192110271172037,5.999872361120248,5.999872361120207,-0.11168758884195903,0.9937433685306631
1596.0,638.4059028558249,140.74946374977648,0.0026631230796343,0.11001310402318346,5.999936111665177,5.999936111665174,-0.10979132565150007,0.9939546593339589
1597.0,639.4003535916588,140.85466704906756,0.0023856491812606346,0.10782247507922485,5.999982370596755,5.999982370596779,-0.10761367811104339,0.9941927862760888
1598.0,640.3948043275685,140.9598703465429,0.002104417023767793,0.10598712985908525,5.999998959947212,5.999998959947155,-0.10578881090940123,0.9943886199501556
1599.0,641.389255063458,141.0650736445048,0.0018230731576231204,0.10531030556428933,5.999999976754627,5.999999976754586,-0.1051157603538781,0.9944599926217375
1600.0,642.3837057993528,141.1702769423363,0.0015455123580084304,0.10542191570163258,5.999999998331295,5.999999998331226,-0.10522675151530235,0.9944482544434059
1601.0,643.3781565352463,141.2754802402028,0.0012758923401849928,0.10539201210939221,5.9999999998802105,5.9999999998802105,-0.10519701389315357,0.9944514006566453
1602.0,644.3726072711402,141.38068353805988,0.0010186373486908648,0.10540002419643317,5.999999999991369,5.999999999991413,-0.10520498152095706,0.9944505577770948
1603.0,645.3670580070337,141.48588683591944,0.0007784799539316018,0.10539787751844883,5.999999999999403,5.999999999999347,-0.10520284675559576,0.994450783616021
1604.0,646.3615087429274,141.59109013377838,0.000560413664799559,0.10539845267764307,5.999999999999935,5.999999999999948,-0.1052034187230898,0.9944507231074723
1605.0,647.3559594788212,141.69629343163749,0.000372384402175987,0.10539829857542417,5.999999999999996,5.999999999999979,-0.10520326547602551,0.9944507393195406
1606.0,648.350410214715,141.80149672949656,0.00022247217072243422,0.10539833986395636,5.999999999999987,6.000000000000015,-0.10520330653543679,0.9944507349758513
1607.0,649.3448609506087,141.9067000273556,0.00011260257657173453,0.10539832880154706,5.999999999999987,5.999999999999958,-0.10520329553441572,0.9944507361396533
1608.0,650.3393116865024,142.0119033252147,4.065472974111222e-05,0.10539833176548831,5.999999999999988,5.999999999999959,-0.10520329848190929,0.994450735827837
1609.0,651.333762422396,142.11710662307374,1.0201602660734094e-06,0.10539833097136216,5.999999999999987,5.999999999999999,-0.10520329769218996,0.9944507359113817
1610.0,652.3282131582899,142.22230992093282,-1.4238089862360884e-05,0.10539833118413088,6.0000000000000115,5.999999999999999,-0.10520329790377796,0.9944507358889977
1611.0,653.3226638941835,142.3275132187919,-1.4191612373235721e-05,0.10539833112712377,5.999999999999987,5.999999999999999,-0.1052032978470872,0.994450735894995
1612.0,654.3171146300773,142.43271651665094,-7.663988308356607e-06,0.10539833114239795,5.999999999999987,5.999999999999987,-0.10520329786227661,0.9944507358933881
1613.0,655.3115653659711,142.53791981451002,-1.6718856703730417e-06,0.10539833113830524,5.999999999999987,5.999999999999987,-0.1052032978582066,0.9944507358938186
1614.0,656.3060161018648,142.6431231123691,2.404714986568772e-07,0.10539833113940172,5.999999999999999,5.999999999999999,-0.10520329785929701,0.9944507358937034
1615.0,657.3004668377584,142.74832641022817,-6.442912060991715e-08,0.1053983311391078,5.999999999999987,5.999999999999998,-0.10520329785900472,0.9944507358937341
1616.0,658.2949175736521,142.85352970808722,1.7262545711355323e-08,0.10539833113918678,5.999999999999998,5.999999999999987,-0.10520329785908326,0.9944507358937259
1617.0,659.2893683095459,142.95873300594627,-4.62515596606912e-09,0.10539833113916569,5.999999999999987,5.999999999999987,-0.10520329785906228,0.994450735893728
1618.0,660.2838190454396,143.06393630380532,1.2392146426087977e-09,0.10539833113917119,6.000000000000027,5.999999999999959,-0.10520329785906775,0.9944507358937276
1619.0,661.2782697813333,143.1691396016644,-3.3202537290742714e-10,0.10539833113917005,6.000000000000038,5.99999999999997,-0.10520329785906661,0.9944507358937276
1620.0,662.2727205172272,143.2743428995235,8.895549403988651e-11,0.10539833113917055,6.0000000000000275,5.999999999999971,-0.10520329785906714,0.9944507358937277
1621.0,663.2671712531209,143.37954619738255,-2.3834151144999474e-11,0.10539833113917063,5.999999999999975,5.999999999999987,-0.10520329785906721,0.9944507358937276
1622.0,664.2616219890145,143.4847494952416,6.371907053024275e-12,0.10539833113917041,6.000000000000015,5.999999999999958,-0.10520329785906699,0.9944507358937277
1623.0,665.2560727249083,143.5899527931007,-1.6705863281125752e-12,0.10539833113917045,5.999999999999958,6.000000000000015,-0.10520329785906703,0.9944507358937277
1624.0,666.2505234608021,143.69515609095976,2.9537132281550364e-13,0.10539833113917085,5.999999999999999,5.999999999999999,-0.10520329785906742,0.9944507358937276
1625.0,667.2449741966958,143.80035938881883,4.738932807553367e-13,0.10539833113917085,6.0000000000000275,5.999999999999958,-0.10520329785906744,0.9944507358937277
1626.0,668.2394249325897,143.90556268667794,-2.2071632116584454e-12,0.10539833113917092,5.999999999999971,6.000000000000015,-0.1052032978590675,0.9944507358937277
1627.0,669.2338756684833,144.01076598453693,8.343427011594789e-12,0.1053983311391708,6.000000000000015,5.999999999999958,-0.10520329785906739,0.9944507358937277
1628.0,670.2283264043768,144.115969282396,-3.119533907114742e-11,0.10539833113917141,6.000000000000015,5.999999999999958,-0.10520329785906797,0.9944507358937275
1629.0,671.2227771402706,144.2211725802551,1.1647505907066086e-10,0.10539833113917174,5.999999999999987,6.000000000000011,-0.10520329785906829,0.9944507358937275
1630.0,672.2172278761643,144.32637587811416,-4.349129091774023e-10,0.10539833113917219,5.999999999999999,6.000000000000011,-0.10520329785906875,0.9944507358937275
1631.0,673.2116786120581,144.43157917597324,1.6238820208370206e-09,0.10539833113916959,5.999999999999987,5.999999999999999,-0.10520329785906618,0.9944507358937278
1632.0,674.2061293479519,144.5367824738323,-6.063316762183954e-09,0.10539833113917658,5.999999999999974,5.999999999999986,-0.1052032978590731,0.9944507358937269
1633.0,675.2005800838456,144.64198577169137,2.263938892019723e-08,0.1053983311391489,5.999999999999987,5.999999999999987,-0.1052032978590456,0.9944507358937299
1634.0,676.1950308197393,144.74718906955042,-1.21271485419606e-07,0.10539833113925182,5.999999999999988,5.999999999999999,-0.10520329785914793,0.9944507358937191
1635.0,677.189481555633,144.8523923674095,-8.783485831951524e-07,0.10539833113886836,5.999999999999999,5.999999999999999,-0.10520329785876661,0.9944507358937594
1636.0,678.1839322915268,144.95759566526857,-2.0107149996144207e-06,0.10539833114029912,5.999999999999999,5.999999999999999,-0.10520329786018943,0.994450735893609
1637.0,679.1783830274205,145.06279896312765,-2.518849351536431e-06,0.10539833113495659,5.999999999999975,5.999999999999999,-0.10520329785487656,0.9944507358941711
1638.0,680.1728337633143,145.16800226098673,-1.0099775134340999e-06,0.10539833115490498,5.999999999999975,5.999999999999987,-0.10520329787471425,0.9944507358920723
1639.0,681.167284499208,145.27320555884575,4.049776381068387e-06,0.10539833108042373,5.999999999999988,5.999999999999988,-0.10520329780064631,0.9944507358999081
1640.0,682.1617352351018,145.37840885670485,1.4087214154164555e-05,0.10539833135852596,6.000000000000011,5.999999999999998,-0.10520329807720527,0.9944507358706507
1641.0,683.1561859709955,145.48361215456393,3.0210220273916464e-05,0.10539833032013483,5.999999999999998,5.999999999999986,-0.10520329704457644,0.9944507359798929
1642.0,684.1506367068891,145.58881545242298,5.300884093192475e-05,0.10539833419732741,5.999999999999988,5.999999999999988,-0.10520330090025347,0.9944507355719995
1643.0,685.1450874427829,145.69401875028203,8.242435098336737e-05,0.10539831972049406,5.999999999999987,5.999999999999958,-0.10520328650375588,0.99445073709501
1644.0,686.1395381786766,145.7992220481411,0.00011748310447571362,0.10539837377469709,5.999999999999997,5.999999999999981,-0.10520334025799777,0.9944507314083287
1645.0,687.1339889145703,145.90442534600012,0.00015673984876309738,0.10539817194500643,5.999999999999972,5.999999999999915,-0.10520313954831215,0.9944507526414662
1646.0,688.1284396504641,146.0096286438594,0.0001991693760580633,0.10539892554407046,5.999999999998968,5.999999999998912,-0.10520388896543865,0.9944506733601961
1647.0,689.1228903863579,146.11483194171777,0.0002439728295199362,0.10539611173034122,5.9999999999852305,5.999999999985202,-0.10520109076606445,0.9944509693804066
1648.0,690.1173411222513,146.2200352395794,0.0002903641501038435,0.10540661803749117,5.9999999997939435,5.99999999979396,-0.10521153876758794,0.9944498640505495
1649.0,691.111791858146,146.3252385374289,0.0003376105664532981,0.1053550414405388,5.999999994378187,5.9999999943781415,-0.10516024828784422,0.9944552891809862
1650.0,692.1062425940356,146.43044183532365,0.0003850216797930807,0.1051150198185125,5.999999759203645,5.999999759203656,-0.10492155448943337,0.9944805012686379
1651.0,693.1006933299449,146.5356451330496,0.00043195231366120594,0.1047569793096767,5.999998766004699,5.9999987660047065,-0.10456548346723468,0.9945180036918706
1652.0,694.0951440657807,146.64084843140563,0.00047780167699531856,0.10441098246379583,5.999997075425062,5.999997075425062,-0.10422137712268462,0.9945541234898437
1653.0,695.0895948018909,146.7460517274092,0.0005220135241708035,0.104167689188252,5.999995456569039,5.999995456569016,-0.10397940571014627,0.9945794504151816
1654.0,696.0840455369768,146.85125503219632,0.0005640760643191876,0.10409894529763317,5.999994934766764,5.999994934766764,-0.10391103420356013,0.9945865960140154
1655.0,697.0784962758869,146.95645830418707,0.0006035219595258002,0.10425468314798278,5.999996076328314,5.999996076328317,-0.1040659277212402,0.9945704010714965
1656.0,698.072947000518,147.0616616986346,0.0006399283240063612,0.10466616852494721,5.999998391037376,5.999998391037336,-0.10447517007586114,0.9945274952647712
1657.0,699.0673977784645,147.1668646358471,0.0006729167484038593,0.10534754580569602,5.999999997190051,5.99999999719004,-0.10515279421117492,0.9944560773958707
1658.0,700.0618483573389,147.27206928030418,0.0007021533408694157,0.10629783681538137,5.999997543707161,5.999997543707109,-0.1060977692595472,0.9943557026326886
1659.0,701.0562996795184,147.37726755017934,0.0007273487830762444,0.10750281595204636,5.999986871585139,5.999986871585167,-0.1072958698200594,0.9942271351756382
1660.0,702.0507482263151,147.4824896217223,0.000748258395802301,0.10893691703983632,5.999961622526003,5.999961622525947,-0.10872158121260181,0.9940722397183374
